location_name,horizon,quantile_0.025_per100k,quantile_0.5_per100k,quantile_0.975_per100k,quantile_0.025,quantile_0.5,quantile_0.975,quantile_0.025_per100k_rounded,quantile_0.5_per100k_rounded,quantile_0.975_per100k_rounded,quantile_0.025_rounded,quantile_0.5_rounded,quantile_0.975_rounded,target,target_data_type,target_end_date,reference_date,forecast_due_date,target_end_date_formatted,forecast_due_date_formatted,reference_date_formatted,model
United States,0,1.1948265082285945,1.7499459080477378,2.3321436421196498,3988.925,5842.1895841666665,7785.855112499999,1.19,1.75,2.33,3989,5842,7786,wk inc rsv hosp,hosp,2026-01-17,2026-01-17,2026-01-14,"January 17, 2026","January 14, 2026","January 17, 2026",RSVHub-ensemble
United States,1,1.0447178024325698,1.663023690263707,2.479983796042717,3487.7875,5552,8279.419058333333,1.04,1.66,2.48,3488,5552,8279,wk inc rsv hosp,hosp,2026-01-24,2026-01-17,2026-01-14,"January 24, 2026","January 14, 2026","January 17, 2026",RSVHub-ensemble
United States,2,1.1505176502706949,1.8700030436448705,2.5670232394740573,3841,6243,8570,1.15,1.87,2.57,3841,6243,8570,wk inc rsv hosp,hosp,2026-01-31,2026-01-17,2026-01-14,"January 31, 2026","January 14, 2026","January 17, 2026",RSVHub-ensemble
United States,0,NA,NA,NA,0.002773599136409978,0.0039317864613098085,0.005684310013287624,NA,NA,NA,0.0028,0.0039,0.0057,wk inc rsv prop ed visits,prop_ed,2026-01-17,2026-01-17,2026-01-14,"January 17, 2026","January 14, 2026","January 17, 2026",RSVHub-ensemble
United States,1,NA,NA,NA,0.0020468406524516308,0.0036003095723650923,0.006395182914101962,NA,NA,NA,0.002,0.0036,0.0064,wk inc rsv prop ed visits,prop_ed,2026-01-24,2026-01-17,2026-01-14,"January 24, 2026","January 14, 2026","January 17, 2026",RSVHub-ensemble
United States,2,NA,NA,NA,0.0013906582575846926,0.003269859222705216,0.007193659709707417,NA,NA,NA,0.0014,0.0033,0.0072,wk inc rsv prop ed visits,prop_ed,2026-01-31,2026-01-17,2026-01-14,"January 31, 2026","January 14, 2026","January 17, 2026",RSVHub-ensemble
Alabama,0,0.9122367436797197,2.0010354377490627,3.1928286028790196,46.5,102,162.75,0.91,2,3.19,46,102,163,wk inc rsv hosp,hosp,2026-01-17,2026-01-17,2026-01-14,"January 17, 2026","January 14, 2026","January 17, 2026",RSVHub-ensemble
Alabama,1,0.7651017850217005,1.7950464956278356,2.962317167648122,39,91.5,151,0.77,1.8,2.96,39,92,151,wk inc rsv hosp,hosp,2026-01-24,2026-01-17,2026-01-14,"January 24, 2026","January 14, 2026","January 17, 2026",RSVHub-ensemble
Alabama,2,0.9907087216306634,1.893136468066515,3.02117115111133,50.5,96.5,154,0.99,1.89,3.02,50,96,154,wk inc rsv hosp,hosp,2026-01-31,2026-01-17,2026-01-14,"January 31, 2026","January 14, 2026","January 17, 2026",RSVHub-ensemble
Alabama,0,NA,NA,NA,0.0022922278005305355,0.003696864810225024,0.005784551672709367,NA,NA,NA,0.0023,0.0037,0.0058,wk inc rsv prop ed visits,prop_ed,2026-01-17,2026-01-17,2026-01-14,"January 17, 2026","January 14, 2026","January 17, 2026",RSVHub-ensemble
Alabama,1,NA,NA,NA,0.0014628238162857667,0.0030000967125404015,0.005821711478347235,NA,NA,NA,0.0015,0.003,0.0058,wk inc rsv prop ed visits,prop_ed,2026-01-24,2026-01-17,2026-01-14,"January 24, 2026","January 14, 2026","January 17, 2026",RSVHub-ensemble
Alabama,2,NA,NA,NA,0.001391343487592505,0.00330301670200121,0.007136876108466307,NA,NA,NA,0.0014,0.0033,0.0071,wk inc rsv prop ed visits,prop_ed,2026-01-31,2026-01-17,2026-01-14,"January 31, 2026","January 14, 2026","January 17, 2026",RSVHub-ensemble
