location_name,horizon,quantile_0.025_per100k,quantile_0.5_per100k,quantile_0.975_per100k,quantile_0.025_count,quantile_0.5_count,quantile_0.975_count,quantile_0.025_per100k_rounded,quantile_0.5_per100k_rounded,quantile_0.975_per100k_rounded,quantile_0.025_count_rounded,quantile_0.5_count_rounded,quantile_0.975_count_rounded,target,target_end_date,reference_date,forecast_due_date,target_end_date_formatted,forecast_due_date_formatted,reference_date_formatted,model
Arizona,1,0.6271879079250384,1.154247703327743,2.3145856201041104,46.5,85.5764556786624,171.604442583904,0.63,1.15,2.31,46,86,172,wk inc covid hosp,2025-12-27,2025-12-20,2025-12-17,"December 27, 2025","December 17, 2025","December 20, 2025",CovidHub-ensemble
Arizona,2,0.5467056717802129,1.4139834961009548,2.7930768166261717,40.533009990394,104.833386833333,207.08,0.55,1.41,2.79,41,105,207,wk inc covid hosp,2026-01-03,2025-12-20,2025-12-17,"January 03, 2026","December 17, 2025","December 20, 2025",CovidHub-ensemble
Arkansas,0,0.5874719645323593,1.0486374566902612,1.8247638494410365,18,32.13,55.9103264035495,0.59,1.05,1.82,18,32,56,wk inc covid hosp,2025-12-20,2025-12-20,2025-12-17,"December 20, 2025","December 17, 2025","December 20, 2025",CovidHub-ensemble
Arkansas,1,0.6063404135994309,1.2088455980072952,2.435826121349841,18.5781247509873,37.038739,74.63312775989,0.61,1.21,2.44,19,37,75,wk inc covid hosp,2025-12-27,2025-12-20,2025-12-17,"December 27, 2025","December 17, 2025","December 20, 2025",CovidHub-ensemble
Arkansas,2,0.5138476867072262,1.3245461289514018,2.8344625741193794,15.7441697972646,40.5837755,86.847253,0.51,1.32,2.83,16,41,87,wk inc covid hosp,2026-01-03,2025-12-20,2025-12-17,"January 03, 2026","December 17, 2025","December 20, 2025",CovidHub-ensemble
California,0,0.5317979983765916,0.7681276252355151,1.1551639602004193,206.4875,298.25,448.529176416666,0.53,0.77,1.16,206,298,449,wk inc covid hosp,2025-12-20,2025-12-20,2025-12-17,"December 20, 2025","December 17, 2025","December 20, 2025",CovidHub-ensemble
California,1,0.5039965513776218,0.8679262689165753,1.5471080138705773,195.692703282592,337,600.713930833333,0.5,0.87,1.55,196,337,601,wk inc covid hosp,2025-12-27,2025-12-20,2025-12-17,"December 27, 2025","December 17, 2025","December 20, 2025",CovidHub-ensemble
California,2,0.5073634272301643,1.1696710050360404,1.992199094147671,197,454.161998333333,773.53471,0.51,1.17,1.99,197,454,774,wk inc covid hosp,2026-01-03,2025-12-20,2025-12-17,"January 03, 2026","December 17, 2025","December 20, 2025",CovidHub-ensemble
Colorado,0,0.7334392076261103,1.276382170149819,1.9982203000006846,42.8571779038818,74.5830563333333,116.762346487391,0.73,1.28,2,43,75,117,wk inc covid hosp,2025-12-20,2025-12-20,2025-12-17,"December 20, 2025","December 17, 2025","December 20, 2025",CovidHub-ensemble
Colorado,1,0.6872383302173902,1.3595266524133467,2.549921559963288,40.1575141801089,79.441452,149,0.69,1.36,2.55,40,79,149,wk inc covid hosp,2025-12-27,2025-12-20,2025-12-17,"December 27, 2025","December 17, 2025","December 20, 2025",CovidHub-ensemble
Colorado,2,0.5931854776179711,1.5192646122526776,3.4569406383394914,34.6617078551821,88.7754473627448,202,0.59,1.52,3.46,35,89,202,wk inc covid hosp,2026-01-03,2025-12-20,2025-12-17,"January 03, 2026","December 17, 2025","December 20, 2025",CovidHub-ensemble
Connecticut,0,1.0198510080577186,2.014776072708456,3.935343744838559,36.8403227283109,72.780239620705,142.157366577302,1.02,2.01,3.94,37,73,142,wk inc covid hosp,2025-12-20,2025-12-20,2025-12-17,"December 20, 2025","December 17, 2025","December 20, 2025",CovidHub-ensemble
Connecticut,1,0.871608364580118,2.320562051373761,4.512330566139693,31.4853181397351,83.8262199166667,163,0.87,2.32,4.51,31,84,163,wk inc covid hosp,2025-12-27,2025-12-20,2025-12-17,"December 27, 2025","December 17, 2025","December 20, 2025",CovidHub-ensemble
Connecticut,2,0.8389210196794168,2.9502079455405164,5.95184706576708,30.3045453349243,106.571069666667,215,0.84,2.95,5.95,30,107,215,wk inc covid hosp,2026-01-03,2025-12-20,2025-12-17,"January 03, 2026","December 17, 2025","December 20, 2025",CovidHub-ensemble
Delaware,0,1.6459174168305069,3.354588785755541,5.493746852034437,16.927306,34.5,56.5,1.65,3.35,5.49,17,34,56,wk inc covid hosp,2025-12-20,2025-12-20,2025-12-17,"December 20, 2025","December 17, 2025","December 20, 2025",CovidHub-ensemble
Delaware,1,1.3355045787706066,3.4149831492685054,6.777241691801774,13.73489,35.121121,69.7,1.34,3.41,6.78,14,35,70,wk inc covid hosp,2025-12-27,2025-12-20,2025-12-17,"December 27, 2025","December 17, 2025","December 20, 2025",CovidHub-ensemble
Delaware,2,1.218552431736549,3.5325253149910254,7.973225519766793,12.532105,36.329974,82,1.22,3.53,7.97,13,36,82,wk inc covid hosp,2026-01-03,2025-12-20,2025-12-17,"January 03, 2026","December 17, 2025","December 20, 2025",CovidHub-ensemble
District of Columbia,0,0.14797737130038074,0.8680615348360233,1.9238788680885022,1,5.86617755949953,13.0011693759798,0.15,0.87,1.92,1,6,13,wk inc covid hosp,2025-12-20,2025-12-20,2025-12-17,"December 20, 2025","December 17, 2025","December 20, 2025",CovidHub-ensemble
District of Columbia,1,0.14797737130038074,0.8878642278022846,2.689795428141478,1,6,18.1770726463402,0.15,0.89,2.69,1,6,18,wk inc covid hosp,2025-12-27,2025-12-20,2025-12-17,"December 27, 2025","December 17, 2025","December 20, 2025",CovidHub-ensemble
District of Columbia,2,0.19535641089764555,1.2086776172306615,4.478355969400559,1.3201776,8.16798951494519,30.2637891864554,0.2,1.21,4.48,1,8,30,wk inc covid hosp,2026-01-03,2025-12-20,2025-12-17,"January 03, 2026","December 17, 2025","December 20, 2025",CovidHub-ensemble
Florida,0,0.4239318956070367,0.6645805322491557,1.0820019092899265,95.6,149.8681735,244,0.42,0.66,1.08,96,150,244,wk inc covid hosp,2025-12-20,2025-12-20,2025-12-17,"December 20, 2025","December 17, 2025","December 20, 2025",CovidHub-ensemble
Florida,1,0.3945537699961935,0.7760259595317095,1.7649047536778308,88.975,175,398,0.39,0.78,1.76,89,175,398,wk inc covid hosp,2025-12-27,2025-12-20,2025-12-17,"December 27, 2025","December 17, 2025","December 20, 2025",CovidHub-ensemble
Florida,2,0.3348571039117149,0.9330993449446476,2.8045507954313713,75.5129290003547,210.42129243183,632.448416412074,0.33,0.93,2.8,76,210,632,wk inc covid hosp,2026-01-03,2025-12-20,2025-12-17,"January 03, 2026","December 17, 2025","December 20, 2025",CovidHub-ensemble
Georgia,0,0.3976090482573177,0.6771798190855264,1.051587698148877,43.627124,74.302655,115.384061567747,0.4,0.68,1.05,44,74,115,wk inc covid hosp,2025-12-20,2025-12-20,2025-12-17,"December 20, 2025","December 17, 2025","December 20, 2025",CovidHub-ensemble
Georgia,1,0.34249201653572103,0.7929009301274738,1.5311190374875359,37.579481,87,168,0.34,0.79,1.53,38,87,168,wk inc covid hosp,2025-12-27,2025-12-20,2025-12-17,"December 27, 2025","December 17, 2025","December 20, 2025",CovidHub-ensemble
Georgia,2,0.3047440174029906,1.038520375090598,2.1736422050046267,33.437632,113.950266924717,238.5,0.3,1.04,2.17,33,114,238,wk inc covid hosp,2026-01-03,2025-12-20,2025-12-17,"January 03, 2026","December 17, 2025","December 20, 2025",CovidHub-ensemble
Hawaii,0,0.13247475484905638,0.5017168540399659,1.2187384623105129,1.84787048417626,6.99837313947538,17,0.13,0.5,1.22,2,7,17,wk inc covid hosp,2025-12-20,2025-12-20,2025-12-17,"December 20, 2025","December 17, 2025","December 20, 2025",CovidHub-ensemble
Hawaii,1,0.14338099556594272,0.5938930639173652,1.7604488079494653,2,8.28412526462374,24.5562363547659,0.14,0.59,1.76,2,8,25,wk inc covid hosp,2025-12-27,2025-12-20,2025-12-17,"December 27, 2025","December 17, 2025","December 20, 2025",CovidHub-ensemble
Hawaii,2,0.138189547566532,0.7665776223526742,2.465220734830922,1.92758527057342,10.6928762675541,34.3869942470463,0.14,0.77,2.47,2,11,34,wk inc covid hosp,2026-01-03,2025-12-20,2025-12-17,"January 03, 2026","December 17, 2025","December 20, 2025",CovidHub-ensemble
Idaho,0,0.19375823153802735,0.4079120663958471,1.0505792096397781,3.8,8,20.604033,0.19,0.41,1.05,4,8,21,wk inc covid hosp,2025-12-20,2025-12-20,2025-12-17,"December 20, 2025","December 17, 2025","December 20, 2025",CovidHub-ensemble
Idaho,1,0.15296702489844263,0.5098900829948089,1.7395550865950151,3,10,34.1162761271575,0.15,0.51,1.74,3,10,34,wk inc covid hosp,2025-12-27,2025-12-20,2025-12-17,"December 27, 2025","December 17, 2025","December 20, 2025",CovidHub-ensemble
Idaho,2,0.16628277302569183,0.5608790912942897,2.0332420214803943,3.26114938437398,11,39.876084852215,0.17,0.56,2.03,3,11,40,wk inc covid hosp,2026-01-03,2025-12-20,2025-12-17,"January 03, 2026","December 17, 2025","December 20, 2025",CovidHub-ensemble
Illinois,0,1.302179538961419,1.9327854565433726,2.8405387001854487,163.2,242.232792844723,356,1.3,1.93,2.84,163,242,356,wk inc covid hosp,2025-12-20,2025-12-20,2025-12-17,"December 20, 2025","December 17, 2025","December 20, 2025",CovidHub-ensemble
Illinois,1,1.3452663619417602,2.3346674822310742,3.854784320928531,168.6,292.6,483.11372,1.35,2.33,3.85,169,293,483,wk inc covid hosp,2025-12-27,2025-12-20,2025-12-17,"December 27, 2025","December 17, 2025","December 20, 2025",CovidHub-ensemble
Illinois,2,1.223187349325779,2.6021192014511643,4.8499458169902585,153.30004,326.11928,607.835658333333,1.22,2.6,4.85,153,326,608,wk inc covid hosp,2026-01-03,2025-12-20,2025-12-17,"January 03, 2026","December 17, 2025","December 20, 2025",CovidHub-ensemble
Indiana,0,2.364187823288584,3.307948022653222,4.591080477997064,162.21,226.962614166667,315,2.36,3.31,4.59,162,227,315,wk inc covid hosp,2025-12-20,2025-12-20,2025-12-17,"December 20, 2025","December 17, 2025","December 20, 2025",CovidHub-ensemble
Indiana,1,2.229953375027146,3.716588958378576,5.894364339401818,153,255,404.42,2.23,3.72,5.89,153,255,404,wk inc covid hosp,2025-12-27,2025-12-20,2025-12-17,"December 27, 2025","December 17, 2025","December 20, 2025",CovidHub-ensemble
Indiana,2,2.073289385276186,4.313648043398099,7.061519020919294,142.25108,295.965,484.5,2.07,4.31,7.06,142,296,484,wk inc covid hosp,2026-01-03,2025-12-20,2025-12-17,"January 03, 2026","December 17, 2025","December 20, 2025",CovidHub-ensemble
Iowa,0,0.8419839386886008,1.4417300710613705,2.414375498433701,27,46.2321311963335,77.4220688333333,0.84,1.44,2.41,27,46,77,wk inc covid hosp,2025-12-20,2025-12-20,2025-12-17,"December 20, 2025","December 17, 2025","December 20, 2025",CovidHub-ensemble
Iowa,1,0.8107993483668007,1.7151524676990015,3.3759887242598956,26,55,108.258235539489,0.81,1.72,3.38,26,55,108,wk inc covid hosp,2025-12-27,2025-12-20,2025-12-17,"December 27, 2025","December 17, 2025","December 20, 2025",CovidHub-ensemble
Iowa,2,0.7952070532059007,1.8359471787067783,4.249260764969321,25.5,58.8735384932517,136.261554861563,0.8,1.84,4.25,26,59,136,wk inc covid hosp,2026-01-03,2025-12-20,2025-12-17,"January 03, 2026","December 17, 2025","December 20, 2025",CovidHub-ensemble
Kansas,0,0.9246223859298499,1.6985655682266874,2.7122256653942265,27,49.6,79.2,0.92,1.7,2.71,27,50,79,wk inc covid hosp,2025-12-20,2025-12-20,2025-12-17,"December 20, 2025","December 17, 2025","December 20, 2025",CovidHub-ensemble
Kansas,1,0.8561318388239352,1.9082136603711297,3.7437688206241133,25,55.721957,109.322205145615,0.86,1.91,3.74,25,56,109,wk inc covid hosp,2025-12-27,2025-12-20,2025-12-17,"December 27, 2025","December 17, 2025","December 20, 2025",CovidHub-ensemble
Kansas,2,0.793816224767812,2.1400520448252376,4.887792700308892,23.1803148992296,62.4918951666667,142.728972298917,0.79,2.14,4.89,23,62,143,wk inc covid hosp,2026-01-03,2025-12-20,2025-12-17,"January 03, 2026","December 17, 2025","December 20, 2025",CovidHub-ensemble
Kentucky,0,0.7326044648856502,1.4636061036809693,2.3284642558560877,33.036139,66,105,0.73,1.46,2.33,33,66,105,wk inc covid hosp,2025-12-20,2025-12-20,2025-12-17,"December 20, 2025","December 17, 2025","December 20, 2025",CovidHub-ensemble
Kentucky,1,0.7894602619854926,1.6410129041271473,2.9893369642591825,35.6,74,134.80146,0.79,1.64,2.99,36,74,135,wk inc covid hosp,2025-12-27,2025-12-20,2025-12-17,"December 27, 2025","December 17, 2025","December 20, 2025",CovidHub-ensemble
Kentucky,2,0.6094704677288493,1.7081997534045472,3.633865516774922,27.4835222188115,77.0297305,163.865895,0.61,1.71,3.63,27,77,164,wk inc covid hosp,2026-01-03,2025-12-20,2025-12-17,"January 03, 2026","December 17, 2025","December 20, 2025",CovidHub-ensemble
Louisiana,0,0.5702937495366364,0.9440991919442542,1.767939796282299,26,43.0419919743022,80.60133,0.57,0.94,1.77,26,43,81,wk inc covid hosp,2025-12-20,2025-12-20,2025-12-17,"December 20, 2025","December 17, 2025","December 20, 2025",CovidHub-ensemble
Louisiana,1,0.4651803861064159,1.114400122468183,2.182786626348361,21.207825,50.8061033593906,99.514421,0.47,1.11,2.18,21,51,100,wk inc covid hosp,2025-12-27,2025-12-20,2025-12-17,"December 27, 2025","December 17, 2025","December 20, 2025",CovidHub-ensemble
Louisiana,2,0.4343615572183286,1.214904517472265,2.804624161064993,19.8027779488245,55.388153,127.86433,0.43,1.21,2.8,20,55,128,wk inc covid hosp,2026-01-03,2025-12-20,2025-12-17,"January 03, 2026","December 17, 2025","December 20, 2025",CovidHub-ensemble
Maine,0,0.486459860973956,1.181682899993176,2.279463680903757,6.78643125949632,16.4852445487898,31.8,0.49,1.18,2.28,7,16,32,wk inc covid hosp,2025-12-20,2025-12-20,2025-12-17,"December 20, 2025","December 17, 2025","December 20, 2025",CovidHub-ensemble
Maine,1,0.4844845393550587,1.4336249565432435,2.8690419442821375,6.75887423895365,20,40.0249999999996,0.48,1.43,2.87,7,20,40,wk inc covid hosp,2025-12-27,2025-12-20,2025-12-17,"December 27, 2025","December 17, 2025","December 20, 2025",CovidHub-ensemble
Maine,2,0.5017687347901353,1.5379102765820944,3.699931593486268,7,21.454848,51.6164506846692,0.5,1.54,3.7,7,21,52,wk inc covid hosp,2026-01-03,2025-12-20,2025-12-17,"January 03, 2026","December 17, 2025","December 20, 2025",CovidHub-ensemble
Maryland,0,0.4569484454334843,0.8151614346902526,1.3335124359792063,28.098555,50.125695,82,0.46,0.82,1.33,28,50,82,wk inc covid hosp,2025-12-20,2025-12-20,2025-12-17,"December 20, 2025","December 17, 2025","December 20, 2025",CovidHub-ensemble
Maryland,1,0.44876993931465425,0.9703698907236826,1.9514816136281068,27.5956444281525,59.6697330242091,120,0.45,0.97,1.95,28,60,120,wk inc covid hosp,2025-12-27,2025-12-20,2025-12-17,"December 27, 2025","December 17, 2025","December 20, 2025",CovidHub-ensemble
Maryland,2,0.43479486500579423,1.0951639549650343,2.5242496797130802,26.7362927922714,67.3435371760816,155.220505,0.43,1.1,2.52,27,67,155,wk inc covid hosp,2026-01-03,2025-12-20,2025-12-17,"January 03, 2026","December 17, 2025","December 20, 2025",CovidHub-ensemble
Massachusetts,0,1.5430203109075364,2.377739875009835,3.3296856416653076,107.981070554012,166.395021107347,233.0125,1.54,2.38,3.33,108,166,233,wk inc covid hosp,2025-12-20,2025-12-20,2025-12-17,"December 20, 2025","December 17, 2025","December 20, 2025",CovidHub-ensemble
Massachusetts,1,1.466351584820563,2.647048245464961,4.403450236082782,102.615767801766,185.241309743559,308.154900659651,1.47,2.65,4.4,103,185,308,wk inc covid hosp,2025-12-27,2025-12-20,2025-12-17,"December 27, 2025","December 17, 2025","December 20, 2025",CovidHub-ensemble
Massachusetts,2,1.4184564672196702,3.072108012351471,5.7843396851658175,99.2640516666667,214.9871325,404.79,1.42,3.07,5.78,99,215,405,wk inc covid hosp,2026-01-03,2025-12-20,2025-12-17,"January 03, 2026","December 17, 2025","December 20, 2025",CovidHub-ensemble
Michigan,0,1.116053967985394,1.7446638918774886,2.75737924420626,112,175.08325,276.712851,1.12,1.74,2.76,112,175,277,wk inc covid hosp,2025-12-20,2025-12-20,2025-12-17,"December 20, 2025","December 17, 2025","December 20, 2025",CovidHub-ensemble
Michigan,1,1.0861596652714995,1.9215061307734245,3.550808738875289,109,192.83,356.336333333333,1.09,1.92,3.55,109,193,356,wk inc covid hosp,2025-12-27,2025-12-20,2025-12-17,"December 27, 2025","December 17, 2025","December 20, 2025",CovidHub-ensemble
Michigan,2,1.0143661839925175,2.132908674798515,4.3133936590397335,101.795267850926,214.045,432.8644525,1.01,2.13,4.31,102,214,433,wk inc covid hosp,2026-01-03,2025-12-20,2025-12-17,"January 03, 2026","December 17, 2025","December 20, 2025",CovidHub-ensemble
Minnesota,0,1.1108127172476754,1.749247268289177,2.6125569850758446,63.7306913510324,100.359616000973,149.890310281466,1.11,1.75,2.61,64,100,150,wk inc covid hosp,2025-12-20,2025-12-20,2025-12-17,"December 20, 2025","December 17, 2025","December 20, 2025",CovidHub-ensemble
Minnesota,1,1.056417046766864,2.1490933980652582,3.631932983145565,60.6098469166667,123.3,208.375,1.06,2.15,3.63,61,123,208,wk inc covid hosp,2025-12-27,2025-12-20,2025-12-17,"December 27, 2025","December 17, 2025","December 20, 2025",CovidHub-ensemble
Minnesota,2,0.9805580008849735,2.387881553405842,4.205111704924771,56.2575836015136,137,241.26,0.98,2.39,4.21,56,137,241,wk inc covid hosp,2026-01-03,2025-12-20,2025-12-17,"January 03, 2026","December 17, 2025","December 20, 2025",CovidHub-ensemble
Mississippi,0,1.1067307194702618,1.9637686528986982,3.1162457356230244,32.394771803091,57.4808634707154,91.2146628912435,1.11,1.96,3.12,32,57,91,wk inc covid hosp,2025-12-20,2025-12-20,2025-12-17,"December 20, 2025","December 17, 2025","December 20, 2025",CovidHub-ensemble
Mississippi,1,1.0932437875567675,2.0498321016689394,3.6213700462817924,32,60,106,1.09,2.05,3.62,32,60,106,wk inc covid hosp,2025-12-27,2025-12-20,2025-12-17,"December 27, 2025","December 17, 2025","December 20, 2025",CovidHub-ensemble
Mississippi,2,1.0909893992932862,2.1910324884722567,4.864537490152949,31.9340125,64.13303275,142.388368867645,1.09,2.19,4.86,32,64,142,wk inc covid hosp,2026-01-03,2025-12-20,2025-12-17,"January 03, 2026","December 17, 2025","December 20, 2025",CovidHub-ensemble
Missouri,0,0.8735882248072524,1.5045130538347127,2.274871946526047,54,93,140.61898,0.87,1.5,2.27,54,93,141,wk inc covid hosp,2025-12-20,2025-12-20,2025-12-17,"December 20, 2025","December 17, 2025","December 20, 2025",CovidHub-ensemble
Missouri,1,0.922120903963211,1.6444447203617079,2.944315868794814,57,101.649738833333,182,0.92,1.64,2.94,57,102,182,wk inc covid hosp,2025-12-27,2025-12-20,2025-12-17,"December 27, 2025","December 17, 2025","December 20, 2025",CovidHub-ensemble
Missouri,2,0.8061600812834191,1.7670309259938115,3.6847807342088412,49.8319953876549,109.227285,227.77111,0.81,1.77,3.68,50,109,228,wk inc covid hosp,2026-01-03,2025-12-20,2025-12-17,"January 03, 2026","December 17, 2025","December 20, 2025",CovidHub-ensemble
Montana,0,1.1067020103020675,2.3254364614979965,4.641723555925734,12.5,26.2653862540568,52.4274320539411,1.11,2.33,4.64,12,26,52,wk inc covid hosp,2025-12-20,2025-12-20,2025-12-17,"December 20, 2025","December 17, 2025","December 20, 2025",CovidHub-ensemble
Montana,1,1.0621027777007068,2.53437713040137,5.088222626340986,11.9962596956295,28.6253335,57.4705586844487,1.06,2.53,5.09,12,29,57,wk inc covid hosp,2025-12-27,2025-12-20,2025-12-17,"December 27, 2025","December 17, 2025","December 20, 2025",CovidHub-ensemble
Montana,2,0.9891547178027627,2.744620985549128,6.463139740164076,11.172324489733,31,73,0.99,2.74,6.46,11,31,73,wk inc covid hosp,2026-01-03,2025-12-20,2025-12-17,"January 03, 2026","December 17, 2025","December 20, 2025",CovidHub-ensemble
Nebraska,0,0.7192080696123565,1.4300819254379626,2.4810865960246766,14.1821718058965,28.2,48.92491875,0.72,1.43,2.48,14,28,49,wk inc covid hosp,2025-12-20,2025-12-20,2025-12-17,"December 20, 2025","December 17, 2025","December 20, 2025",CovidHub-ensemble
Nebraska,1,0.7262280490245472,1.6425459154336217,3.53113282857865,14.3205998329224,32.3896092883229,69.6309379166667,0.73,1.64,3.53,14,32,70,wk inc covid hosp,2025-12-27,2025-12-20,2025-12-17,"December 27, 2025","December 17, 2025","December 20, 2025",CovidHub-ensemble
Nebraska,2,0.6390521092386539,1.8869981718278934,4.37485885547805,12.6015643998934,37.21,86.268498,0.64,1.89,4.37,13,37,86,wk inc covid hosp,2026-01-03,2025-12-20,2025-12-17,"January 03, 2026","December 17, 2025","December 20, 2025",CovidHub-ensemble
Nevada,0,0.3456896429811646,0.6913792859623292,1.2693095163644763,11,22,40.39,0.35,0.69,1.27,11,22,40,wk inc covid hosp,2025-12-20,2025-12-20,2025-12-17,"December 20, 2025","December 17, 2025","December 20, 2025",CovidHub-ensemble
Nevada,1,0.28283698062095286,0.7734300740561495,1.843981019068379,9,24.610893,58.6763058182144,0.28,0.77,1.84,9,25,59,wk inc covid hosp,2025-12-27,2025-12-20,2025-12-17,"December 27, 2025","December 17, 2025","December 20, 2025",CovidHub-ensemble
Nevada,2,0.28139454213668663,0.8421273765071268,2.220763644134511,8.95410095833333,26.7968720777762,70.6656985,0.28,0.84,2.22,9,27,71,wk inc covid hosp,2026-01-03,2025-12-20,2025-12-17,"January 03, 2026","December 17, 2025","December 20, 2025",CovidHub-ensemble
New Hampshire,0,1.0702764952297776,1.9978494577622516,3.4962365510839404,15,28,49,1.07,2,3.5,15,28,49,wk inc covid hosp,2025-12-20,2025-12-20,2025-12-17,"December 20, 2025","December 17, 2025","December 20, 2025",CovidHub-ensemble
New Hampshire,1,1.1139110257743987,2.3403379362357803,4.647854059951181,15.611541,32.8,65.14,1.11,2.34,4.65,16,33,65,wk inc covid hosp,2025-12-27,2025-12-20,2025-12-17,"December 27, 2025","December 17, 2025","December 20, 2025",CovidHub-ensemble
New Hampshire,2,1.1266547542237177,2.6277982200588363,5.550291641606043,15.7901452462782,36.828776,77.7877258775236,1.13,2.63,5.55,16,37,78,wk inc covid hosp,2026-01-03,2025-12-20,2025-12-17,"January 03, 2026","December 17, 2025","December 20, 2025",CovidHub-ensemble
New Jersey,0,1.2603041986549646,1.9497013671499879,2.897622473830645,117,181,269,1.26,1.95,2.9,117,181,269,wk inc covid hosp,2025-12-20,2025-12-20,2025-12-17,"December 20, 2025","December 17, 2025","December 20, 2025",CovidHub-ensemble
New Jersey,1,1.3114505745856104,2.2095645393503807,3.8132280882380982,121.74816,205.124327428167,354,1.31,2.21,3.81,122,205,354,wk inc covid hosp,2025-12-27,2025-12-20,2025-12-17,"December 27, 2025","December 17, 2025","December 20, 2025",CovidHub-ensemble
New Jersey,2,1.2587981351375719,2.436414997023926,5.233539477901321,116.860185,226.183928416667,485.85422437531,1.26,2.44,5.23,117,226,486,wk inc covid hosp,2026-01-03,2025-12-20,2025-12-17,"January 03, 2026","December 17, 2025","December 20, 2025",CovidHub-ensemble
New Mexico,0,2.0847632365806454,3.2842160576270443,4.807330751019297,43.8,69,101,2.08,3.28,4.81,44,69,101,wk inc covid hosp,2025-12-20,2025-12-20,2025-12-17,"December 20, 2025","December 17, 2025","December 20, 2025",CovidHub-ensemble
New Mexico,1,1.6685403491270032,3.5698000626380915,6.060316953526296,35.0553319482117,75,127.324713860467,1.67,3.57,6.06,35,75,127,wk inc covid hosp,2025-12-27,2025-12-20,2025-12-17,"December 27, 2025","December 17, 2025","December 20, 2025",CovidHub-ensemble
New Mexico,2,1.560653637124012,3.746853173647451,7.439645330478001,32.7886774414479,78.7198115,156.303823742304,1.56,3.75,7.44,33,79,156,wk inc covid hosp,2026-01-03,2025-12-20,2025-12-17,"January 03, 2026","December 17, 2025","December 20, 2025",CovidHub-ensemble
New York,0,1.1119114873447697,1.666649294115216,2.235202933564158,217.4,325.86187,437.025,1.11,1.67,2.24,217,326,437,wk inc covid hosp,2025-12-20,2025-12-20,2025-12-17,"December 20, 2025","December 17, 2025","December 20, 2025",CovidHub-ensemble
New York,1,1.063834357717167,1.9179705968458538,2.885573038809429,208,375,564.184816666667,1.06,1.92,2.89,208,375,564,wk inc covid hosp,2025-12-27,2025-12-20,2025-12-17,"December 27, 2025","December 17, 2025","December 20, 2025",CovidHub-ensemble
