location_name,horizon,quantile_0.025_per100k,quantile_0.5_per100k,quantile_0.975_per100k,quantile_0.025,quantile_0.5,quantile_0.975,quantile_0.025_per100k_rounded,quantile_0.5_per100k_rounded,quantile_0.975_per100k_rounded,quantile_0.025_rounded,quantile_0.5_rounded,quantile_0.975_rounded,target,target_data_type,target_end_date,reference_date,forecast_due_date,target_end_date_formatted,forecast_due_date_formatted,reference_date_formatted,model
United States,0,NA,NA,NA,0.0040912312594344954,0.0059017039560461445,0.008164734820201592,NA,NA,NA,0.0041,0.0059,0.0082,wk inc covid prop ed visits,prop_ed,2026-02-14,2026-02-14,2026-02-11,"February 14, 2026","February 11, 2026","February 14, 2026",CovidHub-ensemble
United States,1,NA,NA,NA,0.0035966931183669002,0.005634101647577747,0.009494195149373812,NA,NA,NA,0.0036,0.0056,0.0095,wk inc covid prop ed visits,prop_ed,2026-02-21,2026-02-14,2026-02-11,"February 21, 2026","February 11, 2026","February 14, 2026",CovidHub-ensemble
United States,2,NA,NA,NA,0.003012470502654325,0.00534308672662899,0.009930781486229811,NA,NA,NA,0.003,0.0053,0.0099,wk inc covid prop ed visits,prop_ed,2026-02-28,2026-02-14,2026-02-11,"February 28, 2026","February 11, 2026","February 14, 2026",CovidHub-ensemble
United States,0,1.1898023313149912,1.6579361067274816,2.1958239510181534,3972.1517992406643,5535.015116406043,7330.7522,1.19,1.66,2.2,4000,5500,7300,wk inc covid hosp,hosp,2026-02-14,2026-02-14,2026-02-11,"February 14, 2026","February 11, 2026","February 14, 2026",CovidHub-ensemble
United States,1,1.0374907300300225,1.6674084934868587,2.5308126059735785,3463.659938730815,5566.638653458435,8449.1109,1.04,1.67,2.53,3500,5600,8400,wk inc covid hosp,hosp,2026-02-21,2026-02-14,2026-02-11,"February 21, 2026","February 11, 2026","February 14, 2026",CovidHub-ensemble
United States,2,0.8774203291505331,1.567936513676193,2.789436494634293,2929.265347188946,5234.551723403192,9312.526038491862,0.88,1.57,2.79,2900,5200,9300,wk inc covid hosp,hosp,2026-02-28,2026-02-14,2026-02-11,"February 28, 2026","February 11, 2026","February 14, 2026",CovidHub-ensemble
Alabama,0,NA,NA,NA,0.0032225150087861415,0.00497487401552373,0.0074357389146211764,NA,NA,NA,0.0032,0.005,0.0074,wk inc covid prop ed visits,prop_ed,2026-02-14,2026-02-14,2026-02-11,"February 14, 2026","February 11, 2026","February 14, 2026",CovidHub-ensemble
Alabama,1,NA,NA,NA,0.0028467247299593735,0.005037005137464137,0.009223593381948617,NA,NA,NA,0.0028,0.005,0.0092,wk inc covid prop ed visits,prop_ed,2026-02-21,2026-02-14,2026-02-11,"February 21, 2026","February 11, 2026","February 14, 2026",CovidHub-ensemble
Alabama,2,NA,NA,NA,0.002306951940974887,0.004597108922686785,0.009259710626064037,NA,NA,NA,0.0023,0.0046,0.0093,wk inc covid prop ed visits,prop_ed,2026-02-28,2026-02-14,2026-02-11,"February 28, 2026","February 11, 2026","February 14, 2026",CovidHub-ensemble
Alabama,0,1.2488857691188253,1.9776329145229763,2.8626577556504245,63.66021612961305,100.80708890805754,145.92000000000002,1.25,1.98,2.86,60,100,150,wk inc covid hosp,hosp,2026-02-14,2026-02-14,2026-02-11,"February 14, 2026","February 11, 2026","February 14, 2026",CovidHub-ensemble
Alabama,1,1.0764148350489597,1.9351656837957996,3.0061204709652705,54.86875,98.6423808511904,153.23281250000002,1.08,1.94,3.01,50,100,150,wk inc covid hosp,hosp,2026-02-21,2026-02-14,2026-02-11,"February 21, 2026","February 11, 2026","February 14, 2026",CovidHub-ensemble
Alabama,2,0.838362922180973,1.684695276634321,3.1683061097693495,42.73438463371326,85.875,161.5,0.84,1.68,3.17,40,90,160,wk inc covid hosp,hosp,2026-02-28,2026-02-14,2026-02-11,"February 28, 2026","February 11, 2026","February 14, 2026",CovidHub-ensemble
Alaska,0,NA,NA,NA,0.0017508184045077493,0.0030246408662857466,0.00484683848131289,NA,NA,NA,0.0018,0.003,0.0048,wk inc covid prop ed visits,prop_ed,2026-02-14,2026-02-14,2026-02-11,"February 14, 2026","February 11, 2026","February 14, 2026",CovidHub-ensemble
Alaska,1,NA,NA,NA,0.0015499039881386424,0.0029948512332414645,0.006244053563615119,NA,NA,NA,0.0015,0.003,0.0062,wk inc covid prop ed visits,prop_ed,2026-02-21,2026-02-14,2026-02-11,"February 21, 2026","February 11, 2026","February 14, 2026",CovidHub-ensemble
Alaska,2,NA,NA,NA,0.0013545728911619453,0.0028940197404105387,0.006338540195611753,NA,NA,NA,0.0014,0.0029,0.0063,wk inc covid prop ed visits,prop_ed,2026-02-28,2026-02-14,2026-02-11,"February 28, 2026","February 11, 2026","February 14, 2026",CovidHub-ensemble
Alaska,0,0.2570925488014096,0.7306422849338203,1.5968560272357741,1.82975595,5.200061512525342,11.365,0.26,0.73,1.6,2,5,10,wk inc covid hosp,hosp,2026-02-14,2026-02-14,2026-02-11,"February 14, 2026","February 11, 2026","February 14, 2026",CovidHub-ensemble
Alaska,1,0.18345177080385067,0.7764874325797259,1.9408081302703564,1.3056464325057937,5.526346471287493,13.812944952028456,0.18,0.78,1.94,1,6,10,wk inc covid hosp,hosp,2026-02-21,2026-02-14,2026-02-11,"February 21, 2026","February 11, 2026","February 14, 2026",CovidHub-ensemble
