location_name,horizon,quantile_0.025_per100k,quantile_0.5_per100k,quantile_0.975_per100k,quantile_0.025,quantile_0.5,quantile_0.975,quantile_0.025_per100k_rounded,quantile_0.5_per100k_rounded,quantile_0.975_per100k_rounded,quantile_0.025_rounded,quantile_0.5_rounded,quantile_0.975_rounded,target,target_data_type,target_end_date,reference_date,forecast_due_date,target_end_date_formatted,forecast_due_date_formatted,reference_date_formatted,model
United States,0,1.075334122486799,1.5428576738416993,2.194250728210876,3590,5150.826085833333,7325.5,1.08,1.54,2.19,3600,5200,7300,wk inc rsv hosp,hosp,2026-01-31,2026-01-31,2026-01-28,"January 31, 2026","January 28, 2026","January 31, 2026",RSVHub-ensemble
United States,1,0.8809315355312382,1.354106968050092,2.124009543886878,2940.9875,4520.6823755000005,7091,0.88,1.35,2.12,2900,4500,7100,wk inc rsv hosp,hosp,2026-02-07,2026-01-31,2026-01-28,"February 07, 2026","January 28, 2026","January 31, 2026",RSVHub-ensemble
United States,2,0.5264958923055251,1.009553026219266,2.0011997973076054,1757.7050833333328,3370.389991666667,6681,0.53,1.01,2,1800,3400,6700,wk inc rsv hosp,hosp,2026-02-14,2026-01-31,2026-01-28,"February 14, 2026","January 28, 2026","January 31, 2026",RSVHub-ensemble
United States,0,NA,NA,NA,0.0031437207204098186,0.004733895197096856,0.007091874077170868,NA,NA,NA,0.0031,0.0047,0.0071,wk inc rsv prop ed visits,prop_ed,2026-01-31,2026-01-31,2026-01-28,"January 31, 2026","January 28, 2026","January 31, 2026",RSVHub-ensemble
United States,1,NA,NA,NA,0.002417219683692701,0.0045216871548597656,0.0084757059955422,NA,NA,NA,0.0024,0.0045,0.0085,wk inc rsv prop ed visits,prop_ed,2026-02-07,2026-01-31,2026-01-28,"February 07, 2026","January 28, 2026","January 31, 2026",RSVHub-ensemble
United States,2,NA,NA,NA,0.0015737281050067489,0.003727415103272031,0.007933635800636201,NA,NA,NA,0.0016,0.0037,0.0079,wk inc rsv prop ed visits,prop_ed,2026-02-14,2026-01-31,2026-01-28,"February 14, 2026","January 28, 2026","January 31, 2026",RSVHub-ensemble
Alabama,0,0.49020463726230107,1.0495627050938712,2.1775973881386856,24.9875,53.5,111,0.49,1.05,2.18,20,50,110,wk inc rsv hosp,hosp,2026-01-31,2026-01-31,2026-01-28,"January 31, 2026","January 28, 2026","January 31, 2026",RSVHub-ensemble
Alabama,1,0.3531239007792464,0.882809751948116,1.9228086847292145,18,45,98.01249999999993,0.35,0.88,1.92,20,40,100,wk inc rsv hosp,hosp,2026-02-07,2026-01-31,2026-01-28,"February 07, 2026","January 28, 2026","January 31, 2026",RSVHub-ensemble
Alabama,2,0.215797939365095,0.8435737629726441,1.5694395590188728,11,43,80,0.22,0.84,1.57,10,40,80,wk inc rsv hosp,hosp,2026-02-14,2026-01-31,2026-01-28,"February 14, 2026","January 28, 2026","January 31, 2026",RSVHub-ensemble
Alabama,0,NA,NA,NA,0.00202559238353095,0.0034075483510813136,0.00554481811256549,NA,NA,NA,0.002,0.0034,0.0055,wk inc rsv prop ed visits,prop_ed,2026-01-31,2026-01-31,2026-01-28,"January 31, 2026","January 28, 2026","January 31, 2026",RSVHub-ensemble
Alabama,1,NA,NA,NA,0.001364465172794748,0.00296911026903415,0.0060367418159376005,NA,NA,NA,0.0014,0.003,0.006,wk inc rsv prop ed visits,prop_ed,2026-02-07,2026-01-31,2026-01-28,"February 07, 2026","January 28, 2026","January 31, 2026",RSVHub-ensemble
Alabama,2,NA,NA,NA,0.0012644945302229258,0.003044393783787916,0.006595208329323027,NA,NA,NA,0.0013,0.003,0.0066,wk inc rsv prop ed visits,prop_ed,2026-02-14,2026-01-31,2026-01-28,"February 14, 2026","January 28, 2026","January 31, 2026",RSVHub-ensemble
Alaska,0,0.2107597044305905,1.0537985221529524,2.599369687977283,1.5,7.5,18.5,0.21,1.05,2.6,2,8,20,wk inc rsv hosp,hosp,2026-01-31,2026-01-31,2026-01-28,"January 31, 2026","January 28, 2026","January 31, 2026",RSVHub-ensemble
Alaska,1,0.24588632183568893,0.9835452873427557,2.9523921928985124,1.75,7,21.012499999999932,0.25,0.98,2.95,2,7,20,wk inc rsv hosp,hosp,2026-02-07,2026-01-31,2026-01-28,"February 07, 2026","January 28, 2026","January 31, 2026",RSVHub-ensemble
Alaska,2,0.28101293924078735,0.9835452873427557,3.091142331648661,2,7,22,0.28,0.98,3.09,2,7,20,wk inc rsv hosp,hosp,2026-02-14,2026-01-31,2026-01-28,"February 14, 2026","January 28, 2026","January 31, 2026",RSVHub-ensemble
Alaska,0,NA,NA,NA,0.0021391265430730083,0.004020869816212853,0.006908450887958317,NA,NA,NA,0.0021,0.004,0.0069,wk inc rsv prop ed visits,prop_ed,2026-01-31,2026-01-31,2026-01-28,"January 31, 2026","January 28, 2026","January 31, 2026",RSVHub-ensemble
Alaska,1,NA,NA,NA,0.0016042620394427635,0.003809523249057676,0.00824979027365878,NA,NA,NA,0.0016,0.0038,0.0082,wk inc rsv prop ed visits,prop_ed,2026-02-07,2026-01-31,2026-01-28,"February 07, 2026","January 28, 2026","January 31, 2026",RSVHub-ensemble
Alaska,2,NA,NA,NA,0.0013671986701575623,0.003169155665437905,0.006793801407614417,NA,NA,NA,0.0014,0.0032,0.0068,wk inc rsv prop ed visits,prop_ed,2026-02-14,2026-01-31,2026-01-28,"February 14, 2026","January 28, 2026","January 31, 2026",RSVHub-ensemble
Arizona,0,0.24952637197017663,0.48893680994156224,0.903690103891991,18.5,36.25,67,0.25,0.49,0.9,20,40,70,wk inc rsv hosp,hosp,2026-01-31,2026-01-31,2026-01-28,"January 31, 2026","January 28, 2026","January 31, 2026",RSVHub-ensemble
Arizona,1,0.21917856997380378,0.4788208759427713,0.9913615318815124,16.25,35.5,73.5,0.22,0.48,0.99,20,40,70,wk inc rsv hosp,hosp,2026-02-07,2026-01-31,2026-01-28,"February 07, 2026","January 28, 2026","January 31, 2026",RSVHub-ensemble
Arizona,2,0.1618549439806551,0.44510109594680153,1.0115933998790945,12,33,75,0.16,0.45,1.01,10,30,80,wk inc rsv hosp,hosp,2026-02-14,2026-01-31,2026-01-28,"February 14, 2026","January 28, 2026","January 31, 2026",RSVHub-ensemble
Arizona,0,NA,NA,NA,9.726066260498426e-4,0.0016926055317595114,0.002783917274605257,NA,NA,NA,9.7e-4,0.0017,0.0028,wk inc rsv prop ed visits,prop_ed,2026-01-31,2026-01-31,2026-01-28,"January 31, 2026","January 28, 2026","January 31, 2026",RSVHub-ensemble
Arizona,1,NA,NA,NA,7.733294265054836e-4,0.0017168111548600162,0.003392411861699543,NA,NA,NA,7.7e-4,0.0017,0.0034,wk inc rsv prop ed visits,prop_ed,2026-02-07,2026-01-31,2026-01-28,"February 07, 2026","January 28, 2026","January 31, 2026",RSVHub-ensemble
