location_name,horizon,quantile_0.025_per100k,quantile_0.5_per100k,quantile_0.975_per100k,quantile_0.025,quantile_0.5,quantile_0.975,quantile_0.025_per100k_rounded,quantile_0.5_per100k_rounded,quantile_0.975_per100k_rounded,quantile_0.025_rounded,quantile_0.5_rounded,quantile_0.975_rounded,target,target_data_type,target_end_date,reference_date,forecast_due_date,target_end_date_formatted,forecast_due_date_formatted,reference_date_formatted,model
United States,0,1.168646989805509,1.394040391658374,1.8346577995074214,3901.52475,4654,6125,1.17,1.39,1.83,3900,4700,6100,wk inc rsv hosp,hosp,2025-12-27,2025-12-27,2025-12-24,"December 27, 2025","December 24, 2025","December 27, 2025",RSVHub-ensemble
United States,1,1.2546659266770377,1.6609269384928413,2.5038211503808223,4188.698733333333,5545,8359,1.25,1.66,2.5,4200,5500,8400,wk inc rsv hosp,hosp,2026-01-03,2025-12-27,2025-12-24,"January 03, 2026","December 24, 2025","December 27, 2025",RSVHub-ensemble
United States,2,1.2468310572373973,1.7482211686607034,2.52436510126734,4162.542043333333,5836.4315464833335,8427.585923333334,1.25,1.75,2.52,4200,5800,8400,wk inc rsv hosp,hosp,2026-01-10,2025-12-27,2025-12-24,"January 10, 2026","December 24, 2025","December 27, 2025",RSVHub-ensemble
United States,0,NA,NA,NA,0.004787148403656248,0.005114661235177222,0.005438475448992403,NA,NA,NA,0.0048,0.0051,0.0054,wk inc rsv prop ed visits,prop_ed,2025-12-27,2025-12-27,2025-12-24,"December 27, 2025","December 24, 2025","December 27, 2025",RSVHub-ensemble
United States,1,NA,NA,NA,0.006077417792880619,0.007019527562275075,0.008197343447104023,NA,NA,NA,0.0061,0.007,0.0082,wk inc rsv prop ed visits,prop_ed,2026-01-03,2025-12-27,2025-12-24,"January 03, 2026","December 24, 2025","December 27, 2025",RSVHub-ensemble
Alabama,0,1.1574616747764186,1.9225634597981192,2.6484292558443476,59,98,135,1.16,1.92,2.65,60,100,140,wk inc rsv hosp,hosp,2025-12-27,2025-12-27,2025-12-24,"December 27, 2025","December 24, 2025","December 27, 2025",RSVHub-ensemble
Alabama,1,1.0397537078500032,2.432631316479253,3.3154410684273685,53,124,169,1.04,2.43,3.32,50,120,170,wk inc rsv hosp,hosp,2026-01-03,2025-12-27,2025-12-24,"January 03, 2026","December 24, 2025","December 27, 2025",RSVHub-ensemble
Alabama,2,1.1868886665080225,2.6582382530882156,4.031497867229729,60.5,135.5,205.5,1.19,2.66,4.03,60,140,210,wk inc rsv hosp,hosp,2026-01-10,2025-12-27,2025-12-24,"January 10, 2026","December 24, 2025","December 27, 2025",RSVHub-ensemble
Alabama,0,NA,NA,NA,0.005982414638670042,0.0074138163405139765,0.009141487138840236,NA,NA,NA,0.006,0.0074,0.0091,wk inc rsv prop ed visits,prop_ed,2025-12-27,2025-12-27,2025-12-24,"December 27, 2025","December 24, 2025","December 27, 2025",RSVHub-ensemble
Alabama,1,NA,NA,NA,0.005159948619859739,0.007465384617442666,0.010098663759277924,NA,NA,NA,0.0052,0.0075,0.01,wk inc rsv prop ed visits,prop_ed,2026-01-03,2025-12-27,2025-12-24,"January 03, 2026","December 24, 2025","December 27, 2025",RSVHub-ensemble
Alaska,0,0.28101293924078735,0.5620258784815747,1.4050646962039368,2,4,10,0.28,0.56,1.41,2,4,10,wk inc rsv hosp,hosp,2025-12-27,2025-12-27,2025-12-24,"December 27, 2025","December 24, 2025","December 27, 2025",RSVHub-ensemble
Alaska,1,0.28101293924078735,0.843038817722362,2.529116453167086,2,6,18,0.28,0.84,2.53,2,6,20,wk inc rsv hosp,hosp,2026-01-03,2025-12-27,2025-12-24,"January 03, 2026","December 24, 2025","December 27, 2025",RSVHub-ensemble
Alaska,2,0.14050646962039368,0.6322791132917716,2.950635862028267,1,4.5,21,0.14,0.63,2.95,1,4,20,wk inc rsv hosp,hosp,2026-01-10,2025-12-27,2025-12-24,"January 10, 2026","December 24, 2025","December 27, 2025",RSVHub-ensemble
Alaska,0,NA,NA,NA,0.0032863206901273447,0.005329324952172725,0.007905138339920948,NA,NA,NA,0.0033,0.0053,0.0079,wk inc rsv prop ed visits,prop_ed,2025-12-27,2025-12-27,2025-12-24,"December 27, 2025","December 24, 2025","December 27, 2025",RSVHub-ensemble
Alaska,1,NA,NA,NA,0.004497137335718137,0.008440445528123796,0.01459956642984503,NA,NA,NA,0.0045,0.0084,0.015,wk inc rsv prop ed visits,prop_ed,2026-01-03,2025-12-27,2025-12-24,"January 03, 2026","December 24, 2025","December 27, 2025",RSVHub-ensemble
Arizona,0,0.0876714279895215,0.175342855979043,0.4181252719500257,6.5,13,31,0.09,0.18,0.42,6,10,30,wk inc rsv hosp,hosp,2025-12-27,2025-12-27,2025-12-24,"December 27, 2025","December 24, 2025","December 27, 2025",RSVHub-ensemble
Arizona,1,0.0876714279895215,0.21580659197420682,0.5732362599314869,6.5,16,42.5,0.09,0.22,0.57,6,20,40,wk inc rsv hosp,hosp,2026-01-03,2025-12-27,2025-12-24,"January 03, 2026","December 24, 2025","December 27, 2025",RSVHub-ensemble
Arizona,2,0.10115933998790942,0.29673406396453433,0.883458235894409,7.5,22,65.5,0.1,0.3,0.88,8,20,70,wk inc rsv hosp,hosp,2026-01-10,2025-12-27,2025-12-24,"January 10, 2026","December 24, 2025","December 27, 2025",RSVHub-ensemble
Arkansas,0,0.8159332840727211,1.5339545740567158,2.154063869951984,25,47,66,0.82,1.53,2.15,20,50,70,wk inc rsv hosp,hosp,2025-12-27,2025-12-27,2025-12-24,"December 27, 2025","December 24, 2025","December 27, 2025",RSVHub-ensemble
