location_name,horizon,quantile_0.025_per100k,quantile_0.5_per100k,quantile_0.975_per100k,quantile_0.025,quantile_0.5,quantile_0.975,quantile_0.025_per100k_rounded,quantile_0.5_per100k_rounded,quantile_0.975_per100k_rounded,quantile_0.025_rounded,quantile_0.5_rounded,quantile_0.975_rounded,target,target_data_type,target_end_date,reference_date,forecast_due_date,target_end_date_formatted,forecast_due_date_formatted,reference_date_formatted,model
United States,0,1.7485412089182977,2.657447692533213,3.8333684529270426,5837.5,8871.8817869665,12797.69,1.75,2.66,3.83,5800,8900,12800,wk inc covid hosp,hosp,2025-08-30,2025-08-30,2025-08-27,"August 30, 2025","August 27, 2025","August 30, 2025",CovidHub-ensemble
United States,1,1.6491851285759938,2.8085696770323136,4.649412260709252,5505.8,9376.40211512007,15522.05,1.65,2.81,4.65,5500,9400,15500,wk inc covid hosp,hosp,2025-09-06,2025-08-30,2025-08-27,"September 06, 2025","August 27, 2025","August 30, 2025",CovidHub-ensemble
United States,2,1.4058938304733748,2.857929166503109,5.301819569573764,4693.57267276839,9541.18863448613,17700.11,1.41,2.86,5.3,4700,9500,17700,wk inc covid hosp,hosp,2025-09-13,2025-08-30,2025-08-27,"September 13, 2025","August 27, 2025","August 30, 2025",CovidHub-ensemble
Alabama,0,2.273706280551505,3.903980903059446,5.591128429004734,115.899017199383,199,285,2.27,3.9,5.59,120,200,280,wk inc covid hosp,hosp,2025-08-30,2025-08-30,2025-08-27,"August 30, 2025","August 27, 2025","August 30, 2025",CovidHub-ensemble
Alabama,1,2.030658609425544,4.002070875498125,6.947309990404839,103.51,204,354.12947,2.03,4,6.95,100,200,350,wk inc covid hosp,hosp,2025-09-06,2025-08-30,2025-08-27,"September 06, 2025","August 27, 2025","August 30, 2025",CovidHub-ensemble
Alabama,2,1.9449508241654556,3.864744914083974,7.667614673553628,99.1411647801885,197,390.846,1.94,3.86,7.67,100,200,390,wk inc covid hosp,hosp,2025-09-13,2025-08-30,2025-08-27,"September 13, 2025","August 27, 2025","August 30, 2025",CovidHub-ensemble
Alaska,0,0.683446505077436,1.4050646962039368,2.6696229227874797,4.86416395575167,10,19,0.68,1.41,2.67,5,10,20,wk inc covid hosp,hosp,2025-08-30,2025-08-30,2025-08-27,"August 30, 2025","August 27, 2025","August 30, 2025",CovidHub-ensemble
Alaska,1,0.6642370329963019,1.4050646962039368,3.5126617405098415,4.72744802990831,10,25,0.66,1.41,3.51,5,10,20,wk inc covid hosp,hosp,2025-09-06,2025-08-30,2025-08-27,"September 06, 2025","August 27, 2025","August 30, 2025",CovidHub-ensemble
Alaska,2,0.4765125392795208,1.410137682289581,4.442605433736938,3.39139215843167,10.036105,31.6185115585035,0.48,1.41,4.44,3,10,30,wk inc covid hosp,hosp,2025-09-13,2025-08-30,2025-08-27,"September 13, 2025","August 27, 2025","August 30, 2025",CovidHub-ensemble
Arizona,0,1.3085297825236044,2.0075480101228536,3.1660850229415898,97.015,148.840532942593,234.735,1.31,2.01,3.17,100,150,230,wk inc covid hosp,hosp,2025-08-30,2025-08-30,2025-08-27,"August 30, 2025","August 27, 2025","August 30, 2025",CovidHub-ensemble
Arizona,1,1.2346834643324307,2.1471517388328185,4.15286066474365,91.54,159.190817606865,307.895,1.23,2.15,4.15,90,160,310,wk inc covid hosp,hosp,2025-09-06,2025-08-30,2025-08-27,"September 06, 2025","August 27, 2025","August 30, 2025",CovidHub-ensemble
Arizona,2,1.092520871869422,2.279592006847543,6.029096663279402,81,169.01,447,1.09,2.28,6.03,80,170,450,wk inc covid hosp,hosp,2025-09-13,2025-08-30,2025-08-27,"September 13, 2025","August 27, 2025","August 30, 2025",CovidHub-ensemble
Arkansas,0,0.4895599704436327,1.1153668568464015,1.892965219048713,15,34.1745728057281,58,0.49,1.12,1.89,20,30,60,wk inc covid hosp,hosp,2025-08-30,2025-08-30,2025-08-27,"August 30, 2025","August 27, 2025","August 30, 2025",CovidHub-ensemble
Arkansas,1,0.4895599704436327,1.2766851012897098,2.2447565842552293,15,39.1173250990924,68.778803,0.49,1.28,2.24,20,40,70,wk inc covid hosp,hosp,2025-09-06,2025-08-30,2025-08-27,"September 06, 2025","August 27, 2025","August 30, 2025",CovidHub-ensemble
Arkansas,2,0.452831965781044,1.2919487620007468,2.6449790892617955,13.8746627518594,39.585,81.0415245,0.45,1.29,2.64,10,40,80,wk inc covid hosp,hosp,2025-09-13,2025-08-30,2025-08-27,"September 13, 2025","August 27, 2025","August 30, 2025",CovidHub-ensemble
California,0,2.382225817777772,3.630390327561813,4.947501663933129,924.975,1409.6146,1921.025,2.38,3.63,4.95,920,1400,1900,wk inc covid hosp,hosp,2025-08-30,2025-08-30,2025-08-27,"August 30, 2025","August 27, 2025","August 30, 2025",CovidHub-ensemble
California,1,2.160946268471412,3.7472781046694874,6.119266513192235,839.056171653751,1455,2376,2.16,3.75,6.12,840,1500,2400,wk inc covid hosp,hosp,2025-09-06,2025-08-30,2025-08-27,"September 06, 2025","August 27, 2025","August 30, 2025",CovidHub-ensemble
California,2,1.8621808414684458,3.491415581714267,6.5257761353396315,723.050984916308,1355.65323135853,2533.8403,1.86,3.49,6.53,720,1400,2500,wk inc covid hosp,hosp,2025-09-13,2025-08-30,2025-08-27,"September 13, 2025","August 27, 2025","August 30, 2025",CovidHub-ensemble
Colorado,0,1.0002880213413032,1.7455838866862778,2.5841486949963524,58.45,102,151,1,1.75,2.58,60,100,150,wk inc covid hosp,hosp,2025-08-30,2025-08-30,2025-08-27,"August 30, 2025","August 27, 2025","August 30, 2025",CovidHub-ensemble
Colorado,1,0.9592154593016261,1.779811021719342,3.0633285854592525,56.05,104,179,0.96,1.78,3.06,60,100,180,wk inc covid hosp,hosp,2025-09-06,2025-08-30,2025-08-27,"September 06, 2025","August 27, 2025","August 30, 2025",CovidHub-ensemble
Colorado,2,0.812980024872859,1.7542262382821263,4.543984007713427,47.505,102.505,265.51939,0.81,1.75,4.54,50,100,270,wk inc covid hosp,hosp,2025-09-13,2025-08-30,2025-08-27,"September 13, 2025","August 27, 2025","August 30, 2025",CovidHub-ensemble
Connecticut,0,0.8901471739522812,1.5875809920698365,2.624072480763077,32.155,57.3485691959768,94.79,0.89,1.59,2.62,30,60,90,wk inc covid hosp,hosp,2025-08-30,2025-08-30,2025-08-27,"August 30, 2025","August 27, 2025","August 30, 2025",CovidHub-ensemble
Connecticut,1,0.8166487834424597,1.7152715334585935,3.2077687383523736,29.5,61.9611652682928,115.875,0.82,1.72,3.21,30,60,120,wk inc covid hosp,hosp,2025-09-06,2025-08-30,2025-08-27,"September 06, 2025","August 27, 2025","August 30, 2025",CovidHub-ensemble
Connecticut,2,0.6680965520700081,1.7993956245342335,4.207817460449284,24.1338120935974,65,152,0.67,1.8,4.21,20,60,150,wk inc covid hosp,hosp,2025-09-13,2025-08-30,2025-08-27,"September 13, 2025","August 27, 2025","August 30, 2025",CovidHub-ensemble
Delaware,0,0.8157970989127244,1.6984377424530797,3.3558042164750086,8.39,17.4674470872393,34.5124999999999,0.82,1.7,3.36,8,20,30,wk inc covid hosp,hosp,2025-08-30,2025-08-30,2025-08-27,"August 30, 2025","August 27, 2025","August 30, 2025",CovidHub-ensemble
Delaware,1,0.777875660465053,1.798837464825435,3.792143844767133,8,18.5,39,0.78,1.8,3.79,8,20,40,wk inc covid hosp,hosp,2025-09-06,2025-08-30,2025-08-27,"September 06, 2025","August 27, 2025","August 30, 2025",CovidHub-ensemble
Delaware,2,0.6277073107891189,1.7570266480754384,4.472785047674055,6.45560562122583,18.07,46,0.63,1.76,4.47,6,20,50,wk inc covid hosp,hosp,2025-09-13,2025-08-30,2025-08-27,"September 13, 2025","August 27, 2025","August 30, 2025",CovidHub-ensemble
District of Columbia,0,1.7757284556045692,3.424017763203651,7.059603780495814,12,23.138793,47.7073198317968,1.78,3.42,7.06,10,20,50,wk inc covid hosp,hosp,2025-08-30,2025-08-30,2025-08-27,"August 30, 2025","August 27, 2025","August 30, 2025",CovidHub-ensemble
District of Columbia,1,1.7755276448204516,4.135996236056004,8.582687535422084,11.9986429628912,27.9501940040569,58,1.78,4.14,8.58,10,30,60,wk inc covid hosp,hosp,2025-09-06,2025-08-30,2025-08-27,"September 06, 2025","August 27, 2025","August 30, 2025",CovidHub-ensemble
District of Columbia,2,1.5158753068418078,4.489176194520945,10.643152112713002,10.2439669898225,30.3369099955717,71.9241869157708,1.52,4.49,10.64,10,30,70,wk inc covid hosp,hosp,2025-09-13,2025-08-30,2025-08-27,"September 13, 2025","August 27, 2025","August 30, 2025",CovidHub-ensemble
Florida,0,3.5298095073556617,5.272542090761158,7.897837911856931,796,1189,1781.025,3.53,5.27,7.9,800,1200,1800,wk inc covid hosp,hosp,2025-08-30,2025-08-30,2025-08-27,"August 30, 2025","August 27, 2025","August 30, 2025",CovidHub-ensemble
Florida,1,2.993132125913804,5.172767324535653,9.041811037058034,674.975,1166.5,2039,2.99,5.17,9.04,670,1200,2000,wk inc covid hosp,hosp,2025-09-06,2025-08-30,2025-08-27,"September 06, 2025","August 27, 2025","August 30, 2025",CovidHub-ensemble
