location_name,horizon,quantile_0.025_per100k,quantile_0.5_per100k,quantile_0.975_per100k,quantile_0.025_count,quantile_0.5_count,quantile_0.975_count,quantile_0.025_per100k_rounded,quantile_0.5_per100k_rounded,quantile_0.975_per100k_rounded,quantile_0.025_count_rounded,quantile_0.5_count_rounded,quantile_0.975_count_rounded,target,target_end_date,reference_date,forecast_due_date,target_end_date_formatted,forecast_due_date_formatted,reference_date_formatted,model
District of Columbia,2,1.5931476705749217,3.3187165650828896,7.4580595135391885,10.7661573967345,22.4271896163515,50.4,1.59,3.32,7.46,11,22,50,wk inc covid hosp,2025-03-22,2025-03-08,2025-03-05,"March 22, 2025","March 05, 2025","March 08, 2025",CovidHub-ensemble
Florida,0,0.9874376030784197,1.8144351648491994,2.680670816350929,222.675,409.1695,604.5125,0.99,1.81,2.68,223,409,605,wk inc covid hosp,2025-03-08,2025-03-08,2025-03-05,"March 08, 2025","March 05, 2025","March 08, 2025",CovidHub-ensemble
Florida,1,0.7670157438372895,1.708365719483378,2.93760269188597,172.968125,385.25,662.452672833606,0.77,1.71,2.94,173,385,662,wk inc covid hosp,2025-03-15,2025-03-08,2025-03-05,"March 15, 2025","March 05, 2025","March 08, 2025",CovidHub-ensemble
Florida,2,0.5907728905571121,1.5476174850089521,3.1141683005627567,133.223965741922,349,702.269615989842,0.59,1.55,3.11,133,349,702,wk inc covid hosp,2025-03-22,2025-03-08,2025-03-05,"March 22, 2025","March 05, 2025","March 08, 2025",CovidHub-ensemble
Georgia,0,1.3841123555879238,2.0702951351497996,2.982296258126091,151.869887347452,227.160380211782,327.228490468862,1.38,2.07,2.98,152,227,327,wk inc covid hosp,2025-03-08,2025-03-08,2025-03-05,"March 08, 2025","March 05, 2025","March 08, 2025",CovidHub-ensemble
Georgia,1,1.0036055614924018,1.9491025070149586,3.3659344478499307,110.119285439357,213.862680275882,369.322680597518,1,1.95,3.37,110,214,369,wk inc covid hosp,2025-03-15,2025-03-08,2025-03-05,"March 15, 2025","March 05, 2025","March 08, 2025",CovidHub-ensemble
Georgia,2,0.8111285377166111,1.8627469877227858,3.6543957698948457,89,204.387435774389,400.973715505338,0.81,1.86,3.65,89,204,401,wk inc covid hosp,2025-03-22,2025-03-08,2025-03-05,"March 22, 2025","March 05, 2025","March 08, 2025",CovidHub-ensemble
Hawaii,0,0.5276919394492141,1.0753574667445702,1.8639529423572554,7.36069570958617,15,26,0.53,1.08,1.86,7,15,26,wk inc covid hosp,2025-03-08,2025-03-08,2025-03-05,"March 08, 2025","March 05, 2025","March 08, 2025",CovidHub-ensemble
Hawaii,1,0.4710436932123265,1.1687701853557821,2.0790244357061693,6.57051782006476,16.303,29,0.47,1.17,2.08,7,16,29,wk inc covid hosp,2025-03-15,2025-03-08,2025-03-05,"March 15, 2025","March 05, 2025","March 08, 2025",CovidHub-ensemble
Hawaii,2,0.45893473641453525,1.3170816899806723,2.6139816818610715,6.40161179803589,18.3717749312869,36.4620383830278,0.46,1.32,2.61,6,18,36,wk inc covid hosp,2025-03-22,2025-03-08,2025-03-05,"March 22, 2025","March 05, 2025","March 08, 2025",CovidHub-ensemble
Idaho,0,0.7020485186438301,1.4531867365352051,2.3895697745477045,13.7686246910391,28.5,46.8644096883138,0.7,1.45,2.39,14,28,47,wk inc covid hosp,2025-03-08,2025-03-08,2025-03-05,"March 08, 2025","March 05, 2025","March 08, 2025",CovidHub-ensemble
Idaho,1,0.5884981374565103,1.3597068879861587,2.5582558458300118,11.5416666666667,26.6666666666667,50.1726927263274,0.59,1.36,2.56,12,27,50,wk inc covid hosp,2025-03-15,2025-03-08,2025-03-05,"March 15, 2025","March 05, 2025","March 08, 2025",CovidHub-ensemble
Idaho,2,0.4757784364424561,1.2747252074870221,2.6582269660129345,9.331,25,52.1333333333333,0.48,1.27,2.66,9,25,52,wk inc covid hosp,2025-03-22,2025-03-08,2025-03-05,"March 22, 2025","March 05, 2025","March 08, 2025",CovidHub-ensemble
Illinois,0,2.1479579159829294,3.3033230951594823,4.412409834838632,269.2,414,553,2.15,3.3,4.41,269,414,553,wk inc covid hosp,2025-03-08,2025-03-08,2025-03-05,"March 08, 2025","March 05, 2025","March 08, 2025",CovidHub-ensemble
Illinois,1,1.7922682132389212,3.0456712900749343,4.724922285467652,224.622,381.70892697075,592.166666666667,1.79,3.05,4.72,225,382,592,wk inc covid hosp,2025-03-15,2025-03-08,2025-03-05,"March 15, 2025","March 05, 2025","March 08, 2025",CovidHub-ensemble
Illinois,2,1.4440743438727106,2.7924009333737922,4.89346211933585,180.983440354156,349.966973594188,613.289484269244,1.44,2.79,4.89,181,350,613,wk inc covid hosp,2025-03-22,2025-03-08,2025-03-05,"March 22, 2025","March 05, 2025","March 08, 2025",CovidHub-ensemble
Indiana,0,2.4778614440267566,3.6919145728045386,5.159499965749082,170.009294894553,253.307058329064,354,2.48,3.69,5.16,170,253,354,wk inc covid hosp,2025-03-08,2025-03-08,2025-03-05,"March 08, 2025","March 05, 2025","March 08, 2025",CovidHub-ensemble
Indiana,1,1.9313062568822048,3.279343198569332,5.330754555007703,132.509432982822,225,365.75,1.93,3.28,5.33,133,225,366,wk inc covid hosp,2025-03-15,2025-03-08,2025-03-05,"March 15, 2025","March 05, 2025","March 08, 2025",CovidHub-ensemble
Indiana,2,1.503980472878039,2.895368547163514,5.604033154888481,103.190055418777,198.655,384.5,1.5,2.9,5.6,103,199,384,wk inc covid hosp,2025-03-22,2025-03-08,2025-03-05,"March 22, 2025","March 05, 2025","March 08, 2025",CovidHub-ensemble
Iowa,0,1.1357427795199568,1.9334445999516015,2.9934088249895843,36.42,62,95.99,1.14,1.93,2.99,36,62,96,wk inc covid hosp,2025-03-08,2025-03-08,2025-03-05,"March 08, 2025","March 05, 2025","March 08, 2025",CovidHub-ensemble
Iowa,1,0.8731685290104008,1.7463370580208015,2.9313514902492024,28,56,94,0.87,1.75,2.93,28,56,94,wk inc covid hosp,2025-03-15,2025-03-08,2025-03-05,"March 15, 2025","March 05, 2025","March 08, 2025",CovidHub-ensemble
Iowa,2,0.6545645508545824,1.6135686647257377,3.1340513273409027,20.99,51.7425,100.5,0.65,1.61,3.13,21,52,100,wk inc covid hosp,2025-03-22,2025-03-08,2025-03-05,"March 22, 2025","March 05, 2025","March 08, 2025",CovidHub-ensemble
Kansas,0,1.9177353189656148,3.1516485103832728,4.828583570966994,56,92.0316348330381,141,1.92,3.15,4.83,56,92,141,wk inc covid hosp,2025-03-08,2025-03-08,2025-03-05,"March 08, 2025","March 05, 2025","March 08, 2025",CovidHub-ensemble
Kansas,1,1.3859062206881863,2.932855337542621,4.99026991883151,40.47,85.6426313256692,145.72142082949,1.39,2.93,4.99,40,86,146,wk inc covid hosp,2025-03-15,2025-03-08,2025-03-05,"March 15, 2025","March 05, 2025","March 08, 2025",CovidHub-ensemble
Kansas,2,1.2139690069313083,2.7691841886877175,5.521974273553471,35.4492425079919,80.8632521041308,161.247778179205,1.21,2.77,5.52,35,81,161,wk inc covid hosp,2025-03-22,2025-03-08,2025-03-05,"March 22, 2025","March 05, 2025","March 08, 2025",CovidHub-ensemble
Kentucky,0,2.4615193561907214,3.806854259574246,5.566138363998838,111,171.666666666667,251,2.46,3.81,5.57,111,172,251,wk inc covid hosp,2025-03-08,2025-03-08,2025-03-05,"March 08, 2025","March 05, 2025","March 08, 2025",CovidHub-ensemble
Kentucky,1,1.8515847840403914,3.514841910313788,5.913837212998308,83.4955494099958,158.498632587881,266.679166666667,1.85,3.51,5.91,83,158,267,wk inc covid hosp,2025-03-15,2025-03-08,2025-03-05,"March 15, 2025","March 05, 2025","March 08, 2025",CovidHub-ensemble
Kentucky,2,1.4549201631727477,3.047505840015457,6.2644258078854005,65.6083153301282,137.424533100241,282.488643823365,1.45,3.05,6.26,66,137,282,wk inc covid hosp,2025-03-22,2025-03-08,2025-03-05,"March 22, 2025","March 05, 2025","March 08, 2025",CovidHub-ensemble
Louisiana,0,1.8863562484673357,3.263095424832651,4.562349996293091,86,148.76628248965,208,1.89,3.26,4.56,86,149,208,wk inc covid hosp,2025-03-08,2025-03-08,2025-03-05,"March 08, 2025","March 05, 2025","March 08, 2025",CovidHub-ensemble
Louisiana,1,1.4696031238059475,3.048878122522787,5.0175789632777335,67,139,228.754134428472,1.47,3.05,5.02,67,139,229,wk inc covid hosp,2025-03-15,2025-03-08,2025-03-05,"March 15, 2025","March 05, 2025","March 08, 2025",CovidHub-ensemble
Louisiana,2,1.0810356709966584,2.7350538446073682,4.872293794068681,49.285,124.692581704726,222.13050511024,1.08,2.74,4.87,49,125,222,wk inc covid hosp,2025-03-22,2025-03-08,2025-03-05,"March 22, 2025","March 05, 2025","March 08, 2025",CovidHub-ensemble
Maine,0,0.2852649183080774,0.7786227880464925,1.5152985000519834,3.97963103259458,10.8622939980608,21.1393990197502,0.29,0.78,1.52,4,11,21,wk inc covid hosp,2025-03-08,2025-03-08,2025-03-05,"March 08, 2025","March 05, 2025","March 08, 2025",CovidHub-ensemble
Maine,1,0.19413671286523063,0.7390621958034644,1.592081245247949,2.70833333333333,10.3103980218856,22.2105682240183,0.19,0.74,1.59,3,10,22,wk inc covid hosp,2025-03-15,2025-03-08,2025-03-05,"March 15, 2025","March 05, 2025","March 08, 2025",CovidHub-ensemble
Maine,2,0.15053062043704057,0.7275646654456961,1.729644968743012,2.1,10.15,24.1296715831947,0.15,0.73,1.73,2,10,24,wk inc covid hosp,2025-03-22,2025-03-08,2025-03-05,"March 22, 2025","March 05, 2025","March 08, 2025",CovidHub-ensemble
Maryland,0,1.535123247685769,2.3098117697110867,3.427522704559978,94.3973996146489,142.034344792014,210.764334992899,1.54,2.31,3.43,94,142,211,wk inc covid hosp,2025-03-08,2025-03-08,2025-03-05,"March 08, 2025","March 05, 2025","March 08, 2025",CovidHub-ensemble
Maryland,1,1.213171069805473,2.1448900394172776,3.61024401096627,74.6,131.893020632437,222.000186058895,1.21,2.14,3.61,75,132,222,wk inc covid hosp,2025-03-15,2025-03-08,2025-03-05,"March 15, 2025","March 05, 2025","March 08, 2025",CovidHub-ensemble
Maryland,2,0.9544371325319465,1.9494325579337972,3.7311797179489963,58.69,119.874,229.436733109393,0.95,1.95,3.73,59,120,229,wk inc covid hosp,2025-03-22,2025-03-08,2025-03-05,"March 22, 2025","March 05, 2025","March 08, 2025",CovidHub-ensemble
Massachusetts,0,2.0148518876661483,3.0580021557486226,4.472685396024854,141,214,313,2.01,3.06,4.47,141,214,313,wk inc covid hosp,2025-03-08,2025-03-08,2025-03-05,"March 08, 2025","March 05, 2025","March 08, 2025",CovidHub-ensemble
Massachusetts,1,1.5432908075740712,2.615020535056065,4.529844314823894,108,183,317,1.54,2.62,4.53,108,183,317,wk inc covid hosp,2025-03-15,2025-03-08,2025-03-05,"March 15, 2025","March 05, 2025","March 08, 2025",CovidHub-ensemble
Massachusetts,2,1.2538047000731019,2.4042470219846064,4.6571400730626875,87.7416666666667,168.25,325.908199169151,1.25,2.4,4.66,88,168,326,wk inc covid hosp,2025-03-22,2025-03-08,2025-03-05,"March 22, 2025","March 05, 2025","March 08, 2025",CovidHub-ensemble
Michigan,0,2.117582862273858,3.3788216278119556,4.832912272079608,212.507,339.076812744141,485,2.12,3.38,4.83,213,339,485,wk inc covid hosp,2025-03-08,2025-03-08,2025-03-05,"March 08, 2025","March 05, 2025","March 08, 2025",CovidHub-ensemble
Michigan,1,1.6213613065147858,3.0791131795311317,5.101960996504658,162.709395368623,309,512,1.62,3.08,5.1,163,309,512,wk inc covid hosp,2025-03-15,2025-03-08,2025-03-05,"March 15, 2025","March 05, 2025","March 08, 2025",CovidHub-ensemble
Michigan,2,1.330146999254735,2.779540293626106,5.081462639213203,133.485,278.936791424228,509.942916666667,1.33,2.78,5.08,133,279,510,wk inc covid hosp,2025-03-22,2025-03-08,2025-03-05,"March 22, 2025","March 05, 2025","March 08, 2025",CovidHub-ensemble
Minnesota,0,1.0107225382357912,1.7316498710282515,2.5585192206163767,57.9882145078782,99.35,146.79,1.01,1.73,2.56,58,99,147,wk inc covid hosp,2025-03-08,2025-03-08,2025-03-05,"March 08, 2025","March 05, 2025","March 08, 2025",CovidHub-ensemble
Minnesota,1,0.7553185889468397,1.4989621430138866,2.850079122385971,43.3349160632047,86,163.517674991024,0.76,1.5,2.85,43,86,164,wk inc covid hosp,2025-03-15,2025-03-08,2025-03-05,"March 15, 2025","March 05, 2025","March 08, 2025",CovidHub-ensemble
Minnesota,2,0.6547791996808727,1.4553876621123198,2.973858885073161,37.5666666666667,83.5,170.619295029069,0.65,1.46,2.97,38,84,171,wk inc covid hosp,2025-03-22,2025-03-08,2025-03-05,"March 22, 2025","March 05, 2025","March 08, 2025",CovidHub-ensemble
Mississippi,0,1.2820750265257497,2.518021596498272,3.7384294323678398,37.527220658177,73.704229564406,109.426409001715,1.28,2.52,3.74,38,74,109,wk inc covid hosp,2025-03-08,2025-03-08,2025-03-05,"March 08, 2025","March 05, 2025","March 08, 2025",CovidHub-ensemble
Mississippi,1,0.9860385506191313,2.35730691691928,4.055061214824932,28.8620287432219,69,118.694439750164,0.99,2.36,4.06,29,69,119,wk inc covid hosp,2025-03-15,2025-03-08,2025-03-05,"March 15, 2025","March 05, 2025","March 08, 2025",CovidHub-ensemble
Mississippi,2,0.7533587490884841,2.0706635227261847,4.156603983939805,22.0513304033568,60.6097500680261,121.666666666667,0.75,2.07,4.16,22,61,122,wk inc covid hosp,2025-03-22,2025-03-08,2025-03-05,"March 22, 2025","March 05, 2025","March 08, 2025",CovidHub-ensemble
Missouri,0,1.5196885003262772,2.705184223424945,4.135687867542347,93.9380553529385,167.218311690474,255.64349255802,1.52,2.71,4.14,94,167,256,wk inc covid hosp,2025-03-08,2025-03-08,2025-03-05,"March 08, 2025","March 05, 2025","March 08, 2025",CovidHub-ensemble
Missouri,1,1.1990189551954782,2.420728663066647,4.188731213924317,74.1161816768324,149.634969993375,258.922315032142,1.2,2.42,4.19,74,150,259,wk inc covid hosp,2025-03-15,2025-03-08,2025-03-05,"March 15, 2025","March 05, 2025","March 08, 2025",CovidHub-ensemble
Missouri,2,1.020182391798736,2.2323711631524854,4.261531173966763,63.0615747702949,137.991835726531,263.422373218205,1.02,2.23,4.26,63,138,263,wk inc covid hosp,2025-03-22,2025-03-08,2025-03-05,"March 22, 2025","March 05, 2025","March 08, 2025",CovidHub-ensemble
Montana,0,0.6640212061812406,1.4530513500214521,2.6336718051940977,7.5,16.4119534492493,29.7468489787424,0.66,1.45,2.63,8,16,30,wk inc covid hosp,2025-03-08,2025-03-08,2025-03-05,"March 08, 2025","March 05, 2025","March 08, 2025",CovidHub-ensemble
Montana,1,0.5754850453570752,1.5660517426751288,2.8479131731773237,6.5,17.6882725442019,32.1666666666667,0.58,1.57,2.85,6,18,32,wk inc covid hosp,2025-03-15,2025-03-08,2025-03-05,"March 15, 2025","March 05, 2025","March 08, 2025",CovidHub-ensemble
Montana,2,0.44268080412082705,1.5175097965261952,3.00432705730001,5,17.14,33.9333333333333,0.44,1.52,3,5,17,34,wk inc covid hosp,2025-03-22,2025-03-08,2025-03-05,"March 22, 2025","March 05, 2025","March 08, 2025",CovidHub-ensemble
Nebraska,0,1.0142425003106117,1.8798225196955038,3.2933987559997875,20,37.0685022392536,64.9430240793732,1.01,1.88,3.29,20,37,65,wk inc covid hosp,2025-03-08,2025-03-08,2025-03-05,"March 08, 2025","March 05, 2025","March 08, 2025",CovidHub-ensemble
Nebraska,1,0.7606818752329588,1.7504645446000922,3.3231655522677195,15,34.5176729246509,65.53,0.76,1.75,3.32,15,35,66,wk inc covid hosp,2025-03-15,2025-03-08,2025-03-05,"March 15, 2025","March 05, 2025","March 08, 2025",CovidHub-ensemble
Nebraska,2,0.65914309934912,1.7010172607239156,3.45358698524621,12.9977416475302,33.542614516804,68.1017998001178,0.66,1.7,3.45,13,34,68,wk inc covid hosp,2025-03-22,2025-03-08,2025-03-05,"March 22, 2025","March 05, 2025","March 08, 2025",CovidHub-ensemble
Nevada,0,0.6285266236021174,1.2392670831142487,2.231269513787517,20,39.4340362548828,71,0.63,1.24,2.23,20,39,71,wk inc covid hosp,2025-03-08,2025-03-08,2025-03-05,"March 08, 2025","March 05, 2025","March 08, 2025",CovidHub-ensemble
Nevada,1,0.5342476300617999,1.2597915782169518,2.448634971116584,17,40.0871349250736,77.9166666666667,0.53,1.26,2.45,17,40,78,wk inc covid hosp,2025-03-15,2025-03-08,2025-03-05,"March 15, 2025","March 05, 2025","March 08, 2025",CovidHub-ensemble
Nevada,2,0.43121874033056734,1.3105926185551051,2.859072549977411,13.7215743657518,41.7036468891018,90.9769751229287,0.43,1.31,2.86,14,42,91,wk inc covid hosp,2025-03-22,2025-03-08,2025-03-05,"March 22, 2025","March 05, 2025","March 08, 2025",CovidHub-ensemble
New Hampshire,0,1.2273605951290434,2.3076588272480976,3.7904658631413324,17.2015446559752,32.342,53.1236444045362,1.23,2.31,3.79,17,32,53,wk inc covid hosp,2025-03-08,2025-03-08,2025-03-05,"March 08, 2025","March 05, 2025","March 08, 2025",CovidHub-ensemble
New Hampshire,1,0.7848694298351703,2.21560443669443,3.855952477851199,11,31.051851272583,54.041443893758,0.78,2.22,3.86,11,31,54,wk inc covid hosp,2025-03-15,2025-03-08,2025-03-05,"March 15, 2025","March 05, 2025","March 08, 2025",CovidHub-ensemble
New Hampshire,2,0.6457845772922925,2.1504698376403044,4.372882190385064,9.05071605567189,30.1389853074175,61.28625,0.65,2.15,4.37,9,30,61,wk inc covid hosp,2025-03-22,2025-03-08,2025-03-05,"March 22, 2025","March 05, 2025","March 08, 2025",CovidHub-ensemble
New Jersey,0,2.1543661515469483,3.523775780599793,4.804505813718637,200,327.128773172521,446.025,2.15,3.52,4.8,200,327,446,wk inc covid hosp,2025-03-08,2025-03-08,2025-03-05,"March 08, 2025","March 05, 2025","March 08, 2025",CovidHub-ensemble
New Jersey,1,1.5080563060828636,3.102287258227605,5.0606809994278,140,288,469.80695419801,1.51,3.1,5.06,140,288,470,wk inc covid hosp,2025-03-15,2025-03-08,2025-03-05,"March 15, 2025","March 05, 2025","March 08, 2025",CovidHub-ensemble
New Jersey,2,1.1258327043272276,2.602932113875917,5.110630169547798,104.516375131388,241.6425,474.443971919824,1.13,2.6,5.11,105,242,474,wk inc covid hosp,2025-03-22,2025-03-08,2025-03-05,"March 22, 2025","March 05, 2025","March 08, 2025",CovidHub-ensemble
New Mexico,0,0.7139600125276183,1.4279200250552366,2.5543902670432583,15,30,53.6666666666667,0.71,1.43,2.55,15,30,54,wk inc covid hosp,2025-03-08,2025-03-08,2025-03-05,"March 08, 2025","March 05, 2025","March 08, 2025",CovidHub-ensemble
New Mexico,1,0.568722949975078,1.2837775798902074,2.81629257935598,11.9486303153374,26.9716277669097,59.1691242493858,0.57,1.28,2.82,12,27,59,wk inc covid hosp,2025-03-15,2025-03-08,2025-03-05,"March 15, 2025","March 05, 2025","March 08, 2025",CovidHub-ensemble
New Mexico,2,0.46844110545258494,1.2688123900769077,3.160907230574495,9.84175088029452,26.657215414312,66.4093333333333,0.47,1.27,3.16,10,27,66,wk inc covid hosp,2025-03-22,2025-03-08,2025-03-05,"March 22, 2025","March 05, 2025","March 08, 2025",CovidHub-ensemble
New York,0,2.2105301598063334,3.1650777004838453,4.468513469472761,432.201,618.833333333333,873.68,2.21,3.17,4.47,432,619,874,wk inc covid hosp,2025-03-08,2025-03-08,2025-03-05,"March 08, 2025","March 05, 2025","March 08, 2025",CovidHub-ensemble
