location_name,horizon,quantile_0.025_per100k,quantile_0.5_per100k,quantile_0.975_per100k,quantile_0.025,quantile_0.5,quantile_0.975,quantile_0.025_per100k_rounded,quantile_0.5_per100k_rounded,quantile_0.975_per100k_rounded,quantile_0.025_rounded,quantile_0.5_rounded,quantile_0.975_rounded,target,target_data_type,target_end_date,reference_date,forecast_due_date,target_end_date_formatted,forecast_due_date_formatted,reference_date_formatted,model
United States,0,1.150802209439598,1.5710392429938527,2.214933686750629,3841.95,5244.910176666666,7394.549999999999,1.15,1.57,2.21,3800,5200,7400,wk inc rsv hosp,hosp,2026-01-24,2026-01-24,2026-01-21,"January 24, 2026","January 21, 2026","January 24, 2026",RSVHub-ensemble
United States,1,0.9874090834953033,1.4166302623132714,2.2442732347443846,3296.4624999999996,4729.416220833333,7492.5,0.99,1.42,2.24,3300,4700,7500,wk inc rsv hosp,hosp,2026-01-31,2026-01-24,2026-01-21,"January 31, 2026","January 21, 2026","January 24, 2026",RSVHub-ensemble
United States,2,0.7611208928242217,1.1370865233963772,2.0718902855825037,2541,3796.1602200000007,6917,0.76,1.14,2.07,2500,3800,6900,wk inc rsv hosp,hosp,2026-02-07,2026-01-24,2026-01-21,"February 07, 2026","January 21, 2026","January 24, 2026",RSVHub-ensemble
United States,0,NA,NA,NA,0.0031640903354470326,0.004405271122691852,0.00629309744402077,NA,NA,NA,0.0032,0.0044,0.0063,wk inc rsv prop ed visits,prop_ed,2026-01-24,2026-01-24,2026-01-21,"January 24, 2026","January 21, 2026","January 24, 2026",RSVHub-ensemble
United States,1,NA,NA,NA,0.0025333939575192146,0.004333729635357728,0.007734456413090673,NA,NA,NA,0.0025,0.0043,0.0077,wk inc rsv prop ed visits,prop_ed,2026-01-31,2026-01-24,2026-01-21,"January 31, 2026","January 21, 2026","January 24, 2026",RSVHub-ensemble
United States,2,NA,NA,NA,0.0013959592431968253,0.00327536050805337,0.007231692550331923,NA,NA,NA,0.0014,0.0033,0.0072,wk inc rsv prop ed visits,prop_ed,2026-02-07,2026-01-24,2026-01-21,"February 07, 2026","January 21, 2026","January 24, 2026",RSVHub-ensemble
Alabama,0,0.6817253084488228,1.4468270934705232,2.197215382626422,34.75,73.75,112,0.68,1.45,2.2,30,70,110,wk inc rsv hosp,hosp,2026-01-24,2026-01-24,2026-01-21,"January 24, 2026","January 21, 2026","January 24, 2026",RSVHub-ensemble
Alabama,1,0.6081578291198132,1.2947876361905701,2.1138389060535445,31,66,107.75,0.61,1.29,2.11,30,70,110,wk inc rsv hosp,hosp,2026-01-31,2026-01-24,2026-01-21,"January 31, 2026","January 21, 2026","January 24, 2026",RSVHub-ensemble
Alabama,2,0.5296858511688696,1.314405630678306,2.393395327503781,27,67,122,0.53,1.31,2.39,30,70,120,wk inc rsv hosp,hosp,2026-02-07,2026-01-24,2026-01-21,"February 07, 2026","January 21, 2026","January 24, 2026",RSVHub-ensemble
Alabama,0,NA,NA,NA,0.0020018990880676414,0.0032370548971643698,0.005063074680635042,NA,NA,NA,0.002,0.0032,0.0051,wk inc rsv prop ed visits,prop_ed,2026-01-24,2026-01-24,2026-01-21,"January 24, 2026","January 21, 2026","January 24, 2026",RSVHub-ensemble
Alabama,1,NA,NA,NA,0.0013145466123924618,0.0026405720969199034,0.00510597760786715,NA,NA,NA,0.0013,0.0026,0.0051,wk inc rsv prop ed visits,prop_ed,2026-01-31,2026-01-24,2026-01-21,"January 31, 2026","January 21, 2026","January 24, 2026",RSVHub-ensemble
Alabama,2,NA,NA,NA,0.0012200776690651069,0.002936069200202598,0.006419310068534087,NA,NA,NA,0.0012,0.0029,0.0064,wk inc rsv prop ed visits,prop_ed,2026-02-07,2026-01-24,2026-01-21,"February 07, 2026","January 21, 2026","January 24, 2026",RSVHub-ensemble
Alaska,0,0.2107597044305905,1.0537985221529524,2.248103513926299,1.5,7.5,16,0.21,1.05,2.25,2,8,20,wk inc rsv hosp,hosp,2026-01-24,2026-01-24,2026-01-21,"January 24, 2026","January 21, 2026","January 24, 2026",RSVHub-ensemble
Alaska,1,0.2107597044305905,1.018671904747854,2.634496305382381,1.5,7.25,18.75,0.21,1.02,2.63,2,7,20,wk inc rsv hosp,hosp,2026-01-31,2026-01-24,2026-01-21,"January 31, 2026","January 21, 2026","January 24, 2026",RSVHub-ensemble
Alaska,2,0.3512661740509842,1.4050646962039368,2.8803826272180704,2.5,10,20.5,0.35,1.41,2.88,2,10,20,wk inc rsv hosp,hosp,2026-02-07,2026-01-24,2026-01-21,"February 07, 2026","January 21, 2026","January 24, 2026",RSVHub-ensemble
Alaska,0,NA,NA,NA,0.0017847051478032231,0.0034477164561555664,0.006052746903675638,NA,NA,NA,0.0018,0.0034,0.0061,wk inc rsv prop ed visits,prop_ed,2026-01-24,2026-01-24,2026-01-21,"January 24, 2026","January 21, 2026","January 24, 2026",RSVHub-ensemble
Alaska,1,NA,NA,NA,0.0012465334384106018,0.0029851629777491047,0.006418586671415101,NA,NA,NA,0.0012,0.003,0.0064,wk inc rsv prop ed visits,prop_ed,2026-01-31,2026-01-24,2026-01-21,"January 31, 2026","January 21, 2026","January 24, 2026",RSVHub-ensemble
Alaska,2,NA,NA,NA,0.0012985296632461595,0.003095324370452723,0.0066213368353183165,NA,NA,NA,0.0013,0.0031,0.0066,wk inc rsv prop ed visits,prop_ed,2026-02-07,2026-01-24,2026-01-21,"February 07, 2026","January 21, 2026","January 24, 2026",RSVHub-ensemble
Arizona,0,0.20906263597501284,0.4821928539423683,0.9610137298851397,15.5,35.75,71.25,0.21,0.48,0.96,20,40,70,wk inc rsv hosp,hosp,2026-01-24,2026-01-24,2026-01-21,"January 24, 2026","January 21, 2026","January 24, 2026",RSVHub-ensemble
Arizona,1,0.21243461397460983,0.53614450193592,1.1397285638637795,15.75,39.75,84.5,0.21,0.54,1.14,20,40,80,wk inc rsv hosp,hosp,2026-01-31,2026-01-24,2026-01-21,"January 31, 2026","January 21, 2026","January 24, 2026",RSVHub-ensemble
Arizona,2,0.20231867997581884,0.5125406559387412,1.2004241678565253,15,38,89,0.2,0.51,1.2,20,40,90,wk inc rsv hosp,hosp,2026-02-07,2026-01-24,2026-01-21,"February 07, 2026","January 21, 2026","January 24, 2026",RSVHub-ensemble
Arizona,0,NA,NA,NA,7.534497008124714e-4,0.0013652660153974537,0.002301278098103552,NA,NA,NA,7.5e-4,0.0014,0.0023,wk inc rsv prop ed visits,prop_ed,2026-01-24,2026-01-24,2026-01-21,"January 24, 2026","January 21, 2026","January 24, 2026",RSVHub-ensemble
Arizona,1,NA,NA,NA,5.883547837311517e-4,0.0013298678538468294,0.0026377822455905748,NA,NA,NA,5.9e-4,0.0013,0.0026,wk inc rsv prop ed visits,prop_ed,2026-01-31,2026-01-24,2026-01-21,"January 31, 2026","January 21, 2026","January 24, 2026",RSVHub-ensemble
Arizona,2,NA,NA,NA,3.207901943140796e-4,9.893762684849393e-4,0.0023355870238649062,NA,NA,NA,3.2e-4,9.9e-4,0.0023,wk inc rsv prop ed visits,prop_ed,2026-02-07,2026-01-24,2026-01-21,"February 07, 2026","January 21, 2026","January 24, 2026",RSVHub-ensemble
Arkansas,0,0.6201092958952681,1.3136525873570812,3.1821398078836127,19,40.25,97.5,0.62,1.31,3.18,20,40,100,wk inc rsv hosp,hosp,2026-01-24,2026-01-24,2026-01-21,"January 24, 2026","January 21, 2026","January 24, 2026",RSVHub-ensemble
Arkansas,1,0.4814006376029055,1.272855923153445,3.312689133335248,14.75,39,101.5,0.48,1.27,3.31,10,40,100,wk inc rsv hosp,hosp,2026-01-31,2026-01-24,2026-01-21,"January 31, 2026","January 21, 2026","January 24, 2026",RSVHub-ensemble
Arkansas,2,0.29373598226617964,1.077031934975992,2.69257983743998,9,33,82.5,0.29,1.08,2.69,9,30,80,wk inc rsv hosp,hosp,2026-02-07,2026-01-24,2026-01-21,"February 07, 2026","January 21, 2026","January 24, 2026",RSVHub-ensemble
Arkansas,0,NA,NA,NA,0.003718597747536894,0.006368593034245061,0.010341856783710187,NA,NA,NA,0.0037,0.0064,0.01,wk inc rsv prop ed visits,prop_ed,2026-01-24,2026-01-24,2026-01-21,"January 24, 2026","January 21, 2026","January 24, 2026",RSVHub-ensemble
Arkansas,1,NA,NA,NA,0.002733157112748626,0.005580724297475139,0.01108276949272171,NA,NA,NA,0.0027,0.0056,0.011,wk inc rsv prop ed visits,prop_ed,2026-01-31,2026-01-24,2026-01-21,"January 31, 2026","January 21, 2026","January 24, 2026",RSVHub-ensemble
Arkansas,2,NA,NA,NA,0.0033637891755990703,0.007188615624362018,0.014938582078486438,NA,NA,NA,0.0034,0.0072,0.015,wk inc rsv prop ed visits,prop_ed,2026-02-07,2026-01-24,2026-01-21,"February 07, 2026","January 21, 2026","January 24, 2026",RSVHub-ensemble
California,0,0.7133349505435267,1.004425058983574,1.4448912018365625,276.975,390,561.0249999999999,0.71,1,1.44,280,390,560,wk inc rsv hosp,hosp,2026-01-24,2026-01-24,2026-01-21,"January 24, 2026","January 21, 2026","January 24, 2026",RSVHub-ensemble
California,1,0.6206831774744649,1.036618169848432,1.550420219251568,241,402.5,602,0.62,1.04,1.55,240,400,600,wk inc rsv hosp,hosp,2026-01-31,2026-01-24,2026-01-21,"January 31, 2026","January 21, 2026","January 24, 2026",RSVHub-ensemble
California,2,0.5466390224852912,1.008071502588296,1.4107021180980834,212.25,391.4158477958333,547.75,0.55,1.01,1.41,210,390,550,wk inc rsv hosp,hosp,2026-02-07,2026-01-24,2026-01-21,"February 07, 2026","January 21, 2026","January 24, 2026",RSVHub-ensemble
California,0,NA,NA,NA,0.0021422270058930083,0.003163168031551609,0.004608939931709079,NA,NA,NA,0.0021,0.0032,0.0046,wk inc rsv prop ed visits,prop_ed,2026-01-24,2026-01-24,2026-01-21,"January 24, 2026","January 21, 2026","January 24, 2026",RSVHub-ensemble
California,1,NA,NA,NA,0.0016710458140347536,0.003021254273631703,0.00536438921063404,NA,NA,NA,0.0017,0.003,0.0054,wk inc rsv prop ed visits,prop_ed,2026-01-31,2026-01-24,2026-01-21,"January 31, 2026","January 21, 2026","January 24, 2026",RSVHub-ensemble
California,2,NA,NA,NA,8.037474283474797e-4,0.0020263083925322364,0.004513915988800036,NA,NA,NA,8e-4,0.002,0.0045,wk inc rsv prop ed visits,prop_ed,2026-02-07,2026-01-24,2026-01-21,"February 07, 2026","January 21, 2026","January 24, 2026",RSVHub-ensemble
Colorado,0,0.9579426976150709,1.5573346440044242,2.2907690072835916,55.97562850000003,91,133.85689483333334,0.96,1.56,2.29,60,90,130,wk inc rsv hosp,hosp,2026-01-24,2026-01-24,2026-01-21,"January 24, 2026","January 21, 2026","January 24, 2026",RSVHub-ensemble
Colorado,1,0.9754733484423317,1.660016049103617,2.3787858847979666,57,97,139,0.98,1.66,2.38,60,100,140,wk inc rsv hosp,hosp,2026-01-31,2026-01-24,2026-01-21,"January 31, 2026","January 21, 2026","January 24, 2026",RSVHub-ensemble
Colorado,2,0.7529969707274139,1.6343456978288187,2.4801567651272958,44,95.5,144.92342188333333,0.75,1.63,2.48,40,100,140,wk inc rsv hosp,hosp,2026-02-07,2026-01-24,2026-01-21,"February 07, 2026","January 21, 2026","January 24, 2026",RSVHub-ensemble
Colorado,0,NA,NA,NA,0.0018070557547857431,0.0028979627327617294,0.004515045064381748,NA,NA,NA,0.0018,0.0029,0.0045,wk inc rsv prop ed visits,prop_ed,2026-01-24,2026-01-24,2026-01-21,"January 24, 2026","January 21, 2026","January 24, 2026",RSVHub-ensemble
