week_ending_date,location,location_name,target,target_data_type,value
2020-08-22,25,Massachusetts,wk inc covid hosp,hosp,132
2020-08-22,24,Maryland,wk inc covid hosp,hosp,352
2020-08-22,23,Maine,wk inc covid hosp,hosp,10
2020-08-22,26,Michigan,wk inc covid hosp,hosp,378
2020-08-22,27,Minnesota,wk inc covid hosp,hosp,227
2020-08-22,29,Missouri,wk inc covid hosp,hosp,654
2020-08-22,28,Mississippi,wk inc covid hosp,hosp,611
2020-08-22,30,Montana,wk inc covid hosp,hosp,95
2020-08-22,37,North Carolina,wk inc covid hosp,hosp,1150
2020-08-22,38,North Dakota,wk inc covid hosp,hosp,71
2020-08-22,31,Nebraska,wk inc covid hosp,hosp,146
2020-08-22,33,New Hampshire,wk inc covid hosp,hosp,179
2020-08-22,34,New Jersey,wk inc covid hosp,hosp,260
2020-08-22,35,New Mexico,wk inc covid hosp,hosp,95
2020-08-22,32,Nevada,wk inc covid hosp,hosp,578
2020-08-22,36,New York,wk inc covid hosp,hosp,844
2020-08-22,39,Ohio,wk inc covid hosp,hosp,634
2020-08-22,40,Oklahoma,wk inc covid hosp,hosp,542
2020-08-22,41,Oregon,wk inc covid hosp,hosp,109
2020-08-22,42,Pennsylvania,wk inc covid hosp,hosp,411
2020-08-22,72,Puerto Rico,wk inc covid hosp,hosp,263
2020-08-22,44,Rhode Island,wk inc covid hosp,hosp,42
2020-08-22,45,South Carolina,wk inc covid hosp,hosp,631
2020-08-22,46,South Dakota,wk inc covid hosp,hosp,95
2020-08-22,47,Tennessee,wk inc covid hosp,hosp,1216
2020-08-22,48,Texas,wk inc covid hosp,hosp,5533
2020-08-22,US,United States,wk inc covid hosp,hosp,36808
2020-08-22,49,Utah,wk inc covid hosp,hosp,89
2020-08-22,51,Virginia,wk inc covid hosp,hosp,413
2020-08-22,50,Vermont,wk inc covid hosp,hosp,6
2020-08-22,53,Washington,wk inc covid hosp,hosp,165
2020-08-22,55,Wisconsin,wk inc covid hosp,hosp,447
2020-08-22,54,West Virginia,wk inc covid hosp,hosp,93
2020-08-22,56,Wyoming,wk inc covid hosp,hosp,35
2020-08-29,02,Alaska,wk inc covid hosp,hosp,56
2020-08-29,01,Alabama,wk inc covid hosp,hosp,1699
2020-08-29,05,Arkansas,wk inc covid hosp,hosp,338
2020-08-29,04,Arizona,wk inc covid hosp,hosp,700
2020-08-29,06,California,wk inc covid hosp,hosp,3100
2020-08-29,08,Colorado,wk inc covid hosp,hosp,137
2020-08-29,09,Connecticut,wk inc covid hosp,hosp,62
2020-08-29,11,District of Columbia,wk inc covid hosp,hosp,66
2020-08-29,10,Delaware,wk inc covid hosp,hosp,58
2020-08-29,12,Florida,wk inc covid hosp,hosp,4269
2020-08-29,13,Georgia,wk inc covid hosp,hosp,1458
2020-08-29,15,Hawaii,wk inc covid hosp,hosp,2137
2020-08-29,19,Iowa,wk inc covid hosp,hosp,359
2020-08-29,16,Idaho,wk inc covid hosp,hosp,107
2020-08-29,17,Illinois,wk inc covid hosp,hosp,778
2020-08-29,18,Indiana,wk inc covid hosp,hosp,533
2020-08-29,20,Kansas,wk inc covid hosp,hosp,214
2020-08-29,21,Kentucky,wk inc covid hosp,hosp,1776
2020-08-29,22,Louisiana,wk inc covid hosp,hosp,883
2020-08-29,25,Massachusetts,wk inc covid hosp,hosp,172
2020-08-29,24,Maryland,wk inc covid hosp,hosp,316
2020-08-29,23,Maine,wk inc covid hosp,hosp,9
2020-08-29,26,Michigan,wk inc covid hosp,hosp,358
2020-08-29,27,Minnesota,wk inc covid hosp,hosp,262
2020-08-29,29,Missouri,wk inc covid hosp,hosp,679
2020-08-29,28,Mississippi,wk inc covid hosp,hosp,595
2020-08-29,30,Montana,wk inc covid hosp,hosp,104
2020-08-29,37,North Carolina,wk inc covid hosp,hosp,2055
2020-08-29,38,North Dakota,wk inc covid hosp,hosp,92
2020-08-29,31,Nebraska,wk inc covid hosp,hosp,163
2020-08-29,33,New Hampshire,wk inc covid hosp,hosp,209
2020-08-29,34,New Jersey,wk inc covid hosp,hosp,302
2020-08-29,35,New Mexico,wk inc covid hosp,hosp,137
2020-08-29,32,Nevada,wk inc covid hosp,hosp,483
2020-08-29,36,New York,wk inc covid hosp,hosp,483
2020-08-29,39,Ohio,wk inc covid hosp,hosp,647
2020-08-29,40,Oklahoma,wk inc covid hosp,hosp,584
2020-08-29,41,Oregon,wk inc covid hosp,hosp,60
2020-08-29,42,Pennsylvania,wk inc covid hosp,hosp,460
2020-08-29,72,Puerto Rico,wk inc covid hosp,hosp,259
2020-08-29,44,Rhode Island,wk inc covid hosp,hosp,27
2020-08-29,45,South Carolina,wk inc covid hosp,hosp,613
2020-08-29,46,South Dakota,wk inc covid hosp,hosp,117
2020-08-29,47,Tennessee,wk inc covid hosp,hosp,1124
2020-08-29,48,Texas,wk inc covid hosp,hosp,5053
2020-08-29,US,United States,wk inc covid hosp,hosp,35395
2020-08-29,49,Utah,wk inc covid hosp,hosp,126
2020-08-29,51,Virginia,wk inc covid hosp,hosp,396
2020-08-29,50,Vermont,wk inc covid hosp,hosp,6
2020-08-29,53,Washington,wk inc covid hosp,hosp,143
2020-08-29,55,Wisconsin,wk inc covid hosp,hosp,430
2020-08-29,54,West Virginia,wk inc covid hosp,hosp,114
2020-08-29,56,Wyoming,wk inc covid hosp,hosp,36
2020-09-05,02,Alaska,wk inc covid hosp,hosp,61
2020-09-05,01,Alabama,wk inc covid hosp,hosp,1210
2020-09-05,05,Arkansas,wk inc covid hosp,hosp,323
2020-09-05,04,Arizona,wk inc covid hosp,hosp,1008
2020-09-05,06,California,wk inc covid hosp,hosp,2888
2020-09-05,08,Colorado,wk inc covid hosp,hosp,137
2020-09-05,09,Connecticut,wk inc covid hosp,hosp,78
2020-09-05,11,District of Columbia,wk inc covid hosp,hosp,78
2020-09-05,10,Delaware,wk inc covid hosp,hosp,66
2020-09-05,12,Florida,wk inc covid hosp,hosp,3526
2020-09-05,13,Georgia,wk inc covid hosp,hosp,1548
2020-09-05,15,Hawaii,wk inc covid hosp,hosp,1996
2020-09-05,19,Iowa,wk inc covid hosp,hosp,378
2020-09-05,16,Idaho,wk inc covid hosp,hosp,104
2020-09-05,17,Illinois,wk inc covid hosp,hosp,804
2020-09-05,18,Indiana,wk inc covid hosp,hosp,444
2020-09-05,20,Kansas,wk inc covid hosp,hosp,264
2020-09-05,21,Kentucky,wk inc covid hosp,hosp,1495
2020-09-05,22,Louisiana,wk inc covid hosp,hosp,820
2020-09-05,25,Massachusetts,wk inc covid hosp,hosp,169
2020-09-05,24,Maryland,wk inc covid hosp,hosp,304
2020-09-05,23,Maine,wk inc covid hosp,hosp,6
2020-09-05,26,Michigan,wk inc covid hosp,hosp,330
2020-09-05,27,Minnesota,wk inc covid hosp,hosp,264
2020-09-05,29,Missouri,wk inc covid hosp,hosp,632
2020-09-05,28,Mississippi,wk inc covid hosp,hosp,554
2020-09-05,30,Montana,wk inc covid hosp,hosp,125
2020-09-05,37,North Carolina,wk inc covid hosp,hosp,1762
2020-09-05,38,North Dakota,wk inc covid hosp,hosp,85
2020-09-05,31,Nebraska,wk inc covid hosp,hosp,166
2020-09-05,33,New Hampshire,wk inc covid hosp,hosp,153
2020-09-05,34,New Jersey,wk inc covid hosp,hosp,290
2020-09-05,35,New Mexico,wk inc covid hosp,hosp,38
2020-09-05,32,Nevada,wk inc covid hosp,hosp,478
2020-09-05,36,New York,wk inc covid hosp,hosp,479
2020-09-05,39,Ohio,wk inc covid hosp,hosp,670
2020-09-05,40,Oklahoma,wk inc covid hosp,hosp,510
2020-09-05,41,Oregon,wk inc covid hosp,hosp,55
2020-09-05,42,Pennsylvania,wk inc covid hosp,hosp,380
2020-09-05,72,Puerto Rico,wk inc covid hosp,hosp,319
2020-09-05,44,Rhode Island,wk inc covid hosp,hosp,24
2020-09-05,45,South Carolina,wk inc covid hosp,hosp,487
2020-09-05,46,South Dakota,wk inc covid hosp,hosp,115
2020-09-05,47,Tennessee,wk inc covid hosp,hosp,1191
2020-09-05,48,Texas,wk inc covid hosp,hosp,4549
2020-09-05,US,United States,wk inc covid hosp,hosp,32757
2020-09-05,49,Utah,wk inc covid hosp,hosp,139
2020-09-05,51,Virginia,wk inc covid hosp,hosp,465
2020-09-05,50,Vermont,wk inc covid hosp,hosp,5
2020-09-05,53,Washington,wk inc covid hosp,hosp,192
2020-09-05,55,Wisconsin,wk inc covid hosp,hosp,404
2020-09-05,54,West Virginia,wk inc covid hosp,hosp,96
2020-09-05,56,Wyoming,wk inc covid hosp,hosp,42
2020-09-12,02,Alaska,wk inc covid hosp,hosp,56
2020-09-12,01,Alabama,wk inc covid hosp,hosp,1063
2020-09-12,05,Arkansas,wk inc covid hosp,hosp,322
2020-09-12,04,Arizona,wk inc covid hosp,hosp,537
2020-09-12,06,California,wk inc covid hosp,hosp,2572
2020-09-12,08,Colorado,wk inc covid hosp,hosp,118
2020-09-12,09,Connecticut,wk inc covid hosp,hosp,62
2020-09-12,11,District of Columbia,wk inc covid hosp,hosp,85
2020-09-12,10,Delaware,wk inc covid hosp,hosp,51
2020-09-12,12,Florida,wk inc covid hosp,hosp,2922
2020-09-12,13,Georgia,wk inc covid hosp,hosp,1266
2020-09-12,15,Hawaii,wk inc covid hosp,hosp,1781
2020-09-12,19,Iowa,wk inc covid hosp,hosp,357
2020-09-12,16,Idaho,wk inc covid hosp,hosp,95
2020-09-12,17,Illinois,wk inc covid hosp,hosp,732
2020-09-12,18,Indiana,wk inc covid hosp,hosp,923
2020-09-12,20,Kansas,wk inc covid hosp,hosp,254
2020-09-12,21,Kentucky,wk inc covid hosp,hosp,2101
2020-09-12,22,Louisiana,wk inc covid hosp,hosp,809
2020-09-12,25,Massachusetts,wk inc covid hosp,hosp,178
2020-09-12,24,Maryland,wk inc covid hosp,hosp,295
2020-09-12,23,Maine,wk inc covid hosp,hosp,7
2020-09-12,26,Michigan,wk inc covid hosp,hosp,321
2020-09-12,27,Minnesota,wk inc covid hosp,hosp,234
2020-09-12,29,Missouri,wk inc covid hosp,hosp,642
2020-09-12,28,Mississippi,wk inc covid hosp,hosp,481
2020-09-12,30,Montana,wk inc covid hosp,hosp,132
2020-09-12,37,North Carolina,wk inc covid hosp,hosp,941
2020-09-12,38,North Dakota,wk inc covid hosp,hosp,93
2020-09-12,31,Nebraska,wk inc covid hosp,hosp,175
2020-09-12,33,New Hampshire,wk inc covid hosp,hosp,7
2020-09-12,34,New Jersey,wk inc covid hosp,hosp,244
2020-09-12,35,New Mexico,wk inc covid hosp,hosp,33
2020-09-12,32,Nevada,wk inc covid hosp,hosp,398
2020-09-12,36,New York,wk inc covid hosp,hosp,573
2020-09-12,39,Ohio,wk inc covid hosp,hosp,592
2020-09-12,40,Oklahoma,wk inc covid hosp,hosp,499
2020-09-12,41,Oregon,wk inc covid hosp,hosp,54
2020-09-12,42,Pennsylvania,wk inc covid hosp,hosp,356
2020-09-12,72,Puerto Rico,wk inc covid hosp,hosp,269
2020-09-12,44,Rhode Island,wk inc covid hosp,hosp,27
2020-09-12,45,South Carolina,wk inc covid hosp,hosp,493
2020-09-12,46,South Dakota,wk inc covid hosp,hosp,133
2020-09-12,47,Tennessee,wk inc covid hosp,hosp,1082
2020-09-12,48,Texas,wk inc covid hosp,hosp,3976
2020-09-12,US,United States,wk inc covid hosp,hosp,29728
2020-09-12,49,Utah,wk inc covid hosp,hosp,116
2020-09-12,51,Virginia,wk inc covid hosp,hosp,428
2020-09-12,50,Vermont,wk inc covid hosp,hosp,7
2020-09-12,53,Washington,wk inc covid hosp,hosp,156
2020-09-12,55,Wisconsin,wk inc covid hosp,hosp,503
2020-09-12,54,West Virginia,wk inc covid hosp,hosp,90
2020-09-12,56,Wyoming,wk inc covid hosp,hosp,48
2020-09-19,02,Alaska,wk inc covid hosp,hosp,67
2020-09-19,01,Alabama,wk inc covid hosp,hosp,882
2020-09-19,05,Arkansas,wk inc covid hosp,hosp,364
2020-09-19,04,Arizona,wk inc covid hosp,hosp,657
2020-09-19,06,California,wk inc covid hosp,hosp,2253
2020-09-19,08,Colorado,wk inc covid hosp,hosp,145
2020-09-19,09,Connecticut,wk inc covid hosp,hosp,92
2020-09-19,11,District of Columbia,wk inc covid hosp,hosp,52
2020-09-19,10,Delaware,wk inc covid hosp,hosp,33
2020-09-19,12,Florida,wk inc covid hosp,hosp,2441
2020-09-19,13,Georgia,wk inc covid hosp,hosp,1222
2020-09-19,15,Hawaii,wk inc covid hosp,hosp,1522
2020-09-19,19,Iowa,wk inc covid hosp,hosp,372
2020-09-19,16,Idaho,wk inc covid hosp,hosp,84
2020-09-19,17,Illinois,wk inc covid hosp,hosp,778
2020-09-19,18,Indiana,wk inc covid hosp,hosp,423
2020-09-19,20,Kansas,wk inc covid hosp,hosp,239
2020-09-19,21,Kentucky,wk inc covid hosp,hosp,1159
2020-09-19,22,Louisiana,wk inc covid hosp,hosp,770
2020-09-19,25,Massachusetts,wk inc covid hosp,hosp,195
2020-09-19,24,Maryland,wk inc covid hosp,hosp,306
2020-09-19,23,Maine,wk inc covid hosp,hosp,9
2020-09-19,26,Michigan,wk inc covid hosp,hosp,285
2020-09-19,27,Minnesota,wk inc covid hosp,hosp,246
2020-09-19,29,Missouri,wk inc covid hosp,hosp,743
2020-09-19,28,Mississippi,wk inc covid hosp,hosp,447
2020-09-19,30,Montana,wk inc covid hosp,hosp,122
2020-09-19,37,North Carolina,wk inc covid hosp,hosp,901
2020-09-19,38,North Dakota,wk inc covid hosp,hosp,142
2020-09-19,31,Nebraska,wk inc covid hosp,hosp,224
2020-09-19,33,New Hampshire,wk inc covid hosp,hosp,7
2020-09-19,34,New Jersey,wk inc covid hosp,hosp,245
2020-09-19,35,New Mexico,wk inc covid hosp,hosp,72
2020-09-19,32,Nevada,wk inc covid hosp,hosp,337
2020-09-19,36,New York,wk inc covid hosp,hosp,578
2020-09-19,39,Ohio,wk inc covid hosp,hosp,591
2020-09-19,40,Oklahoma,wk inc covid hosp,hosp,604
2020-09-19,41,Oregon,wk inc covid hosp,hosp,80
2020-09-19,42,Pennsylvania,wk inc covid hosp,hosp,315
2020-09-19,72,Puerto Rico,wk inc covid hosp,hosp,274
2020-09-19,44,Rhode Island,wk inc covid hosp,hosp,22
2020-09-19,45,South Carolina,wk inc covid hosp,hosp,443
2020-09-19,46,South Dakota,wk inc covid hosp,hosp,211
2020-09-19,47,Tennessee,wk inc covid hosp,hosp,1089
2020-09-19,48,Texas,wk inc covid hosp,hosp,4070
2020-09-19,US,United States,wk inc covid hosp,hosp,27679
2020-09-19,49,Utah,wk inc covid hosp,hosp,156
2020-09-19,51,Virginia,wk inc covid hosp,hosp,429
2020-09-19,50,Vermont,wk inc covid hosp,hosp,6
2020-09-19,53,Washington,wk inc covid hosp,hosp,202
2020-09-19,55,Wisconsin,wk inc covid hosp,hosp,592
2020-09-19,54,West Virginia,wk inc covid hosp,hosp,119
2020-09-19,56,Wyoming,wk inc covid hosp,hosp,38
2020-09-26,02,Alaska,wk inc covid hosp,hosp,46
2020-09-26,01,Alabama,wk inc covid hosp,hosp,906
2020-09-26,05,Arkansas,wk inc covid hosp,hosp,452
2020-09-26,04,Arizona,wk inc covid hosp,hosp,788
2020-09-26,06,California,wk inc covid hosp,hosp,2191
2020-09-26,08,Colorado,wk inc covid hosp,hosp,207
2020-09-26,09,Connecticut,wk inc covid hosp,hosp,69
2020-09-26,11,District of Columbia,wk inc covid hosp,hosp,80
2020-09-26,10,Delaware,wk inc covid hosp,hosp,49
2020-09-26,12,Florida,wk inc covid hosp,hosp,2099
2020-09-26,13,Georgia,wk inc covid hosp,hosp,1104
2020-09-26,15,Hawaii,wk inc covid hosp,hosp,1204
2020-09-26,19,Iowa,wk inc covid hosp,hosp,489
2020-09-26,16,Idaho,wk inc covid hosp,hosp,138
2020-09-26,17,Illinois,wk inc covid hosp,hosp,765
2020-09-26,18,Indiana,wk inc covid hosp,hosp,471
2020-09-26,20,Kansas,wk inc covid hosp,hosp,250
2020-09-26,21,Kentucky,wk inc covid hosp,hosp,1059
2020-09-26,22,Louisiana,wk inc covid hosp,hosp,689
2020-09-26,25,Massachusetts,wk inc covid hosp,hosp,250
2020-09-26,24,Maryland,wk inc covid hosp,hosp,310
2020-09-26,23,Maine,wk inc covid hosp,hosp,4
2020-09-26,26,Michigan,wk inc covid hosp,hosp,295
2020-09-26,27,Minnesota,wk inc covid hosp,hosp,347
2020-09-26,29,Missouri,wk inc covid hosp,hosp,810
2020-09-26,28,Mississippi,wk inc covid hosp,hosp,395
2020-09-26,30,Montana,wk inc covid hosp,hosp,215
2020-09-26,37,North Carolina,wk inc covid hosp,hosp,888
2020-09-26,38,North Dakota,wk inc covid hosp,hosp,175
2020-09-26,31,Nebraska,wk inc covid hosp,hosp,244
2020-09-26,33,New Hampshire,wk inc covid hosp,hosp,19
2020-09-26,34,New Jersey,wk inc covid hosp,hosp,291
2020-09-26,35,New Mexico,wk inc covid hosp,hosp,106
2020-09-26,32,Nevada,wk inc covid hosp,hosp,399
2020-09-26,36,New York,wk inc covid hosp,hosp,656
2020-09-26,39,Ohio,wk inc covid hosp,hosp,586
2020-09-26,40,Oklahoma,wk inc covid hosp,hosp,737
2020-09-26,41,Oregon,wk inc covid hosp,hosp,104
2020-09-26,42,Pennsylvania,wk inc covid hosp,hosp,372
2020-09-26,72,Puerto Rico,wk inc covid hosp,hosp,218
2020-09-26,44,Rhode Island,wk inc covid hosp,hosp,40
2020-09-26,45,South Carolina,wk inc covid hosp,hosp,469
2020-09-26,46,South Dakota,wk inc covid hosp,hosp,251
2020-09-26,47,Tennessee,wk inc covid hosp,hosp,1087
2020-09-26,48,Texas,wk inc covid hosp,hosp,4013
2020-09-26,US,United States,wk inc covid hosp,hosp,27910
2020-09-26,49,Utah,wk inc covid hosp,hosp,175
2020-09-26,51,Virginia,wk inc covid hosp,hosp,352
2020-09-26,50,Vermont,wk inc covid hosp,hosp,1
2020-09-26,53,Washington,wk inc covid hosp,hosp,168
2020-09-26,55,Wisconsin,wk inc covid hosp,hosp,683
2020-09-26,54,West Virginia,wk inc covid hosp,hosp,116
2020-09-26,56,Wyoming,wk inc covid hosp,hosp,57
2020-10-03,02,Alaska,wk inc covid hosp,hosp,33
2020-10-03,01,Alabama,wk inc covid hosp,hosp,930
2020-10-03,05,Arkansas,wk inc covid hosp,hosp,439
2020-10-03,04,Arizona,wk inc covid hosp,hosp,332
2020-10-03,06,California,wk inc covid hosp,hosp,2176
2020-10-03,08,Colorado,wk inc covid hosp,hosp,204
2020-10-03,09,Connecticut,wk inc covid hosp,hosp,113
2020-10-03,11,District of Columbia,wk inc covid hosp,hosp,67
2020-10-03,10,Delaware,wk inc covid hosp,hosp,63
2020-10-03,12,Florida,wk inc covid hosp,hosp,1984
2020-10-03,13,Georgia,wk inc covid hosp,hosp,3653
2020-10-03,15,Hawaii,wk inc covid hosp,hosp,1037
2020-10-03,19,Iowa,wk inc covid hosp,hosp,515
2020-10-03,16,Idaho,wk inc covid hosp,hosp,150
2020-10-03,17,Illinois,wk inc covid hosp,hosp,817
2020-10-03,18,Indiana,wk inc covid hosp,hosp,635
2020-10-03,20,Kansas,wk inc covid hosp,hosp,294
2020-10-03,21,Kentucky,wk inc covid hosp,hosp,908
2020-10-03,22,Louisiana,wk inc covid hosp,hosp,648
2020-10-03,25,Massachusetts,wk inc covid hosp,hosp,283
2020-10-03,24,Maryland,wk inc covid hosp,hosp,348
2020-10-03,23,Maine,wk inc covid hosp,hosp,8
2020-10-03,26,Michigan,wk inc covid hosp,hosp,450
2020-10-03,27,Minnesota,wk inc covid hosp,hosp,383
2020-10-03,29,Missouri,wk inc covid hosp,hosp,921
2020-10-03,28,Mississippi,wk inc covid hosp,hosp,384
2020-10-03,30,Montana,wk inc covid hosp,hosp,316
2020-10-03,37,North Carolina,wk inc covid hosp,hosp,873
2020-10-03,38,North Dakota,wk inc covid hosp,hosp,241
2020-10-03,31,Nebraska,wk inc covid hosp,hosp,237
2020-10-03,33,New Hampshire,wk inc covid hosp,hosp,19
2020-10-03,34,New Jersey,wk inc covid hosp,hosp,360
