location_name,horizon,quantile_0.025_per100k,quantile_0.5_per100k,quantile_0.975_per100k,quantile_0.025_count,quantile_0.5_count,quantile_0.975_count,quantile_0.025_per100k_rounded,quantile_0.5_per100k_rounded,quantile_0.975_per100k_rounded,quantile_0.025_count_rounded,quantile_0.5_count_rounded,quantile_0.975_count_rounded,target,target_end_date,reference_date,forecast_due_date,target_end_date_formatted,forecast_due_date_formatted,reference_date_formatted,model
Iowa,0,0.6784154818630797,1.3880524105527126,2.4323980451004017,21.7548306667612,44.5108432154831,78,0.68,1.39,2.43,22,45,78,wk inc covid hosp,2025-03-22,2025-03-22,2025-03-19,"March 22, 2025","March 19, 2025","March 22, 2025",CovidHub-ensemble
Iowa,1,0.41708669706805285,1.278568203193801,2.54240907320103,13.3747691652849,41,81.5277368394262,0.42,1.28,2.54,13,41,82,wk inc covid hosp,2025-03-29,2025-03-22,2025-03-19,"March 29, 2025","March 19, 2025","March 22, 2025",CovidHub-ensemble
Iowa,2,0.30227427245969984,1.1793208209474004,2.803423045005495,9.69306536787789,37.8174222838188,89.8977031949566,0.3,1.18,2.8,10,38,90,wk inc covid hosp,2025-04-05,2025-03-22,2025-03-19,"April 05, 2025","March 19, 2025","March 22, 2025",CovidHub-ensemble
Kansas,0,1.3013203950123813,2.066480709550599,3.5519380328400194,38,60.3435305124651,103.720533210145,1.3,2.07,3.55,38,60,104,wk inc covid hosp,2025-03-22,2025-03-22,2025-03-19,"March 22, 2025","March 19, 2025","March 22, 2025",CovidHub-ensemble
Kansas,1,0.9759562114734475,1.864349266970403,3.4245273552957407,28.4990046864194,54.4410680232221,100,0.98,1.86,3.42,28,54,100,wk inc covid hosp,2025-03-29,2025-03-22,2025-03-19,"March 29, 2025","March 19, 2025","March 22, 2025",CovidHub-ensemble
Kansas,2,0.5145153217346121,1.79994244329295,3.7217670067907003,15.0244185066578,52.5603172802662,108.679727759666,0.51,1.8,3.72,15,53,109,wk inc covid hosp,2025-04-05,2025-03-22,2025-03-19,"April 05, 2025","March 19, 2025","March 22, 2025",CovidHub-ensemble
Kentucky,0,2.041648333489889,3.2376741081427505,4.742602726017528,92.0662941152264,146,213.863401587307,2.04,3.24,4.74,92,146,214,wk inc covid hosp,2025-03-22,2025-03-22,2025-03-19,"March 22, 2025","March 19, 2025","March 22, 2025",CovidHub-ensemble
Kentucky,1,1.5396486982303783,3.0380914576408,5.233500613162254,69.4290723628705,137,236,1.54,3.04,5.23,69,137,236,wk inc covid hosp,2025-03-29,2025-03-22,2025-03-19,"March 29, 2025","March 19, 2025","March 22, 2025",CovidHub-ensemble
Kentucky,2,1.032409493264416,2.925607313823094,5.280472662983272,46.5555769302149,131.92762877027,238.118162311834,1.03,2.93,5.28,47,132,238,wk inc covid hosp,2025-04-05,2025-03-22,2025-03-19,"April 05, 2025","March 19, 2025","March 22, 2025",CovidHub-ensemble
Louisiana,0,1.7157967173331286,2.6979281228079333,4.180349615361827,78.2240988734447,123,190.584396353138,1.72,2.7,4.18,78,123,191,wk inc covid hosp,2025-03-22,2025-03-22,2025-03-19,"March 22, 2025","March 19, 2025","March 22, 2025",CovidHub-ensemble
Louisiana,1,1.3160624989306993,2.4356799822347797,4.219112131957858,60,111.043965657274,192.35160041651,1.32,2.44,4.22,60,111,192,wk inc covid hosp,2025-03-29,2025-03-22,2025-03-19,"March 29, 2025","March 19, 2025","March 22, 2025",CovidHub-ensemble
Louisiana,2,1.1096853115449412,2.3002134395358333,4.31298157178827,50.5911525834021,104.867972823696,196.631158867876,1.11,2.3,4.31,51,105,197,wk inc covid hosp,2025-04-05,2025-03-22,2025-03-19,"April 05, 2025","March 19, 2025","March 22, 2025",CovidHub-ensemble
Maine,0,0.43879014609266376,1.0035374695802706,2.210190813696394,6.12140775158762,14,30.8335984750936,0.44,1,2.21,6,14,31,wk inc covid hosp,2025-03-22,2025-03-22,2025-03-19,"March 22, 2025","March 19, 2025","March 22, 2025",CovidHub-ensemble
Maine,1,0.2694922458058112,0.9318562217531083,2.150437434814865,3.75959199895084,13,30,0.27,0.93,2.15,4,13,30,wk inc covid hosp,2025-03-29,2025-03-22,2025-03-19,"March 29, 2025","March 19, 2025","March 22, 2025",CovidHub-ensemble
Maine,2,0.21504374348148655,0.9492389243511951,2.580560762401752,3,13.2425,36.0005,0.22,0.95,2.58,3,13,36,wk inc covid hosp,2025-04-05,2025-03-22,2025-03-19,"April 05, 2025","March 19, 2025","March 22, 2025",CovidHub-ensemble
Maryland,0,1.2264925371666877,1.9711978331216518,2.7971236462002866,75.4191602073943,121.21238464288,172,1.23,1.97,2.8,75,121,172,wk inc covid hosp,2025-03-22,2025-03-22,2025-03-19,"March 22, 2025","March 19, 2025","March 22, 2025",CovidHub-ensemble
Maryland,1,0.8978893299977363,1.8048427185599722,2.8575753854803914,55.212777228995,110.982919190583,175.71728263436,0.9,1.8,2.86,55,111,176,wk inc covid hosp,2025-03-29,2025-03-22,2025-03-19,"March 29, 2025","March 19, 2025","March 22, 2025",CovidHub-ensemble
Maryland,2,0.6958789516957025,1.7114659452276517,2.99322440130102,42.7908075691447,105.241018922793,184.058576646458,0.7,1.71,2.99,43,105,184,wk inc covid hosp,2025-04-05,2025-03-22,2025-03-19,"April 05, 2025","March 19, 2025","March 22, 2025",CovidHub-ensemble
Massachusetts,0,1.0257743585941808,1.7758909087330828,2.8626348997964,71.7840281199591,124.277431837141,200.328134957269,1.03,1.78,2.86,72,124,200,wk inc covid hosp,2025-03-22,2025-03-22,2025-03-19,"March 22, 2025","March 19, 2025","March 22, 2025",CovidHub-ensemble
Massachusetts,1,0.7127196813216686,1.699365662700876,2.935064837419043,49.8763584963852,118.922169866476,205.396805893981,0.71,1.7,2.94,50,119,205,wk inc covid hosp,2025-03-29,2025-03-22,2025-03-19,"March 29, 2025","March 19, 2025","March 22, 2025",CovidHub-ensemble
Massachusetts,2,0.46057995485685044,1.6437031900602925,3.0783324064450106,32.2315372322675,115.026891662472,215.422717652716,0.46,1.64,3.08,32,115,215,wk inc covid hosp,2025-04-05,2025-03-22,2025-03-19,"April 05, 2025","March 19, 2025","March 22, 2025",CovidHub-ensemble
Michigan,0,1.278441980682461,2.0826364224013156,3.08907794710243,128.296216799356,209,310,1.28,2.08,3.09,128,209,310,wk inc covid hosp,2025-03-22,2025-03-22,2025-03-19,"March 22, 2025","March 19, 2025","March 22, 2025",CovidHub-ensemble
Michigan,1,0.807146173275151,1.955540053584322,3.3581266715274802,81,196.245425655178,337,0.81,1.96,3.36,81,196,337,wk inc covid hosp,2025-03-29,2025-03-22,2025-03-19,"March 29, 2025","March 19, 2025","March 22, 2025",CovidHub-ensemble
Michigan,2,0.6055240486212897,1.7504398503681633,3.509464770520401,60.7665,175.662888054711,352.187318510953,0.61,1.75,3.51,61,176,352,wk inc covid hosp,2025-04-05,2025-03-22,2025-03-19,"April 05, 2025","March 19, 2025","March 22, 2025",CovidHub-ensemble
Minnesota,0,0.9756326273860731,1.7081196513414056,2.6662461691399777,55.975,98,152.970621449453,0.98,1.71,2.67,56,98,153,wk inc covid hosp,2025-03-22,2025-03-22,2025-03-19,"March 22, 2025","March 19, 2025","March 22, 2025",CovidHub-ensemble
Minnesota,1,0.7214862601157374,1.6209706895382725,2.777966000855071,41.393852846208,93,159.380326706038,0.72,1.62,2.78,41,93,159,wk inc covid hosp,2025-03-29,2025-03-22,2025-03-19,"March 29, 2025","March 19, 2025","March 22, 2025",CovidHub-ensemble
Minnesota,2,0.6355841978409471,1.5910092117017367,3.0372864480991155,36.4653912502546,91.2810192332401,174.258326505384,0.64,1.59,3.04,36,91,174,wk inc covid hosp,2025-04-05,2025-03-22,2025-03-19,"April 05, 2025","March 19, 2025","March 22, 2025",CovidHub-ensemble
Mississippi,0,2.35730691691928,3.725747304215582,5.262089824325973,69,109.05519436003,154.025,2.36,3.73,5.26,69,109,154,wk inc covid hosp,2025-03-22,2025-03-22,2025-03-19,"March 22, 2025","March 19, 2025","March 22, 2025",CovidHub-ensemble
Mississippi,1,1.821496236407092,3.5249322895149717,5.158744122533497,53.3164516720387,103.177200317383,151,1.82,3.52,5.16,53,103,151,wk inc covid hosp,2025-03-29,2025-03-22,2025-03-19,"March 29, 2025","March 19, 2025","March 22, 2025",CovidHub-ensemble
Mississippi,2,1.5443461875061812,3.624852333502524,5.818258840910959,45.2040785071753,106.101928949729,170.304450872064,1.54,3.62,5.82,45,106,170,wk inc covid hosp,2025-04-05,2025-03-22,2025-03-19,"April 05, 2025","March 19, 2025","March 22, 2025",CovidHub-ensemble
Missouri,0,1.0675689301516986,1.769112904267252,2.8292942024941428,65.9907271997757,109.355980446634,174.890048418857,1.07,1.77,2.83,66,109,175,wk inc covid hosp,2025-03-22,2025-03-22,2025-03-19,"March 22, 2025","March 19, 2025","March 22, 2025",CovidHub-ensemble
Missouri,1,0.7875621606055083,1.6213464225619203,3.1684224762472817,48.6823831469121,100.221940191171,195.852930315199,0.79,1.62,3.17,49,100,196,wk inc covid hosp,2025-03-29,2025-03-22,2025-03-19,"March 29, 2025","March 19, 2025","March 22, 2025",CovidHub-ensemble
Missouri,2,0.5126743631631692,1.5612138078480127,3.2921334027458498,31.6904633380554,96.5049015425932,203.5,0.51,1.56,3.29,32,97,204,wk inc covid hosp,2025-04-05,2025-03-22,2025-03-19,"April 05, 2025","March 19, 2025","March 22, 2025",CovidHub-ensemble
Montana,0,0.6897134809679535,1.5467932485283962,3.044640363148337,7.79018961910646,17.4707513193435,34.3886648664951,0.69,1.55,3.04,8,17,34,wk inc covid hosp,2025-03-22,2025-03-22,2025-03-19,"March 22, 2025","March 19, 2025","March 22, 2025",CovidHub-ensemble
Montana,1,0.6183089847625894,1.634427210530907,3.442507105557937,6.98368868727619,18.4605611460487,38.8824981059979,0.62,1.63,3.44,7,18,39,wk inc covid hosp,2025-03-29,2025-03-22,2025-03-19,"March 29, 2025","March 19, 2025","March 22, 2025",CovidHub-ensemble
Montana,2,0.457183305415154,1.665582268316476,3.187301789669955,5.16380314166919,18.8124519158263,36,0.46,1.67,3.19,5,19,36,wk inc covid hosp,2025-04-05,2025-03-22,2025-03-19,"April 05, 2025","March 19, 2025","March 22, 2025",CovidHub-ensemble
Nebraska,0,0.8323888200049191,1.7729466026679648,3.1453164048062114,16.414,34.961,62.0229659838344,0.83,1.77,3.15,16,35,62,wk inc covid hosp,2025-03-22,2025-03-22,2025-03-19,"March 22, 2025","March 19, 2025","March 22, 2025",CovidHub-ensemble
Nebraska,1,0.6861350514601289,1.622788000496979,3.49913662607161,13.53,32,69,0.69,1.62,3.5,14,32,69,wk inc covid hosp,2025-03-29,2025-03-22,2025-03-19,"March 29, 2025","March 19, 2025","March 22, 2025",CovidHub-ensemble
Nebraska,2,0.40569700012424476,1.5473277363715223,3.568106853332162,8,30.5119877326705,70.3600342568849,0.41,1.55,3.57,8,31,70,wk inc covid hosp,2025-04-05,2025-03-22,2025-03-19,"April 05, 2025","March 19, 2025","March 22, 2025",CovidHub-ensemble
Nevada,0,0.5656739612419057,1.037068928943494,1.8493996572555855,18,33,58.8487293237185,0.57,1.04,1.85,18,33,59,wk inc covid hosp,2025-03-22,2025-03-22,2025-03-19,"March 22, 2025","March 19, 2025","March 22, 2025",CovidHub-ensemble
Nevada,1,0.37253704468000615,1.005642597763388,2.0505226696124064,11.8542964033879,32,65.2485540822681,0.37,1.01,2.05,12,32,65,wk inc covid hosp,2025-03-29,2025-03-22,2025-03-19,"March 29, 2025","March 19, 2025","March 22, 2025",CovidHub-ensemble
Nevada,2,0.28349858861167077,1.0428601940323408,2.322214487514369,9.02105266398824,33.1842806611964,73.8939099892266,0.28,1.04,2.32,9,33,74,wk inc covid hosp,2025-04-05,2025-03-22,2025-03-19,"April 05, 2025","March 19, 2025","March 22, 2025",CovidHub-ensemble
New Hampshire,0,0.7135176634865185,1.7124423923676444,3.2108294856893327,10,24,45,0.71,1.71,3.21,10,24,45,wk inc covid hosp,2025-03-22,2025-03-22,2025-03-19,"March 22, 2025","March 19, 2025","March 22, 2025",CovidHub-ensemble
New Hampshire,1,0.4212342938045668,1.5244088435517766,3.201548495837923,5.90362811407157,21.3646966509972,44.8699262775632,0.42,1.52,3.2,6,21,45,wk inc covid hosp,2025-03-29,2025-03-22,2025-03-19,"March 29, 2025","March 19, 2025","March 22, 2025",CovidHub-ensemble
New Hampshire,2,0.25502701888481044,1.3953392075419673,3.396110989372383,3.57422152156194,19.5557766674452,47.5967332438232,0.26,1.4,3.4,4,20,48,wk inc covid hosp,2025-04-05,2025-03-22,2025-03-19,"April 05, 2025","March 19, 2025","March 22, 2025",CovidHub-ensemble
New Jersey,0,1.977053636954306,2.924552050724982,4.492032686863472,183.539240582171,271.5,417.016641636145,1.98,2.92,4.49,184,272,417,wk inc covid hosp,2025-03-22,2025-03-22,2025-03-19,"March 22, 2025","March 19, 2025","March 22, 2025",CovidHub-ensemble
New Jersey,1,1.6050027829024764,2.757588673980093,4.696518210372346,149,256,436,1.61,2.76,4.7,149,256,436,wk inc covid hosp,2025-03-29,2025-03-22,2025-03-19,"March 29, 2025","March 19, 2025","March 22, 2025",CovidHub-ensemble
New Jersey,2,1.0969748644297022,2.592205559425282,4.685509768296369,101.837365356118,240.646703213745,434.978034252156,1.1,2.59,4.69,102,241,435,wk inc covid hosp,2025-04-05,2025-03-22,2025-03-19,"April 05, 2025","March 19, 2025","March 22, 2025",CovidHub-ensemble
New Mexico,0,0.4889754266396901,1.1423360200441894,1.9990880350773315,10.2731683440207,24,42,0.49,1.14,2,10,24,42,wk inc covid hosp,2025-03-22,2025-03-22,2025-03-19,"March 22, 2025","March 19, 2025","March 22, 2025",CovidHub-ensemble
New Mexico,1,0.3805882840113891,0.9995440175386657,2.094282703414347,7.996,21,44,0.38,1,2.09,8,21,44,wk inc covid hosp,2025-03-29,2025-03-22,2025-03-19,"March 29, 2025","March 19, 2025","March 22, 2025",CovidHub-ensemble
New Mexico,2,0.158284934777373,0.8940674625360906,2.42581257319459,3.3255,18.783981879549,50.9653033215376,0.16,0.89,2.43,3,19,51,wk inc covid hosp,2025-04-05,2025-03-22,2025-03-19,"April 05, 2025","March 19, 2025","March 22, 2025",CovidHub-ensemble
