week_ending_date,location,location_name,target,target_data_type,value
2022-03-05,06,California,wk inc rsv hosp,hosp,NA
2022-03-05,08,Colorado,wk inc rsv hosp,hosp,NA
2022-03-05,09,Connecticut,wk inc rsv hosp,hosp,NA
2022-03-05,11,District of Columbia,wk inc rsv hosp,hosp,NA
2022-03-05,10,Delaware,wk inc rsv hosp,hosp,NA
2022-03-05,12,Florida,wk inc rsv hosp,hosp,NA
2022-03-05,13,Georgia,wk inc rsv hosp,hosp,NA
2022-03-05,15,Hawaii,wk inc rsv hosp,hosp,NA
2022-03-05,19,Iowa,wk inc rsv hosp,hosp,NA
2022-03-05,16,Idaho,wk inc rsv hosp,hosp,NA
2022-03-05,17,Illinois,wk inc rsv hosp,hosp,NA
2022-03-05,18,Indiana,wk inc rsv hosp,hosp,NA
2022-03-05,20,Kansas,wk inc rsv hosp,hosp,NA
2022-03-05,21,Kentucky,wk inc rsv hosp,hosp,NA
2022-03-05,22,Louisiana,wk inc rsv hosp,hosp,NA
2022-03-05,25,Massachusetts,wk inc rsv hosp,hosp,NA
2022-03-05,24,Maryland,wk inc rsv hosp,hosp,NA
2022-03-05,23,Maine,wk inc rsv hosp,hosp,NA
2022-03-05,26,Michigan,wk inc rsv hosp,hosp,NA
2022-03-05,27,Minnesota,wk inc rsv hosp,hosp,NA
2022-03-05,29,Missouri,wk inc rsv hosp,hosp,NA
2022-03-05,28,Mississippi,wk inc rsv hosp,hosp,NA
2022-03-05,30,Montana,wk inc rsv hosp,hosp,NA
2022-03-05,37,North Carolina,wk inc rsv hosp,hosp,NA
2022-03-05,38,North Dakota,wk inc rsv hosp,hosp,NA
2022-03-05,31,Nebraska,wk inc rsv hosp,hosp,NA
2022-03-05,33,New Hampshire,wk inc rsv hosp,hosp,NA
2022-03-05,34,New Jersey,wk inc rsv hosp,hosp,NA
2022-03-05,35,New Mexico,wk inc rsv hosp,hosp,NA
2022-03-05,32,Nevada,wk inc rsv hosp,hosp,NA
2022-03-05,36,New York,wk inc rsv hosp,hosp,NA
2022-03-05,39,Ohio,wk inc rsv hosp,hosp,NA
2022-03-05,40,Oklahoma,wk inc rsv hosp,hosp,NA
2022-03-05,41,Oregon,wk inc rsv hosp,hosp,NA
2022-03-05,42,Pennsylvania,wk inc rsv hosp,hosp,NA
2022-03-05,72,Puerto Rico,wk inc rsv hosp,hosp,NA
2022-03-05,44,Rhode Island,wk inc rsv hosp,hosp,NA
2022-03-05,45,South Carolina,wk inc rsv hosp,hosp,NA
2022-03-05,46,South Dakota,wk inc rsv hosp,hosp,NA
2022-03-05,47,Tennessee,wk inc rsv hosp,hosp,NA
2022-03-05,48,Texas,wk inc rsv hosp,hosp,NA
2022-03-05,US,United States,wk inc rsv hosp,hosp,NA
2022-03-05,49,Utah,wk inc rsv hosp,hosp,NA
2022-03-05,51,Virginia,wk inc rsv hosp,hosp,NA
2022-03-05,50,Vermont,wk inc rsv hosp,hosp,NA
2022-03-05,53,Washington,wk inc rsv hosp,hosp,NA
2022-03-05,55,Wisconsin,wk inc rsv hosp,hosp,NA
2022-03-05,54,West Virginia,wk inc rsv hosp,hosp,NA
2022-03-05,56,Wyoming,wk inc rsv hosp,hosp,NA
2022-03-12,02,Alaska,wk inc rsv hosp,hosp,NA
2022-03-12,01,Alabama,wk inc rsv hosp,hosp,NA
2022-03-12,05,Arkansas,wk inc rsv hosp,hosp,NA
2022-03-12,04,Arizona,wk inc rsv hosp,hosp,NA
2022-03-12,06,California,wk inc rsv hosp,hosp,NA
2022-03-12,08,Colorado,wk inc rsv hosp,hosp,NA
2022-03-12,09,Connecticut,wk inc rsv hosp,hosp,NA
2022-03-12,11,District of Columbia,wk inc rsv hosp,hosp,NA
2022-03-12,10,Delaware,wk inc rsv hosp,hosp,NA
2022-03-12,12,Florida,wk inc rsv hosp,hosp,NA
2022-03-12,13,Georgia,wk inc rsv hosp,hosp,NA
2022-03-12,15,Hawaii,wk inc rsv hosp,hosp,NA
2022-03-12,19,Iowa,wk inc rsv hosp,hosp,NA
2022-03-12,16,Idaho,wk inc rsv hosp,hosp,NA
2022-03-12,17,Illinois,wk inc rsv hosp,hosp,NA
2022-03-12,18,Indiana,wk inc rsv hosp,hosp,NA
2022-03-12,20,Kansas,wk inc rsv hosp,hosp,NA
2022-03-12,21,Kentucky,wk inc rsv hosp,hosp,NA
2022-03-12,22,Louisiana,wk inc rsv hosp,hosp,NA
2022-03-12,25,Massachusetts,wk inc rsv hosp,hosp,NA
2022-03-12,24,Maryland,wk inc rsv hosp,hosp,NA
2022-03-12,23,Maine,wk inc rsv hosp,hosp,NA
2022-03-12,26,Michigan,wk inc rsv hosp,hosp,NA
2022-03-12,27,Minnesota,wk inc rsv hosp,hosp,NA
2022-03-12,29,Missouri,wk inc rsv hosp,hosp,NA
2022-03-12,28,Mississippi,wk inc rsv hosp,hosp,NA
2022-03-12,30,Montana,wk inc rsv hosp,hosp,NA
2022-03-12,37,North Carolina,wk inc rsv hosp,hosp,NA
2022-03-12,38,North Dakota,wk inc rsv hosp,hosp,NA
2022-03-12,31,Nebraska,wk inc rsv hosp,hosp,NA
2022-03-12,33,New Hampshire,wk inc rsv hosp,hosp,NA
2022-03-12,34,New Jersey,wk inc rsv hosp,hosp,NA
2022-03-12,35,New Mexico,wk inc rsv hosp,hosp,NA
2022-03-12,32,Nevada,wk inc rsv hosp,hosp,NA
2022-03-12,36,New York,wk inc rsv hosp,hosp,NA
2022-03-12,39,Ohio,wk inc rsv hosp,hosp,NA
2022-03-12,40,Oklahoma,wk inc rsv hosp,hosp,NA
2022-03-12,41,Oregon,wk inc rsv hosp,hosp,NA
2022-03-12,42,Pennsylvania,wk inc rsv hosp,hosp,NA
2022-03-12,72,Puerto Rico,wk inc rsv hosp,hosp,NA
2022-03-12,44,Rhode Island,wk inc rsv hosp,hosp,NA
2022-03-12,45,South Carolina,wk inc rsv hosp,hosp,NA
2022-03-12,46,South Dakota,wk inc rsv hosp,hosp,NA
2022-03-12,47,Tennessee,wk inc rsv hosp,hosp,NA
2022-03-12,48,Texas,wk inc rsv hosp,hosp,NA
2022-03-12,US,United States,wk inc rsv hosp,hosp,NA
2022-03-12,49,Utah,wk inc rsv hosp,hosp,NA
2022-03-12,51,Virginia,wk inc rsv hosp,hosp,NA
2022-03-12,50,Vermont,wk inc rsv hosp,hosp,NA
2022-03-12,53,Washington,wk inc rsv hosp,hosp,NA
2022-03-12,55,Wisconsin,wk inc rsv hosp,hosp,NA
2022-03-12,54,West Virginia,wk inc rsv hosp,hosp,NA
2022-03-12,56,Wyoming,wk inc rsv hosp,hosp,NA
2022-03-19,02,Alaska,wk inc rsv hosp,hosp,NA
2022-03-19,01,Alabama,wk inc rsv hosp,hosp,NA
2022-03-19,05,Arkansas,wk inc rsv hosp,hosp,NA
2022-03-19,04,Arizona,wk inc rsv hosp,hosp,NA
2022-03-19,06,California,wk inc rsv hosp,hosp,NA
2022-03-19,08,Colorado,wk inc rsv hosp,hosp,NA
2022-03-19,09,Connecticut,wk inc rsv hosp,hosp,NA
2022-03-19,11,District of Columbia,wk inc rsv hosp,hosp,NA
2022-03-19,10,Delaware,wk inc rsv hosp,hosp,NA
2022-03-19,12,Florida,wk inc rsv hosp,hosp,NA
2022-03-19,13,Georgia,wk inc rsv hosp,hosp,NA
2022-03-19,15,Hawaii,wk inc rsv hosp,hosp,NA
2022-03-19,19,Iowa,wk inc rsv hosp,hosp,NA
2022-03-19,16,Idaho,wk inc rsv hosp,hosp,NA
2022-03-19,17,Illinois,wk inc rsv hosp,hosp,NA
2022-03-19,18,Indiana,wk inc rsv hosp,hosp,NA
2022-03-19,20,Kansas,wk inc rsv hosp,hosp,NA
2022-03-19,21,Kentucky,wk inc rsv hosp,hosp,NA
2022-03-19,22,Louisiana,wk inc rsv hosp,hosp,NA
2022-03-19,25,Massachusetts,wk inc rsv hosp,hosp,NA
2022-03-19,24,Maryland,wk inc rsv hosp,hosp,NA
2022-03-19,23,Maine,wk inc rsv hosp,hosp,NA
2022-03-19,26,Michigan,wk inc rsv hosp,hosp,NA
2022-03-19,27,Minnesota,wk inc rsv hosp,hosp,NA
2022-03-19,29,Missouri,wk inc rsv hosp,hosp,NA
2022-03-19,28,Mississippi,wk inc rsv hosp,hosp,NA
2022-03-19,30,Montana,wk inc rsv hosp,hosp,NA
2022-03-19,37,North Carolina,wk inc rsv hosp,hosp,NA
2022-03-19,38,North Dakota,wk inc rsv hosp,hosp,NA
2022-03-19,31,Nebraska,wk inc rsv hosp,hosp,NA
2022-03-19,33,New Hampshire,wk inc rsv hosp,hosp,NA
2022-03-19,34,New Jersey,wk inc rsv hosp,hosp,NA
2022-03-19,35,New Mexico,wk inc rsv hosp,hosp,NA
2022-03-19,32,Nevada,wk inc rsv hosp,hosp,NA
2022-03-19,36,New York,wk inc rsv hosp,hosp,NA
2022-03-19,39,Ohio,wk inc rsv hosp,hosp,NA
2022-03-19,40,Oklahoma,wk inc rsv hosp,hosp,NA
2022-03-19,41,Oregon,wk inc rsv hosp,hosp,NA
2022-03-19,42,Pennsylvania,wk inc rsv hosp,hosp,NA
2022-03-19,72,Puerto Rico,wk inc rsv hosp,hosp,NA
2022-03-19,44,Rhode Island,wk inc rsv hosp,hosp,NA
2022-03-19,45,South Carolina,wk inc rsv hosp,hosp,NA
2022-03-19,46,South Dakota,wk inc rsv hosp,hosp,NA
2022-03-19,47,Tennessee,wk inc rsv hosp,hosp,NA
2022-03-19,48,Texas,wk inc rsv hosp,hosp,NA
2022-03-19,US,United States,wk inc rsv hosp,hosp,NA
2022-03-19,49,Utah,wk inc rsv hosp,hosp,NA
2022-03-19,51,Virginia,wk inc rsv hosp,hosp,NA
2022-03-19,50,Vermont,wk inc rsv hosp,hosp,NA
2022-03-19,53,Washington,wk inc rsv hosp,hosp,NA
2022-03-19,55,Wisconsin,wk inc rsv hosp,hosp,NA
2022-03-19,54,West Virginia,wk inc rsv hosp,hosp,NA
2022-03-19,56,Wyoming,wk inc rsv hosp,hosp,NA
2022-03-26,02,Alaska,wk inc rsv hosp,hosp,NA
2022-03-26,01,Alabama,wk inc rsv hosp,hosp,NA
2022-03-26,05,Arkansas,wk inc rsv hosp,hosp,NA
2022-03-26,04,Arizona,wk inc rsv hosp,hosp,NA
2022-03-26,06,California,wk inc rsv hosp,hosp,NA
2022-03-26,08,Colorado,wk inc rsv hosp,hosp,NA
2022-03-26,09,Connecticut,wk inc rsv hosp,hosp,NA
2022-03-26,11,District of Columbia,wk inc rsv hosp,hosp,NA
2022-03-26,10,Delaware,wk inc rsv hosp,hosp,NA
2022-03-26,12,Florida,wk inc rsv hosp,hosp,NA
2022-03-26,13,Georgia,wk inc rsv hosp,hosp,NA
2022-03-26,15,Hawaii,wk inc rsv hosp,hosp,NA
2022-03-26,19,Iowa,wk inc rsv hosp,hosp,NA
2022-03-26,16,Idaho,wk inc rsv hosp,hosp,NA
2022-03-26,17,Illinois,wk inc rsv hosp,hosp,NA
2022-03-26,18,Indiana,wk inc rsv hosp,hosp,NA
2022-03-26,20,Kansas,wk inc rsv hosp,hosp,NA
2022-03-26,21,Kentucky,wk inc rsv hosp,hosp,NA
2022-03-26,22,Louisiana,wk inc rsv hosp,hosp,NA
2022-03-26,25,Massachusetts,wk inc rsv hosp,hosp,NA
2022-03-26,24,Maryland,wk inc rsv hosp,hosp,NA
2022-03-26,23,Maine,wk inc rsv hosp,hosp,NA
2022-03-26,26,Michigan,wk inc rsv hosp,hosp,NA
2022-03-26,27,Minnesota,wk inc rsv hosp,hosp,NA
2022-03-26,29,Missouri,wk inc rsv hosp,hosp,NA
2022-03-26,28,Mississippi,wk inc rsv hosp,hosp,NA
2022-03-26,30,Montana,wk inc rsv hosp,hosp,NA
2022-03-26,37,North Carolina,wk inc rsv hosp,hosp,NA
2022-03-26,38,North Dakota,wk inc rsv hosp,hosp,NA
2022-03-26,31,Nebraska,wk inc rsv hosp,hosp,NA
2022-03-26,33,New Hampshire,wk inc rsv hosp,hosp,NA
2022-03-26,34,New Jersey,wk inc rsv hosp,hosp,NA
2022-03-26,35,New Mexico,wk inc rsv hosp,hosp,NA
2022-03-26,32,Nevada,wk inc rsv hosp,hosp,NA
2022-03-26,36,New York,wk inc rsv hosp,hosp,NA
2022-03-26,39,Ohio,wk inc rsv hosp,hosp,NA
2022-03-26,40,Oklahoma,wk inc rsv hosp,hosp,NA
2022-03-26,41,Oregon,wk inc rsv hosp,hosp,NA
2022-03-26,42,Pennsylvania,wk inc rsv hosp,hosp,NA
2022-03-26,72,Puerto Rico,wk inc rsv hosp,hosp,NA
2022-03-26,44,Rhode Island,wk inc rsv hosp,hosp,NA
2022-03-26,45,South Carolina,wk inc rsv hosp,hosp,NA
2022-03-26,46,South Dakota,wk inc rsv hosp,hosp,NA
2022-03-26,47,Tennessee,wk inc rsv hosp,hosp,NA
2022-03-26,48,Texas,wk inc rsv hosp,hosp,NA
2022-03-26,US,United States,wk inc rsv hosp,hosp,NA
2022-03-26,49,Utah,wk inc rsv hosp,hosp,NA
2022-03-26,51,Virginia,wk inc rsv hosp,hosp,NA
2022-03-26,50,Vermont,wk inc rsv hosp,hosp,NA
2022-03-26,53,Washington,wk inc rsv hosp,hosp,NA
2022-03-26,55,Wisconsin,wk inc rsv hosp,hosp,NA
2022-03-26,54,West Virginia,wk inc rsv hosp,hosp,NA
2022-03-26,56,Wyoming,wk inc rsv hosp,hosp,NA
2022-04-02,02,Alaska,wk inc rsv hosp,hosp,NA
2022-04-02,01,Alabama,wk inc rsv hosp,hosp,NA
2022-04-02,05,Arkansas,wk inc rsv hosp,hosp,NA
2022-04-02,04,Arizona,wk inc rsv hosp,hosp,NA
2022-04-02,06,California,wk inc rsv hosp,hosp,NA
2022-04-02,08,Colorado,wk inc rsv hosp,hosp,NA
2022-04-02,09,Connecticut,wk inc rsv hosp,hosp,NA
2022-04-02,11,District of Columbia,wk inc rsv hosp,hosp,NA
2022-04-02,10,Delaware,wk inc rsv hosp,hosp,NA
2022-04-02,12,Florida,wk inc rsv hosp,hosp,NA
2022-04-02,13,Georgia,wk inc rsv hosp,hosp,NA
2022-04-02,15,Hawaii,wk inc rsv hosp,hosp,NA
2022-04-02,19,Iowa,wk inc rsv hosp,hosp,NA
2022-04-02,16,Idaho,wk inc rsv hosp,hosp,NA
2022-04-02,17,Illinois,wk inc rsv hosp,hosp,NA
2022-04-02,18,Indiana,wk inc rsv hosp,hosp,NA
2022-04-02,20,Kansas,wk inc rsv hosp,hosp,NA
2022-04-02,21,Kentucky,wk inc rsv hosp,hosp,NA
2022-04-02,22,Louisiana,wk inc rsv hosp,hosp,NA
2022-04-02,25,Massachusetts,wk inc rsv hosp,hosp,NA
2022-04-02,24,Maryland,wk inc rsv hosp,hosp,NA
2022-04-02,23,Maine,wk inc rsv hosp,hosp,NA
2022-04-02,26,Michigan,wk inc rsv hosp,hosp,NA
2022-04-02,27,Minnesota,wk inc rsv hosp,hosp,NA
2022-04-02,29,Missouri,wk inc rsv hosp,hosp,NA
2022-04-02,28,Mississippi,wk inc rsv hosp,hosp,NA
2022-04-02,30,Montana,wk inc rsv hosp,hosp,NA
2022-04-02,37,North Carolina,wk inc rsv hosp,hosp,NA
2022-04-02,38,North Dakota,wk inc rsv hosp,hosp,NA
2022-04-02,31,Nebraska,wk inc rsv hosp,hosp,NA
2022-04-02,33,New Hampshire,wk inc rsv hosp,hosp,NA
2022-04-02,34,New Jersey,wk inc rsv hosp,hosp,NA
2022-04-02,35,New Mexico,wk inc rsv hosp,hosp,NA
2022-04-02,32,Nevada,wk inc rsv hosp,hosp,NA
2022-04-02,36,New York,wk inc rsv hosp,hosp,NA
2022-04-02,39,Ohio,wk inc rsv hosp,hosp,NA
2022-04-02,40,Oklahoma,wk inc rsv hosp,hosp,NA
2022-04-02,41,Oregon,wk inc rsv hosp,hosp,NA
2022-04-02,42,Pennsylvania,wk inc rsv hosp,hosp,NA
2022-04-02,72,Puerto Rico,wk inc rsv hosp,hosp,NA
2022-04-02,44,Rhode Island,wk inc rsv hosp,hosp,NA
2022-04-02,45,South Carolina,wk inc rsv hosp,hosp,NA
2022-04-02,46,South Dakota,wk inc rsv hosp,hosp,NA
2022-04-02,47,Tennessee,wk inc rsv hosp,hosp,NA
2022-04-02,48,Texas,wk inc rsv hosp,hosp,NA
2022-04-02,US,United States,wk inc rsv hosp,hosp,NA
2022-04-02,49,Utah,wk inc rsv hosp,hosp,NA
2022-04-02,51,Virginia,wk inc rsv hosp,hosp,NA
2022-04-02,50,Vermont,wk inc rsv hosp,hosp,NA
2022-04-02,53,Washington,wk inc rsv hosp,hosp,NA
2022-04-02,55,Wisconsin,wk inc rsv hosp,hosp,NA
2022-04-02,54,West Virginia,wk inc rsv hosp,hosp,NA
2022-04-02,56,Wyoming,wk inc rsv hosp,hosp,NA
2022-04-09,02,Alaska,wk inc rsv hosp,hosp,NA
2022-04-09,01,Alabama,wk inc rsv hosp,hosp,NA
2022-04-09,05,Arkansas,wk inc rsv hosp,hosp,NA
2022-04-09,04,Arizona,wk inc rsv hosp,hosp,NA
2022-04-09,06,California,wk inc rsv hosp,hosp,NA
2022-04-09,08,Colorado,wk inc rsv hosp,hosp,NA
2022-04-09,09,Connecticut,wk inc rsv hosp,hosp,NA
2022-04-09,11,District of Columbia,wk inc rsv hosp,hosp,NA
2022-04-09,10,Delaware,wk inc rsv hosp,hosp,NA
2022-04-09,12,Florida,wk inc rsv hosp,hosp,NA
2022-04-09,13,Georgia,wk inc rsv hosp,hosp,NA
2022-04-09,15,Hawaii,wk inc rsv hosp,hosp,NA
2022-04-09,19,Iowa,wk inc rsv hosp,hosp,NA
2022-04-09,16,Idaho,wk inc rsv hosp,hosp,NA
2022-04-09,17,Illinois,wk inc rsv hosp,hosp,NA
2022-04-09,18,Indiana,wk inc rsv hosp,hosp,NA
2022-04-09,20,Kansas,wk inc rsv hosp,hosp,NA
2022-04-09,21,Kentucky,wk inc rsv hosp,hosp,NA
2022-04-09,22,Louisiana,wk inc rsv hosp,hosp,NA
2022-04-09,25,Massachusetts,wk inc rsv hosp,hosp,NA
2022-04-09,24,Maryland,wk inc rsv hosp,hosp,NA
2022-04-09,23,Maine,wk inc rsv hosp,hosp,NA
2022-04-09,26,Michigan,wk inc rsv hosp,hosp,NA
2022-04-09,27,Minnesota,wk inc rsv hosp,hosp,NA
2022-04-09,29,Missouri,wk inc rsv hosp,hosp,NA
2022-04-09,28,Mississippi,wk inc rsv hosp,hosp,NA
2022-04-09,30,Montana,wk inc rsv hosp,hosp,NA
2022-04-09,37,North Carolina,wk inc rsv hosp,hosp,NA
2022-04-09,38,North Dakota,wk inc rsv hosp,hosp,NA
2022-04-09,31,Nebraska,wk inc rsv hosp,hosp,NA
2022-04-09,33,New Hampshire,wk inc rsv hosp,hosp,NA
2022-04-09,34,New Jersey,wk inc rsv hosp,hosp,NA
2022-04-09,35,New Mexico,wk inc rsv hosp,hosp,NA
2022-04-09,32,Nevada,wk inc rsv hosp,hosp,NA
2022-04-09,36,New York,wk inc rsv hosp,hosp,NA
2022-04-09,39,Ohio,wk inc rsv hosp,hosp,NA
2022-04-09,40,Oklahoma,wk inc rsv hosp,hosp,NA
2022-04-09,41,Oregon,wk inc rsv hosp,hosp,NA
2022-04-09,42,Pennsylvania,wk inc rsv hosp,hosp,NA
2022-04-09,72,Puerto Rico,wk inc rsv hosp,hosp,NA
2022-04-09,44,Rhode Island,wk inc rsv hosp,hosp,NA
2022-04-09,45,South Carolina,wk inc rsv hosp,hosp,NA
2022-04-09,46,South Dakota,wk inc rsv hosp,hosp,NA
2022-04-09,47,Tennessee,wk inc rsv hosp,hosp,NA
2022-04-09,48,Texas,wk inc rsv hosp,hosp,NA
2022-04-09,US,United States,wk inc rsv hosp,hosp,NA
2022-04-09,49,Utah,wk inc rsv hosp,hosp,NA
2022-04-09,51,Virginia,wk inc rsv hosp,hosp,NA
2022-04-09,50,Vermont,wk inc rsv hosp,hosp,NA
2022-04-09,53,Washington,wk inc rsv hosp,hosp,NA
2022-04-09,55,Wisconsin,wk inc rsv hosp,hosp,NA
2022-04-09,54,West Virginia,wk inc rsv hosp,hosp,NA
2022-04-09,56,Wyoming,wk inc rsv hosp,hosp,NA
2022-04-16,02,Alaska,wk inc rsv hosp,hosp,NA
2022-04-16,01,Alabama,wk inc rsv hosp,hosp,NA
2022-04-16,05,Arkansas,wk inc rsv hosp,hosp,NA
2022-04-16,04,Arizona,wk inc rsv hosp,hosp,NA
2022-04-16,06,California,wk inc rsv hosp,hosp,NA
2022-04-16,08,Colorado,wk inc rsv hosp,hosp,NA
2022-04-16,09,Connecticut,wk inc rsv hosp,hosp,NA
2022-04-16,11,District of Columbia,wk inc rsv hosp,hosp,NA
2022-04-16,10,Delaware,wk inc rsv hosp,hosp,NA
2022-04-16,12,Florida,wk inc rsv hosp,hosp,NA
2022-04-16,13,Georgia,wk inc rsv hosp,hosp,NA
2022-04-16,15,Hawaii,wk inc rsv hosp,hosp,NA
2022-04-16,19,Iowa,wk inc rsv hosp,hosp,NA
2022-04-16,16,Idaho,wk inc rsv hosp,hosp,NA
2022-04-16,17,Illinois,wk inc rsv hosp,hosp,NA
2022-04-16,18,Indiana,wk inc rsv hosp,hosp,NA
2022-04-16,20,Kansas,wk inc rsv hosp,hosp,NA
2022-04-16,21,Kentucky,wk inc rsv hosp,hosp,NA
2022-04-16,22,Louisiana,wk inc rsv hosp,hosp,NA
2022-04-16,25,Massachusetts,wk inc rsv hosp,hosp,NA
2022-04-16,24,Maryland,wk inc rsv hosp,hosp,NA
2022-04-16,23,Maine,wk inc rsv hosp,hosp,NA
2022-04-16,26,Michigan,wk inc rsv hosp,hosp,NA
2022-04-16,27,Minnesota,wk inc rsv hosp,hosp,NA
2022-04-16,29,Missouri,wk inc rsv hosp,hosp,NA
2022-04-16,28,Mississippi,wk inc rsv hosp,hosp,NA
2022-04-16,30,Montana,wk inc rsv hosp,hosp,NA
2022-04-16,37,North Carolina,wk inc rsv hosp,hosp,NA
2022-04-16,38,North Dakota,wk inc rsv hosp,hosp,NA
2022-04-16,31,Nebraska,wk inc rsv hosp,hosp,NA
2022-04-16,33,New Hampshire,wk inc rsv hosp,hosp,NA
2022-04-16,34,New Jersey,wk inc rsv hosp,hosp,NA
2022-04-16,35,New Mexico,wk inc rsv hosp,hosp,NA
2022-04-16,32,Nevada,wk inc rsv hosp,hosp,NA
2022-04-16,36,New York,wk inc rsv hosp,hosp,NA
2022-04-16,39,Ohio,wk inc rsv hosp,hosp,NA
2022-04-16,40,Oklahoma,wk inc rsv hosp,hosp,NA
2022-04-16,41,Oregon,wk inc rsv hosp,hosp,NA
2022-04-16,42,Pennsylvania,wk inc rsv hosp,hosp,NA
2022-04-16,72,Puerto Rico,wk inc rsv hosp,hosp,NA
2022-04-16,44,Rhode Island,wk inc rsv hosp,hosp,NA
2022-04-16,45,South Carolina,wk inc rsv hosp,hosp,NA
2022-04-16,46,South Dakota,wk inc rsv hosp,hosp,NA
2022-04-16,47,Tennessee,wk inc rsv hosp,hosp,NA
2022-04-16,48,Texas,wk inc rsv hosp,hosp,NA
2022-04-16,US,United States,wk inc rsv hosp,hosp,NA
2022-04-16,49,Utah,wk inc rsv hosp,hosp,NA
2022-04-16,51,Virginia,wk inc rsv hosp,hosp,NA
2022-04-16,50,Vermont,wk inc rsv hosp,hosp,NA
2022-04-16,53,Washington,wk inc rsv hosp,hosp,NA
2022-04-16,55,Wisconsin,wk inc rsv hosp,hosp,NA
2022-04-16,54,West Virginia,wk inc rsv hosp,hosp,NA
2022-04-16,56,Wyoming,wk inc rsv hosp,hosp,NA
2022-04-23,02,Alaska,wk inc rsv hosp,hosp,NA
2022-04-23,01,Alabama,wk inc rsv hosp,hosp,NA
2022-04-23,05,Arkansas,wk inc rsv hosp,hosp,NA
2022-04-23,04,Arizona,wk inc rsv hosp,hosp,NA
2022-04-23,06,California,wk inc rsv hosp,hosp,NA
2022-04-23,08,Colorado,wk inc rsv hosp,hosp,NA
2022-04-23,09,Connecticut,wk inc rsv hosp,hosp,NA
2022-04-23,11,District of Columbia,wk inc rsv hosp,hosp,NA
2022-04-23,10,Delaware,wk inc rsv hosp,hosp,NA
2022-04-23,12,Florida,wk inc rsv hosp,hosp,NA
2022-04-23,13,Georgia,wk inc rsv hosp,hosp,NA
2022-04-23,15,Hawaii,wk inc rsv hosp,hosp,NA
2022-04-23,19,Iowa,wk inc rsv hosp,hosp,NA
2022-04-23,16,Idaho,wk inc rsv hosp,hosp,NA
2022-04-23,17,Illinois,wk inc rsv hosp,hosp,NA
2022-04-23,18,Indiana,wk inc rsv hosp,hosp,NA
2022-04-23,20,Kansas,wk inc rsv hosp,hosp,NA
2022-04-23,21,Kentucky,wk inc rsv hosp,hosp,NA
2022-04-23,22,Louisiana,wk inc rsv hosp,hosp,NA
2022-04-23,25,Massachusetts,wk inc rsv hosp,hosp,NA
2022-04-23,24,Maryland,wk inc rsv hosp,hosp,NA
2022-04-23,23,Maine,wk inc rsv hosp,hosp,NA
2022-04-23,26,Michigan,wk inc rsv hosp,hosp,NA
2022-04-23,27,Minnesota,wk inc rsv hosp,hosp,NA
2022-04-23,29,Missouri,wk inc rsv hosp,hosp,NA
2022-04-23,28,Mississippi,wk inc rsv hosp,hosp,NA
2022-04-23,30,Montana,wk inc rsv hosp,hosp,NA
2022-04-23,37,North Carolina,wk inc rsv hosp,hosp,NA
2022-04-23,38,North Dakota,wk inc rsv hosp,hosp,NA
2022-04-23,31,Nebraska,wk inc rsv hosp,hosp,NA
2022-04-23,33,New Hampshire,wk inc rsv hosp,hosp,NA
2022-04-23,34,New Jersey,wk inc rsv hosp,hosp,NA
2022-04-23,35,New Mexico,wk inc rsv hosp,hosp,NA
2022-04-23,32,Nevada,wk inc rsv hosp,hosp,NA
2022-04-23,36,New York,wk inc rsv hosp,hosp,NA
2022-04-23,39,Ohio,wk inc rsv hosp,hosp,NA
2022-04-23,40,Oklahoma,wk inc rsv hosp,hosp,NA
2022-04-23,41,Oregon,wk inc rsv hosp,hosp,NA
2022-04-23,42,Pennsylvania,wk inc rsv hosp,hosp,NA
2022-04-23,72,Puerto Rico,wk inc rsv hosp,hosp,NA
2022-04-23,44,Rhode Island,wk inc rsv hosp,hosp,NA
2022-04-23,45,South Carolina,wk inc rsv hosp,hosp,NA
2022-04-23,46,South Dakota,wk inc rsv hosp,hosp,NA
2022-04-23,47,Tennessee,wk inc rsv hosp,hosp,NA
2022-04-23,48,Texas,wk inc rsv hosp,hosp,NA
2022-04-23,US,United States,wk inc rsv hosp,hosp,NA
2022-04-23,49,Utah,wk inc rsv hosp,hosp,NA
2022-04-23,51,Virginia,wk inc rsv hosp,hosp,NA
2022-04-23,50,Vermont,wk inc rsv hosp,hosp,NA
2022-04-23,53,Washington,wk inc rsv hosp,hosp,NA
2022-04-23,55,Wisconsin,wk inc rsv hosp,hosp,NA
2022-04-23,54,West Virginia,wk inc rsv hosp,hosp,NA
2022-04-23,56,Wyoming,wk inc rsv hosp,hosp,NA
2022-04-30,02,Alaska,wk inc rsv hosp,hosp,NA
2022-04-30,01,Alabama,wk inc rsv hosp,hosp,NA
2022-04-30,05,Arkansas,wk inc rsv hosp,hosp,NA
2022-04-30,04,Arizona,wk inc rsv hosp,hosp,NA
2022-04-30,06,California,wk inc rsv hosp,hosp,NA
2022-04-30,08,Colorado,wk inc rsv hosp,hosp,NA
2022-04-30,09,Connecticut,wk inc rsv hosp,hosp,NA
2022-04-30,11,District of Columbia,wk inc rsv hosp,hosp,NA
2022-04-30,10,Delaware,wk inc rsv hosp,hosp,NA
2022-04-30,12,Florida,wk inc rsv hosp,hosp,NA
2022-04-30,13,Georgia,wk inc rsv hosp,hosp,NA
