location_name,horizon,quantile_0.025_per100k,quantile_0.5_per100k,quantile_0.975_per100k,quantile_0.025,quantile_0.5,quantile_0.975,quantile_0.025_per100k_rounded,quantile_0.5_per100k_rounded,quantile_0.975_per100k_rounded,quantile_0.025_rounded,quantile_0.5_rounded,quantile_0.975_rounded,target,target_data_type,target_end_date,reference_date,forecast_due_date,target_end_date_formatted,forecast_due_date_formatted,reference_date_formatted,model
United States,0,0.33188330492674,0.5697174097409169,0.9654044224999869,1107.9914975,1902,3223,0.33,0.57,0.97,1108,1902,3223,wk inc rsv hosp,hosp,2025-11-22,2025-11-22,2025-11-19,"November 22, 2025","November 19, 2025","November 22, 2025",RSVHub-ensemble
United States,1,0.3315863157640352,0.6868359729421253,1.3820589529677132,1107,2293,4614,0.33,0.69,1.38,1107,2293,4614,wk inc rsv hosp,hosp,2025-11-29,2025-11-22,2025-11-19,"November 29, 2025","November 19, 2025","November 22, 2025",RSVHub-ensemble
United States,2,0.3492077669802118,0.6667791610185666,1.2176528589102562,1165.82916625,2226.04038875,4065.13070875,0.35,0.67,1.22,1166,2226,4065,wk inc rsv hosp,hosp,2025-12-06,2025-11-22,2025-11-19,"December 06, 2025","November 19, 2025","November 22, 2025",RSVHub-ensemble
United States,0,NA,NA,NA,0.0012667310128996177,0.0019010630401847803,0.002988818766093096,NA,NA,NA,0.0013,0.0019,0.003,wk inc rsv prop ed visits,prop_ed,2025-11-22,2025-11-22,2025-11-19,"November 22, 2025","November 19, 2025","November 22, 2025",RSVHub-ensemble
United States,1,NA,NA,NA,0.001344938396437729,0.0022940795549438106,0.004096245203719687,NA,NA,NA,0.0013,0.0023,0.0041,wk inc rsv prop ed visits,prop_ed,2025-11-29,2025-11-22,2025-11-19,"November 29, 2025","November 19, 2025","November 22, 2025",RSVHub-ensemble
United States,2,NA,NA,NA,7.41885924157836e-4,0.0021509039348393934,0.005483209193697496,NA,NA,NA,7e-4,0.0022,0.0055,wk inc rsv prop ed visits,prop_ed,2025-12-06,2025-11-22,2025-11-19,"December 06, 2025","November 19, 2025","November 22, 2025",RSVHub-ensemble
Alabama,0,0.4904498621933977,1.0495627050938712,2.2168333771141575,25,53.5,113,0.49,1.05,2.22,25,54,113,wk inc rsv hosp,hosp,2025-11-22,2025-11-22,2025-11-19,"November 22, 2025","November 19, 2025","November 22, 2025",RSVHub-ensemble
Alabama,1,0.5100678566811336,1.24574264997123,3.1683061097693495,26,63.5,161.5,0.51,1.25,3.17,26,64,162,wk inc rsv hosp,hosp,2025-11-29,2025-11-22,2025-11-19,"November 29, 2025","November 19, 2025","November 22, 2025",RSVHub-ensemble
Alabama,2,0.3531239007792464,1.4124956031169855,5.100678566811337,18,72,260,0.35,1.41,5.1,18,72,260,wk inc rsv hosp,hosp,2025-12-06,2025-11-22,2025-11-19,"December 06, 2025","November 19, 2025","November 22, 2025",RSVHub-ensemble
Alabama,0,NA,NA,NA,0.0028268902988737303,0.004508241847752493,0.0072319253213344176,NA,NA,NA,0.0028,0.0045,0.0072,wk inc rsv prop ed visits,prop_ed,2025-11-22,2025-11-22,2025-11-19,"November 22, 2025","November 19, 2025","November 22, 2025",RSVHub-ensemble
Alabama,1,NA,NA,NA,0.002829926609931586,0.0053177894778483215,0.009951872319739204,NA,NA,NA,0.0028,0.0053,0.01,wk inc rsv prop ed visits,prop_ed,2025-11-29,2025-11-22,2025-11-19,"November 29, 2025","November 19, 2025","November 22, 2025",RSVHub-ensemble
Alabama,2,NA,NA,NA,0.0017124190969610878,0.004534597630136208,0.01108849423448083,NA,NA,NA,0.0017,0.0045,0.0111,wk inc rsv prop ed visits,prop_ed,2025-12-06,2025-11-22,2025-11-19,"December 06, 2025","November 19, 2025","November 22, 2025",RSVHub-ensemble
Alaska,0,0,0.28101293924078735,1.1240517569631494,0,2,8,0,0.28,1.12,0,2,8,wk inc rsv hosp,hosp,2025-11-22,2025-11-22,2025-11-19,"November 22, 2025","November 19, 2025","November 22, 2025",RSVHub-ensemble
Alaska,1,0,0.3512661740509842,1.6158244006345275,0,2.5,11.5,0,0.35,1.62,0,2,12,wk inc rsv hosp,hosp,2025-11-29,2025-11-22,2025-11-19,"November 29, 2025","November 19, 2025","November 22, 2025",RSVHub-ensemble
Alaska,2,0,0.421519408861181,2.248103513926299,0,3,16,0,0.42,2.25,0,3,16,wk inc rsv hosp,hosp,2025-12-06,2025-11-22,2025-11-19,"December 06, 2025","November 19, 2025","November 22, 2025",RSVHub-ensemble
Alaska,0,NA,NA,NA,1.0913704737566808e-4,5.949190629134119e-4,0.001605130910889964,NA,NA,NA,1e-4,6e-4,0.0016,wk inc rsv prop ed visits,prop_ed,2025-11-22,2025-11-22,2025-11-19,"November 22, 2025","November 19, 2025","November 22, 2025",RSVHub-ensemble
Alaska,1,NA,NA,NA,1.2077098246115515e-4,7.092489175404631e-4,0.002129140981487216,NA,NA,NA,1e-4,7e-4,0.0021,wk inc rsv prop ed visits,prop_ed,2025-11-29,2025-11-22,2025-11-19,"November 29, 2025","November 19, 2025","November 22, 2025",RSVHub-ensemble
Alaska,2,NA,NA,NA,2.5378504194951246e-4,9.404786235623461e-4,0.0025472558876770317,NA,NA,NA,3e-4,9e-4,0.0025,wk inc rsv prop ed visits,prop_ed,2025-12-06,2025-11-22,2025-11-19,"December 06, 2025","November 19, 2025","November 22, 2025",RSVHub-ensemble
Arizona,0,0.013487911998387926,0.12139120798549131,0.5666609028322718,1,9,42.01249999999993,0.01,0.12,0.57,1,9,42,wk inc rsv hosp,hosp,2025-11-22,2025-11-22,2025-11-19,"November 22, 2025","November 19, 2025","November 22, 2025",RSVHub-ensemble
Arizona,1,0.013487911998387926,0.15511098798146114,0.9306659278887668,1,11.5,69,0.01,0.16,0.93,1,12,69,wk inc rsv hosp,hosp,2025-11-29,2025-11-22,2025-11-19,"November 29, 2025","November 19, 2025","November 22, 2025",RSVHub-ensemble
Arizona,2,0.026975823996775852,0.18883076797743095,0.7148593359145601,2,14,53,0.03,0.19,0.71,2,14,53,wk inc rsv hosp,hosp,2025-12-06,2025-11-22,2025-11-19,"December 06, 2025","November 19, 2025","November 22, 2025",RSVHub-ensemble
Arizona,0,NA,NA,NA,7.651557217131579e-5,2.9840778212051976e-4,7.589766365367304e-4,NA,NA,NA,1e-4,3e-4,8e-4,wk inc rsv prop ed visits,prop_ed,2025-11-22,2025-11-22,2025-11-19,"November 22, 2025","November 19, 2025","November 22, 2025",RSVHub-ensemble
Arizona,1,NA,NA,NA,8.624734956441156e-5,3.6126836279524305e-4,0.0011190090166373749,NA,NA,NA,1e-4,4e-4,0.0011,wk inc rsv prop ed visits,prop_ed,2025-11-29,2025-11-22,2025-11-19,"November 29, 2025","November 19, 2025","November 22, 2025",RSVHub-ensemble
Arizona,2,NA,NA,NA,7.368053491819647e-5,4.440846676830622e-4,0.0013883754251525354,NA,NA,NA,1e-4,4e-4,0.0014,wk inc rsv prop ed visits,prop_ed,2025-12-06,2025-11-22,2025-11-19,"December 06, 2025","November 19, 2025","November 22, 2025",RSVHub-ensemble
Arkansas,0,0.2610986509032708,0.8812079467985389,2.5130745149439813,8,27,77,0.26,0.88,2.51,8,27,77,wk inc rsv hosp,hosp,2025-11-22,2025-11-22,2025-11-19,"November 22, 2025","November 19, 2025","November 22, 2025",RSVHub-ensemble
Arkansas,1,0.2610986509032708,1.0443946036130831,3.590106449919973,8,32,110,0.26,1.04,3.59,8,32,110,wk inc rsv hosp,hosp,2025-11-29,2025-11-22,2025-11-19,"November 29, 2025","November 19, 2025","November 22, 2025",RSVHub-ensemble
Arkansas,2,0.2610986509032708,1.1749439290647186,4.765050378984691,8,36,146,0.26,1.17,4.77,8,36,146,wk inc rsv hosp,hosp,2025-12-06,2025-11-22,2025-11-19,"December 06, 2025","November 19, 2025","November 22, 2025",RSVHub-ensemble
Arkansas,0,NA,NA,NA,0.002023366812770456,0.004207675005553286,0.00833518376847104,NA,NA,NA,0.002,0.0042,0.0083,wk inc rsv prop ed visits,prop_ed,2025-11-22,2025-11-22,2025-11-19,"November 22, 2025","November 19, 2025","November 22, 2025",RSVHub-ensemble
Arkansas,1,NA,NA,NA,0.0019882039994135263,0.0046514194341450744,0.010180060679613981,NA,NA,NA,0.002,0.0047,0.0102,wk inc rsv prop ed visits,prop_ed,2025-11-29,2025-11-22,2025-11-19,"November 29, 2025","November 19, 2025","November 22, 2025",RSVHub-ensemble
Arkansas,2,NA,NA,NA,0.0019444024010429359,0.005054216008976075,0.012287314718399263,NA,NA,NA,0.0019,0.0051,0.0123,wk inc rsv prop ed visits,prop_ed,2025-12-06,2025-11-22,2025-11-19,"December 06, 2025","November 19, 2025","November 22, 2025",RSVHub-ensemble
California,0,0.08366161185034078,0.15967782988969637,0.3013919039168015,32.48428375,62,117.02499999999986,0.08,0.16,0.3,32,62,117,wk inc rsv hosp,hosp,2025-11-22,2025-11-22,2025-11-19,"November 22, 2025","November 19, 2025","November 22, 2025",RSVHub-ensemble
California,1,0.08800572814597069,0.19830956292752613,0.44040175663125936,34.171025175000004,77,171,0.09,0.2,0.44,34,77,171,wk inc rsv hosp,hosp,2025-11-29,2025-11-22,2025-11-19,"November 29, 2025","November 19, 2025","November 22, 2025",RSVHub-ensemble
California,2,0.09986433501150442,0.2240957931253183,0.5901219006307867,38.775506750000005,87.01232465000001,229.1336115,0.1,0.22,0.59,39,87,229,wk inc rsv hosp,hosp,2025-12-06,2025-11-22,2025-11-19,"December 06, 2025","November 19, 2025","November 22, 2025",RSVHub-ensemble
California,0,NA,NA,NA,3.7218048943115604e-4,7.719466892631876e-4,0.001492356162527777,NA,NA,NA,4e-4,8e-4,0.0015,wk inc rsv prop ed visits,prop_ed,2025-11-22,2025-11-22,2025-11-19,"November 22, 2025","November 19, 2025","November 22, 2025",RSVHub-ensemble
California,1,NA,NA,NA,3.857986706981832e-4,8.984410347148592e-4,0.0018676882776241057,NA,NA,NA,4e-4,9e-4,0.0019,wk inc rsv prop ed visits,prop_ed,2025-11-29,2025-11-22,2025-11-19,"November 29, 2025","November 19, 2025","November 22, 2025",RSVHub-ensemble
California,2,NA,NA,NA,2.515899845933349e-4,9.099049117856359e-4,0.002534238854552467,NA,NA,NA,3e-4,9e-4,0.0025,wk inc rsv prop ed visits,prop_ed,2025-12-06,2025-11-22,2025-11-19,"December 06, 2025","November 19, 2025","November 22, 2025",RSVHub-ensemble
Colorado,0,0,0.11979497261572493,0.3080442152975784,0,7,18,0,0.12,0.31,0,7,18,wk inc rsv hosp,hosp,2025-11-22,2025-11-22,2025-11-19,"November 22, 2025","November 19, 2025","November 22, 2025",RSVHub-ensemble
Colorado,1,0.017113567516532133,0.14463830539229686,0.42783918791330333,1,8.451674687499999,25,0.02,0.14,0.43,1,8,25,wk inc rsv hosp,hosp,2025-11-29,2025-11-22,2025-11-19,"November 29, 2025","November 19, 2025","November 22, 2025",RSVHub-ensemble
Colorado,2,0.008556783758266066,0.15976712841353635,0.4999185689395253,0.5,9.335699775,29.211826725,0.01,0.16,0.5,0,9,29,wk inc rsv hosp,hosp,2025-12-06,2025-11-22,2025-11-19,"December 06, 2025","November 19, 2025","November 22, 2025",RSVHub-ensemble
Colorado,0,NA,NA,NA,9.865584620738e-5,3.579260065206683e-4,8.63779199756689e-4,NA,NA,NA,1e-4,4e-4,9e-4,wk inc rsv prop ed visits,prop_ed,2025-11-22,2025-11-22,2025-11-19,"November 22, 2025","November 19, 2025","November 22, 2025",RSVHub-ensemble
Colorado,1,NA,NA,NA,1.1879223212924115e-4,4.5140226653991573e-4,0.0012791621006787166,NA,NA,NA,1e-4,5e-4,0.0013,wk inc rsv prop ed visits,prop_ed,2025-11-29,2025-11-22,2025-11-19,"November 29, 2025","November 19, 2025","November 22, 2025",RSVHub-ensemble
Colorado,2,NA,NA,NA,9.244664854709153e-5,4.756678924257257e-4,0.0014814275419302726,NA,NA,NA,1e-4,5e-4,0.0015,wk inc rsv prop ed visits,prop_ed,2025-12-06,2025-11-22,2025-11-19,"December 06, 2025","November 19, 2025","November 22, 2025",RSVHub-ensemble
Connecticut,0,0.027683009608218973,0.1937810672575328,0.4982941729479416,1,7,18,0.03,0.19,0.5,1,7,18,wk inc rsv hosp,hosp,2025-11-22,2025-11-22,2025-11-19,"November 22, 2025","November 19, 2025","November 22, 2025",RSVHub-ensemble
Connecticut,1,0.03739695320870074,0.2491470864739708,0.8581732978547882,1.350899116026667,9,31,0.04,0.25,0.86,1,9,31,wk inc rsv hosp,hosp,2025-11-29,2025-11-22,2025-11-19,"November 29, 2025","November 19, 2025","November 22, 2025",RSVHub-ensemble
Connecticut,2,0.024861418161826007,0.2478645179322231,0.8145730733178972,0.8980749749999997,8.95366946875,29.425018625,0.02,0.25,0.81,1,9,29,wk inc rsv hosp,hosp,2025-12-06,2025-11-22,2025-11-19,"December 06, 2025","November 19, 2025","November 22, 2025",RSVHub-ensemble
Connecticut,0,NA,NA,NA,1.465463484046117e-4,4.631377508763499e-4,0.001049476859152807,NA,NA,NA,1e-4,5e-4,0.001,wk inc rsv prop ed visits,prop_ed,2025-11-22,2025-11-22,2025-11-19,"November 22, 2025","November 19, 2025","November 22, 2025",RSVHub-ensemble
Connecticut,1,NA,NA,NA,1.496921372297266e-4,5.767859989897183e-4,0.001542284781548511,NA,NA,NA,1e-4,6e-4,0.0015,wk inc rsv prop ed visits,prop_ed,2025-11-29,2025-11-22,2025-11-19,"November 29, 2025","November 19, 2025","November 22, 2025",RSVHub-ensemble
Connecticut,2,NA,NA,NA,1.1392517499084684e-4,5.191696870464959e-4,0.0016014390191032928,NA,NA,NA,1e-4,5e-4,0.0016,wk inc rsv prop ed visits,prop_ed,2025-12-06,2025-11-22,2025-11-19,"December 06, 2025","November 19, 2025","November 22, 2025",RSVHub-ensemble
Delaware,0,0.19446891511626324,0.8751101180231846,2.3336269813951587,2,9,24,0.19,0.88,2.33,2,9,24,wk inc rsv hosp,hosp,2025-11-22,2025-11-22,2025-11-19,"November 22, 2025","November 19, 2025","November 22, 2025",RSVHub-ensemble
Delaware,1,0.24308614389532907,1.1181962619185137,3.59767492965087,2.5,11.5,37,0.24,1.12,3.6,2,12,37,wk inc rsv hosp,hosp,2025-11-29,2025-11-22,2025-11-19,"November 29, 2025","November 19, 2025","November 22, 2025",RSVHub-ensemble
Delaware,2,0.09723445755813162,0.9723445755813163,4.278316132557791,1,10,44,0.1,0.97,4.28,1,10,44,wk inc rsv hosp,hosp,2025-12-06,2025-11-22,2025-11-19,"December 06, 2025","November 19, 2025","November 22, 2025",RSVHub-ensemble
Delaware,0,NA,NA,NA,7.046585007737774e-4,0.0017128253989722965,0.0033808796589551416,NA,NA,NA,7e-4,0.0017,0.0034,wk inc rsv prop ed visits,prop_ed,2025-11-22,2025-11-22,2025-11-19,"November 22, 2025","November 19, 2025","November 22, 2025",RSVHub-ensemble
