location_name,horizon,quantile_0.025_per100k,quantile_0.5_per100k,quantile_0.975_per100k,quantile_0.025,quantile_0.5,quantile_0.975,quantile_0.025_per100k_rounded,quantile_0.5_per100k_rounded,quantile_0.975_per100k_rounded,quantile_0.025_rounded,quantile_0.5_rounded,quantile_0.975_rounded,target,target_data_type,target_end_date,reference_date,forecast_due_date,target_end_date_formatted,forecast_due_date_formatted,reference_date_formatted,model
United States,0,1.0983926541773776,1.534570498804531,2.086297965608023,3666.98084440745,5123.15937484435,6965.1,1.1,1.53,2.09,3667,5123,6965,wk inc covid hosp,hosp,2025-08-02,2025-08-02,2025-07-30,"August 02, 2025","July 30, 2025","August 02, 2025",CovidHub-ensemble
United States,1,1.0050838743596147,1.6475353580980854,2.4352274138767895,3355.46974051808,5500.29224581287,8130,1.01,1.65,2.44,3355,5500,8130,wk inc covid hosp,hosp,2025-08-09,2025-08-02,2025-07-30,"August 09, 2025","July 30, 2025","August 02, 2025",CovidHub-ensemble
United States,2,0.9406067199343079,1.7175803173105362,2.8173937128385313,3140.2129384261402,5734.13714881955,9405.86113430479,0.94,1.72,2.82,3140,5734,9406,wk inc covid hosp,hosp,2025-08-16,2025-08-02,2025-07-30,"August 16, 2025","July 30, 2025","August 02, 2025",CovidHub-ensemble
Alabama,0,0.7447573686591239,1.2947876361905701,2.2756873605773658,37.9629716546564,66,116,0.74,1.29,2.28,38,66,116,wk inc covid hosp,hosp,2025-08-02,2025-08-02,2025-07-30,"August 02, 2025","July 30, 2025","August 02, 2025",CovidHub-ensemble
Alabama,1,0.7223314918687789,1.3957626321191337,2.674709788510682,36.8198437572373,71.1470600622142,136.339613622726,0.72,1.4,2.67,37,71,136,wk inc covid hosp,hosp,2025-08-09,2025-08-02,2025-07-30,"August 09, 2025","July 30, 2025","August 02, 2025",CovidHub-ensemble
Alabama,2,0.5523232515746599,1.5238161964722667,3.1772780918304395,28.1539100196986,77.6744125106607,161.957334314509,0.55,1.52,3.18,28,78,162,wk inc covid hosp,hosp,2025-08-16,2025-08-02,2025-07-30,"August 16, 2025","July 30, 2025","August 02, 2025",CovidHub-ensemble
Alaska,0,0.7025323481019684,1.686077635444724,2.777979604634999,5,12,19.7711864239438,0.7,1.69,2.78,5,12,20,wk inc covid hosp,hosp,2025-08-02,2025-08-02,2025-07-30,"August 02, 2025","July 30, 2025","August 02, 2025",CovidHub-ensemble
Alaska,1,0.6431337717652923,1.8077673078822722,3.372155270889448,4.57725379836848,12.866078784602,24,0.64,1.81,3.37,5,13,24,wk inc covid hosp,hosp,2025-08-09,2025-08-02,2025-07-30,"August 09, 2025","July 30, 2025","August 02, 2025",CovidHub-ensemble
Alaska,2,0.5636343400946634,1.7652769859553528,3.940541074963574,4.01144759823113,12.5636704895127,28.045264290034,0.56,1.77,3.94,4,13,28,wk inc covid hosp,hosp,2025-08-16,2025-08-02,2025-07-30,"August 16, 2025","July 30, 2025","August 02, 2025",CovidHub-ensemble
Arizona,0,0.6439163010908524,1.0669560101068418,1.7355719139784402,47.7402507643743,79.1046093890859,128.676100065442,0.64,1.07,1.74,48,79,129,wk inc covid hosp,hosp,2025-08-02,2025-08-02,2025-07-30,"August 02, 2025","July 30, 2025","August 02, 2025",CovidHub-ensemble
