location_name,horizon,quantile_0.025_per100k,quantile_0.5_per100k,quantile_0.975_per100k,quantile_0.025,quantile_0.5,quantile_0.975,quantile_0.025_per100k_rounded,quantile_0.5_per100k_rounded,quantile_0.975_per100k_rounded,quantile_0.025_rounded,quantile_0.5_rounded,quantile_0.975_rounded,target,target_data_type,target_end_date,reference_date,forecast_due_date,target_end_date_formatted,forecast_due_date_formatted,reference_date_formatted,model
United States,0,1.2588155940228454,1.8663048310822927,2.4213079774779147,4202.55238631423,6230.6535275669,8083.53,1.26,1.87,2.42,4203,6231,8084,wk inc covid hosp,hosp,2025-12-27,2025-12-27,2025-12-24,"December 27, 2025","December 24, 2025","December 27, 2025",CovidHub-ensemble
United States,1,1.2683595855848842,2.009803988249836,3.157708166923631,4234.41497580268,6709.72506771307,10542,1.27,2.01,3.16,4234,6710,10542,wk inc covid hosp,hosp,2026-01-03,2025-12-27,2025-12-24,"January 03, 2026","December 24, 2025","December 27, 2025",CovidHub-ensemble
United States,2,1.1607978293860861,2.0916596594220938,3.6504448330770525,3875.32034960344,6983,12187,1.16,2.09,3.65,3875,6983,12187,wk inc covid hosp,hosp,2026-01-10,2025-12-27,2025-12-24,"January 10, 2026","December 24, 2025","December 27, 2025",CovidHub-ensemble
Alabama,0,1.1574616747764186,1.8824944711587033,2.7273916836574847,59,95.957539,139.025,1.16,1.88,2.73,59,96,139,wk inc covid hosp,hosp,2025-12-27,2025-12-27,2025-12-24,"December 27, 2025","December 24, 2025","December 27, 2025",CovidHub-ensemble
Alabama,1,1.1966976637518905,2.0598894212122705,3.45276702984152,61,105,176,1.2,2.06,3.45,61,105,176,wk inc covid hosp,hosp,2026-01-03,2025-12-27,2025-12-24,"January 03, 2026","December 24, 2025","December 27, 2025",CovidHub-ensemble
Alabama,2,1.0691311747447807,2.14036390595055,4.215504146466633,54.4974755402823,109.102075,214.879464315373,1.07,2.14,4.22,54,109,215,wk inc covid hosp,hosp,2026-01-10,2025-12-27,2025-12-24,"January 10, 2026","December 24, 2025","December 27, 2025",CovidHub-ensemble
Alaska,0,0.24080213594642208,0.797324279096431,1.8265841050651177,1.71381528976564,5.6746446,13,0.24,0.8,1.83,2,6,13,wk inc covid hosp,hosp,2025-12-27,2025-12-27,2025-12-24,"December 27, 2025","December 24, 2025","December 27, 2025",CovidHub-ensemble
Alaska,1,0.2082488556832394,0.8539368648229407,2.392996033502363,1.48213001327174,6.0775626,17.031216,0.21,0.85,2.39,1,6,17,wk inc covid hosp,hosp,2026-01-03,2025-12-27,2025-12-24,"January 03, 2026","December 24, 2025","December 27, 2025",CovidHub-ensemble
Alaska,2,0.18937120998089393,0.8666057290107922,2.993581664628986,1.34777573226712,6.1677283,21.3056500011476,0.19,0.87,2.99,1,6,21,wk inc covid hosp,hosp,2026-01-10,2025-12-27,2025-12-24,"January 10, 2026","December 24, 2025","December 27, 2025",CovidHub-ensemble
Arizona,0,0.7822988959064996,1.1894731245425845,2.010170026659856,58,88.1880846112245,149.034930454774,0.78,1.19,2.01,58,88,149,wk inc covid hosp,hosp,2025-12-27,2025-12-27,2025-12-24,"December 27, 2025","December 24, 2025","December 27, 2025",CovidHub-ensemble
Arizona,1,0.7373843536797424,1.3044628533462026,2.4547999837066024,54.6700151786188,96.713476,182,0.74,1.3,2.45,55,97,182,wk inc covid hosp,hosp,2026-01-03,2025-12-27,2025-12-24,"January 03, 2026","December 24, 2025","December 27, 2025",CovidHub-ensemble
Arizona,2,0.5840077578695155,1.48964257842479,3.017515672279347,43.2986038120145,110.442786,223.72,0.58,1.49,3.02,43,110,224,wk inc covid hosp,hosp,2026-01-10,2025-12-27,2025-12-24,"January 10, 2026","December 24, 2025","December 27, 2025",CovidHub-ensemble
Arkansas,0,0.6984388911662492,1.1684164627921367,1.943677153476398,21.4,35.8,59.5538015,0.7,1.17,1.94,21,36,60,wk inc covid hosp,hosp,2025-12-27,2025-12-27,2025-12-24,"December 27, 2025","December 24, 2025","December 27, 2025",CovidHub-ensemble
Arkansas,1,0.6037906302138137,1.2491005477849695,2.4396712150234725,18.5,38.272141,74.7509405072276,0.6,1.25,2.44,18,38,75,wk inc covid hosp,hosp,2026-01-03,2025-12-27,2025-12-24,"January 03, 2026","December 24, 2025","December 27, 2025",CovidHub-ensemble
Arkansas,2,0.5387760905303404,1.3448630635488008,2.8117051504319877,16.5079701075879,41.2062815,86.149971,0.54,1.34,2.81,17,41,86,wk inc covid hosp,hosp,2026-01-10,2025-12-27,2025-12-24,"January 10, 2026","December 24, 2025","December 27, 2025",CovidHub-ensemble
California,0,0.5949286887825784,0.8550490245706321,1.1553520005303621,231,332,448.60218906009,0.59,0.86,1.16,231,332,449,wk inc covid hosp,hosp,2025-12-27,2025-12-27,2025-12-24,"December 27, 2025","December 24, 2025","December 27, 2025",CovidHub-ensemble
California,1,0.5537215068755599,0.9528258464810805,1.4399121541132969,215,369.964963342973,559.091726238353,0.55,0.95,1.44,215,370,559,wk inc covid hosp,hosp,2026-01-03,2025-12-27,2025-12-24,"January 03, 2026","December 24, 2025","December 27, 2025",CovidHub-ensemble
California,2,0.5286760853169797,1.0184042070955395,1.8247838947292485,205.275317884113,395.427849210755,708.53043,0.53,1.02,1.82,205,395,709,wk inc covid hosp,hosp,2026-01-10,2025-12-27,2025-12-24,"January 10, 2026","December 24, 2025","December 27, 2025",CovidHub-ensemble
Colorado,0,1.083915447665557,1.7434553011585712,2.6012622625128845,63.3366156190676,101.87562,152,1.08,1.74,2.6,63,102,152,wk inc covid hosp,hosp,2025-12-27,2025-12-27,2025-12-24,"December 27, 2025","December 24, 2025","December 27, 2025",CovidHub-ensemble
Colorado,1,0.946350341203984,1.8878737253447657,3.1723956842981136,55.2982503671304,110.314446331604,185.373136327858,0.95,1.89,3.17,55,110,185,wk inc covid hosp,hosp,2026-01-03,2025-12-27,2025-12-24,"January 03, 2026","December 24, 2025","December 27, 2025",CovidHub-ensemble
Colorado,2,0.869904948214218,2.063986259858912,4.073384348460523,50.8313037228426,120.60526,238.020760108933,0.87,2.06,4.07,51,121,238,wk inc covid hosp,hosp,2026-01-10,2025-12-27,2025-12-24,"January 10, 2026","December 24, 2025","December 27, 2025",CovidHub-ensemble
Connecticut,0,2.02005507898167,3.2664605527360226,4.706111633397225,72.9709344312738,117.995138497016,170,2.02,3.27,4.71,73,118,170,wk inc covid hosp,hosp,2025-12-27,2025-12-27,2025-12-24,"December 27, 2025","December 24, 2025","December 27, 2025",CovidHub-ensemble
Connecticut,1,1.9378106725753281,3.621612857984472,5.897173121790847,70,130.824390456059,213.025,1.94,3.62,5.9,70,131,213,wk inc covid hosp,hosp,2026-01-03,2025-12-27,2025-12-24,"January 03, 2026","December 24, 2025","December 27, 2025",CovidHub-ensemble
Connecticut,2,1.7546925383255294,3.9261587027147344,6.934593906858853,63.3851796881423,141.825573096253,250.5,1.75,3.93,6.93,63,142,250,wk inc covid hosp,hosp,2026-01-10,2025-12-27,2025-12-24,"January 10, 2026","December 24, 2025","December 27, 2025",CovidHub-ensemble
Delaware,0,1.4585168633719743,2.788702651841883,4.667253962790317,15,28.6801893266557,48,1.46,2.79,4.67,15,29,48,wk inc covid hosp,hosp,2025-12-27,2025-12-27,2025-12-24,"December 27, 2025","December 24, 2025","December 27, 2025",CovidHub-ensemble
Delaware,1,1.4585168633719743,3.111502641860212,6.777066814528297,15,32,69.6982014886711,1.46,3.11,6.78,15,32,70,wk inc covid hosp,hosp,2026-01-03,2025-12-27,2025-12-24,"January 03, 2026","December 24, 2025","December 27, 2025",CovidHub-ensemble
Delaware,2,1.2533314677051697,3.3127579713386752,8.094285265323899,12.8897872130964,34.0697943355949,83.2450292684024,1.25,3.31,8.09,13,34,83,wk inc covid hosp,hosp,2026-01-10,2025-12-27,2025-12-24,"January 10, 2026","December 24, 2025","December 27, 2025",CovidHub-ensemble
District of Columbia,0,0.18335406989563155,0.802056175169693,2.0716831982053305,1.2390683,5.4201272,14,0.18,0.8,2.07,1,5,14,wk inc covid hosp,hosp,2025-12-27,2025-12-27,2025-12-24,"December 27, 2025","December 24, 2025","December 27, 2025",CovidHub-ensemble
District of Columbia,1,0.213386846436187,0.8721966204927942,2.6635926834068533,1.442023496978,5.8941216,18,0.21,0.87,2.66,1,6,18,wk inc covid hosp,hosp,2026-01-03,2025-12-27,2025-12-24,"January 03, 2026","December 24, 2025","December 27, 2025",CovidHub-ensemble
District of Columbia,2,0.15575964923443908,1.0358415991026653,4.2451934730141065,1.052591,7,28.688126,0.16,1.04,4.25,1,7,29,wk inc covid hosp,hosp,2026-01-10,2025-12-27,2025-12-24,"January 10, 2026","December 24, 2025","December 27, 2025",CovidHub-ensemble
Florida,0,0.6021961445966066,0.8957556790023162,1.4154804407756498,135.8,202,319.20205,0.6,0.9,1.42,136,202,319,wk inc covid hosp,hosp,2025-12-27,2025-12-27,2025-12-24,"December 27, 2025","December 24, 2025","December 27, 2025",CovidHub-ensemble
Florida,1,0.6030830314075,1.0731330411809927,1.9258584354819999,136,242,434.29633,0.6,1.07,1.93,136,242,434,wk inc covid hosp,hosp,2026-01-03,2025-12-27,2025-12-24,"January 03, 2026","December 24, 2025","December 27, 2025",CovidHub-ensemble
