location_name,horizon,quantile_0.025_per100k,quantile_0.5_per100k,quantile_0.975_per100k,quantile_0.025_count,quantile_0.5_count,quantile_0.975_count,quantile_0.025_per100k_rounded,quantile_0.5_per100k_rounded,quantile_0.975_per100k_rounded,quantile_0.025_count_rounded,quantile_0.5_count_rounded,quantile_0.975_count_rounded,target,target_end_date,reference_date,forecast_due_date,target_end_date_formatted,forecast_due_date_formatted,reference_date_formatted,model
Arizona,1,0.2555284928094592,0.8011819727042426,2.010553122186361,18.945,59.4,149.063333333333,0.26,0.8,2.01,19,59,149,wk inc covid hosp,2025-05-31,2025-05-24,2025-05-21,"May 31, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
Arizona,2,0.18694246029765663,0.7128361491148019,2.1086102424146413,13.86,52.85,156.333333333333,0.19,0.71,2.11,14,53,156,wk inc covid hosp,2025-06-07,2025-05-24,2025-05-21,"June 07, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
Arkansas,0,0.1862917929055805,0.5057407612997001,1.237500704472953,5.70793582459669,15.4957755484401,37.9167245848822,0.19,0.51,1.24,6,15,38,wk inc covid hosp,2025-05-24,2025-05-24,2025-05-21,"May 24, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
Arkansas,1,0.09791199408872656,0.46236219430787645,1.2509376255645084,3,14.1666666666667,38.3284286222664,0.1,0.46,1.25,3,14,38,wk inc covid hosp,2025-05-31,2025-05-24,2025-05-21,"May 31, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
Arkansas,2,0.03263733136290885,0.5439555227151486,1.1749439290647186,1,16.6666666666667,36,0.03,0.54,1.17,1,17,36,wk inc covid hosp,2025-06-07,2025-05-24,2025-05-21,"June 07, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
California,0,0.6091616087100497,0.9449703790655978,1.4143286843948635,236.526384195682,366.914828079384,549.15812979833,0.61,0.94,1.41,237,367,549,wk inc covid hosp,2025-05-24,2025-05-24,2025-05-21,"May 24, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
California,1,0.4884326536362132,0.9436444656707216,1.6259227879029003,189.649524585625,366.4,631.31627552564,0.49,0.94,1.63,190,366,631,wk inc covid hosp,2025-05-31,2025-05-24,2025-05-21,"May 31, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
California,2,0.38116643263992034,0.9019886520928935,1.6978873495495372,148,350.225804473862,659.258807216944,0.38,0.9,1.7,148,350,659,wk inc covid hosp,2025-06-07,2025-05-24,2025-05-21,"June 07, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
Colorado,0,0.3936120528802391,0.7634476987566532,1.26316156588577,23,44.6106691675563,73.8105345168694,0.39,0.76,1.26,23,45,74,wk inc covid hosp,2025-05-24,2025-05-24,2025-05-21,"May 24, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
Colorado,1,0.31206238180345514,0.751431409983968,1.386198968839103,18.2347942065262,43.9085193229329,81,0.31,0.75,1.39,18,44,81,wk inc covid hosp,2025-05-31,2025-05-24,2025-05-21,"May 31, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
Colorado,2,0.23958994523144986,0.6503155656282211,1.2492904287068458,14,38,73,0.24,0.65,1.25,14,38,73,wk inc covid hosp,2025-06-07,2025-05-24,2025-05-21,"June 07, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
Connecticut,0,0.6315878642115159,1.0748470835271393,2.0347012062040943,22.815,38.8269591615509,73.5,0.63,1.07,2.03,23,39,74,wk inc covid hosp,2025-05-24,2025-05-24,2025-05-21,"May 24, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
Connecticut,1,0.4706111633397225,1.0110823960646085,2.0621200989321364,17,36.5235720528169,74.4904592425493,0.47,1.01,2.06,17,37,74,wk inc covid hosp,2025-05-31,2025-05-24,2025-05-21,"May 31, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
Connecticut,2,0.3701218384618877,0.9601246594460907,2.408421835915051,13.37,34.6828135030894,87,0.37,0.96,2.41,13,35,87,wk inc covid hosp,2025-06-07,2025-05-24,2025-05-21,"June 07, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
Delaware,0,0.1644752625441493,0.629029423392305,1.4045806804259744,1.6915326796143,6.46920278252429,14.4452976413865,0.16,0.63,1.4,2,6,14,wk inc covid hosp,2025-05-24,2025-05-24,2025-05-21,"May 24, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
Delaware,1,0.14487934176161613,0.6320239741278555,1.50713409215104,1.49,6.5,15.5,0.14,0.63,1.51,1,6,16,wk inc covid hosp,2025-05-31,2025-05-24,2025-05-21,"May 31, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
Delaware,2,0.09723445755813162,0.6806412029069213,1.555751320930106,1,7,16,0.1,0.68,1.56,1,7,16,wk inc covid hosp,2025-06-07,2025-05-24,2025-05-21,"June 07, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
District of Columbia,0,0.1635917896558964,0.7699999326225024,1.9066540748132599,1.10551896021872,5.20349784467702,12.8847678402323,0.16,0.77,1.91,1,5,13,wk inc covid hosp,2025-05-24,2025-05-24,2025-05-21,"May 24, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
District of Columbia,1,0.03266205224429525,0.6403749173666613,1.8606688034373515,0.220723290035976,4.32751921283125,12.5740090331809,0.03,0.64,1.86,0,4,13,wk inc covid hosp,2025-05-31,2025-05-24,2025-05-21,"May 31, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
District of Columbia,2,0.03684276334647496,0.7021270733597597,2.0716831982053305,0.248975657715175,4.74482731507985,14,0.04,0.7,2.07,0,5,14,wk inc covid hosp,2025-06-07,2025-05-24,2025-05-21,"June 07, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
Florida,0,0.7292648524273561,1.201465562717265,1.9272723296418812,164.455,270.94,434.615174331095,0.73,1.2,1.93,164,271,435,wk inc covid hosp,2025-05-24,2025-05-24,2025-05-21,"May 24, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
Florida,1,0.6248502320781505,1.1586995409603529,1.9131229163195067,140.908676147461,261.295923386924,431.424369563546,0.62,1.16,1.91,141,261,431,wk inc covid hosp,2025-05-31,2025-05-24,2025-05-21,"May 31, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
Florida,2,0.45242697902315804,1.0243542665818568,1.9940171798252895,102.025866991396,231,449.666666666667,0.45,1.02,1.99,102,231,450,wk inc covid hosp,2025-06-07,2025-05-24,2025-05-21,"June 07, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
Georgia,0,0.45726991571949144,0.759772330178429,1.3070725654268855,50.1733333333333,83.365008431629,143.416798834953,0.46,0.76,1.31,50,83,143,wk inc covid hosp,2025-05-24,2025-05-24,2025-05-21,"May 24, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
Georgia,1,0.3665571886175517,0.6659608329421236,1.4400949220892811,40.22,73.0716666666667,158.0125,0.37,0.67,1.44,40,73,158,wk inc covid hosp,2025-05-31,2025-05-24,2025-05-21,"May 31, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
Georgia,2,0.24607270245335394,0.6377839895439152,1.461762990610868,27,69.98,160.39,0.25,0.64,1.46,27,70,160,wk inc covid hosp,2025-06-07,2025-05-24,2025-05-21,"June 07, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
Hawaii,0,1.1247044260518466,2.105011945426806,3.476989142474111,15.6883333333333,29.3624958749667,48.5,1.12,2.11,3.48,16,29,48,wk inc covid hosp,2025-05-24,2025-05-24,2025-05-21,"May 24, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
Hawaii,1,0.9809725527544279,2.0850287366710516,3.805983130030913,13.6834389924886,29.083753093514,53.0890877833317,0.98,2.09,3.81,14,29,53,wk inc covid hosp,2025-05-31,2025-05-24,2025-05-21,"May 31, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
Hawaii,2,0.7355445072532861,1.7921596572310907,2.9871040742904755,10.26,24.9985662347679,41.6666666666667,0.74,1.79,2.99,10,25,42,wk inc covid hosp,2025-06-07,2025-05-24,2025-05-21,"June 07, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
Idaho,0,0.4331304338069454,0.9506408896583481,1.7225430991770014,8.49458438695218,18.6440356728418,33.7826358390763,0.43,0.95,1.72,8,19,34,wk inc covid hosp,2025-05-24,2025-05-24,2025-05-21,"May 24, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
Idaho,1,0.33074766943025186,0.8674791557956504,1.6024561964946025,6.48664644520296,17.0130619270052,31.4274830975859,0.33,0.87,1.6,6,17,31,wk inc covid hosp,2025-05-31,2025-05-24,2025-05-21,"May 31, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
Idaho,2,0.29834912415272685,0.9178021493906559,1.6358338095233294,5.85124390732197,18,32.0820871807382,0.3,0.92,1.64,6,18,32,wk inc covid hosp,2025-06-07,2025-05-24,2025-05-21,"June 07, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
Illinois,0,0.5222046838850638,0.8128798939058874,1.4783072722375081,65.4470461715398,101.876887722601,185.273796439455,0.52,0.81,1.48,65,102,185,wk inc covid hosp,2025-05-24,2025-05-24,2025-05-21,"May 24, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
Illinois,1,0.3894477801278338,0.7354016391397723,1.4869541876960948,48.8088438001064,92.1666666666667,186.3575,0.39,0.74,1.49,49,92,186,wk inc covid hosp,2025-05-31,2025-05-24,2025-05-21,"May 31, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
Illinois,2,0.27926644524295147,0.7314121184934445,1.6359029410267463,35,91.6666666666667,205.025,0.28,0.73,1.64,35,92,205,wk inc covid hosp,2025-06-07,2025-05-24,2025-05-21,"June 07, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
Indiana,0,0.34189339850416767,0.6819090538536173,1.2951219405549814,23.457750532789,46.7866666666667,88.86,0.34,0.68,1.3,23,47,89,wk inc covid hosp,2025-05-24,2025-05-24,2025-05-21,"May 24, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
Indiana,1,0.23305198997832718,0.6214719732755392,1.430085131749435,15.99,42.64,98.12,0.23,0.62,1.43,16,43,98,wk inc covid hosp,2025-05-31,2025-05-24,2025-05-21,"May 31, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
Indiana,2,0.1875784309581658,0.6273019167396624,1.7156066129048713,12.87,43.04,117.71,0.19,0.63,1.72,13,43,118,wk inc covid hosp,2025-06-07,2025-05-24,2025-05-21,"June 07, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
Iowa,0,0.4002022424630993,0.8477131176314118,1.5689634528124572,12.8333333333333,27.1837182686606,50.3121393169514,0.4,0.85,1.57,13,27,50,wk inc covid hosp,2025-05-24,2025-05-24,2025-05-21,"May 24, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
Iowa,1,0.2747829157909766,0.8107993483668007,1.4812680402855012,8.81149673461914,26,47.5,0.27,0.81,1.48,9,26,48,wk inc covid hosp,2025-05-31,2025-05-24,2025-05-21,"May 31, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
Iowa,2,0.2182921322526002,0.8419839386886008,1.5592295160900014,7,27,50,0.22,0.84,1.56,7,27,50,wk inc covid hosp,2025-06-07,2025-05-24,2025-05-21,"June 07, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
Kansas,0,0.16164391048621474,0.5196949144062949,1.2471417094867352,4.72018161093811,15.1756683620188,36.4179222443102,0.16,0.52,1.25,5,15,36,wk inc covid hosp,2025-05-24,2025-05-24,2025-05-21,"May 24, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
Kansas,1,0.10230775473946023,0.5136791032943611,1.1663059332732078,2.9875,15,34.0574278511636,0.1,0.51,1.17,3,15,34,wk inc covid hosp,2025-05-31,2025-05-24,2025-05-21,"May 31, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
Kansas,2,0.06849054710591482,0.5479243768473185,1.1300940272475943,2,16,33,0.07,0.55,1.13,2,16,33,wk inc covid hosp,2025-06-07,2025-05-24,2025-05-21,"June 07, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
Kentucky,0,0.28828605072503943,0.6523826702225036,1.3120711282998596,13,29.4186093692806,59.1666666666667,0.29,0.65,1.31,13,29,59,wk inc covid hosp,2025-05-24,2025-05-24,2025-05-21,"May 24, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
Kentucky,1,0.1794026269511976,0.6526448251036056,1.4938761390070983,8.09,29.4304310077045,67.365,0.18,0.65,1.49,8,29,67,wk inc covid hosp,2025-05-31,2025-05-24,2025-05-21,"May 31, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
Kentucky,2,0.11043573327774588,0.5322204013385343,1.4636061036809693,4.98,24,66,0.11,0.53,1.46,5,24,66,wk inc covid hosp,2025-06-07,2025-05-24,2025-05-21,"June 07, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
Louisiana,0,0.8361218653820945,1.3845522280010767,2.3349633822142053,38.119247348577,63.1224837327722,106.452241475372,0.84,1.38,2.33,38,63,106,wk inc covid hosp,2025-05-24,2025-05-24,2025-05-21,"May 24, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
Louisiana,1,0.6899666673144254,1.2966819835823329,2.4131168171792656,31.455952944865,59.1164318397897,110.015298778284,0.69,1.3,2.41,31,59,110,wk inc covid hosp,2025-05-31,2025-05-24,2025-05-21,"May 31, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
Louisiana,2,0.5154095149967471,1.2502593739841643,2.0764541649795483,23.4977981098398,57,94.6666666666667,0.52,1.25,2.08,23,57,95,wk inc covid hosp,2025-06-07,2025-05-24,2025-05-21,"June 07, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
Maine,0,0.03896932878077423,0.3225656152222298,0.8960155978395272,0.543647466555508,4.5,12.5,0.04,0.32,0.9,1,4,12,wk inc covid hosp,2025-05-24,2025-05-24,2025-05-21,"May 24, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
Maine,1,9.684959398258075e-7,0.2885471831884385,1.0355457283005953,1.35111478829309e-5,4.02542076114779,14.4465360145167,0,0.29,1.04,0,4,14,wk inc covid hosp,2025-05-31,2025-05-24,2025-05-21,"May 31, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
Maine,2,0.0012982466593392495,0.3584062391358109,1.1468999652345948,0.0181113847581111,5,16,0,0.36,1.15,0,5,16,wk inc covid hosp,2025-06-07,2025-05-24,2025-05-21,"June 07, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
Maryland,0,0.4040638375694362,0.6932223995658457,1.2847651571467762,24.846588443222,42.6274515562791,79.0024450043287,0.4,0.69,1.28,25,43,79,wk inc covid hosp,2025-05-24,2025-05-24,2025-05-21,"May 24, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
Maryland,1,0.28715319549350043,0.6765290048577401,1.351851166128436,17.6575496374555,41.6009456691709,83.1276804262666,0.29,0.68,1.35,18,42,83,wk inc covid hosp,2025-05-31,2025-05-24,2025-05-21,"May 31, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
Maryland,2,0.24393520170351335,0.6017068308686663,1.252200702078035,15,37,77,0.24,0.6,1.25,15,37,77,wk inc covid hosp,2025-06-07,2025-05-24,2025-05-21,"June 07, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
Massachusetts,0,0.6561433737376674,1.173690232275042,1.9934087144962875,45.9171298214753,82.1352297723841,139.499399665326,0.66,1.17,1.99,46,82,139,wk inc covid hosp,2025-05-24,2025-05-24,2025-05-21,"May 24, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
Massachusetts,1,0.4688577839550243,1.0961834533478922,2.104492349362071,32.8108224442413,76.7112798058251,147.273069090833,0.47,1.1,2.1,33,77,147,wk inc covid hosp,2025-05-31,2025-05-24,2025-05-21,"May 31, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
Massachusetts,2,0.37453381543070746,1.01868404559743,2.1434594549639874,26.21,71.2878456766432,150,0.37,1.02,2.14,26,71,150,wk inc covid hosp,2025-06-07,2025-05-24,2025-05-21,"June 07, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
Michigan,0,0.9583546777769869,1.7389152040501301,2.6702804083129283,96.1743132411203,174.506348653709,267.97217187526,0.96,1.74,2.67,96,175,268,wk inc covid hosp,2025-05-24,2025-05-24,2025-05-21,"May 24, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
Michigan,1,0.7158689023220599,1.614292346550302,2.8387899977703235,71.84,162,284.882710756544,0.72,1.61,2.84,72,162,285,wk inc covid hosp,2025-05-31,2025-05-24,2025-05-21,"May 31, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
Michigan,2,0.5281326812788025,1.4747856005521278,2.8917425342250302,53,148,290.196686830329,0.53,1.47,2.89,53,148,290,wk inc covid hosp,2025-06-07,2025-05-24,2025-05-21,"June 07, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
Minnesota,0,0.47931928991723116,0.829037429092239,1.4491506175994713,27.5,47.5643892904319,83.142161858053,0.48,0.83,1.45,28,48,83,wk inc covid hosp,2025-05-24,2025-05-24,2025-05-21,"May 24, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
Minnesota,1,0.3534370523305305,0.8084116821377257,1.4916350553272837,20.2777546064711,46.3810276916382,85.5796227783439,0.35,0.81,1.49,20,46,86,wk inc covid hosp,2025-05-31,2025-05-24,2025-05-21,"May 31, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
Minnesota,2,0.24401709304877223,0.8192002409494497,1.636775957417776,14,47,93.9067961082088,0.24,0.82,1.64,14,47,94,wk inc covid hosp,2025-06-07,2025-05-24,2025-05-21,"June 07, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
Mississippi,0,0.4953760912366603,0.9652211428524917,1.8790127598631943,14.5,28.252688853881,55,0.5,0.97,1.88,14,28,55,wk inc covid hosp,2025-05-24,2025-05-24,2025-05-21,"May 24, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
Mississippi,1,0.4042724422735952,0.9401968531188298,2.056608153615969,11.8333333333333,27.5202106266168,60.1983397159654,0.4,0.94,2.06,12,28,60,wk inc covid hosp,2025-05-31,2025-05-24,2025-05-21,"May 31, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
Mississippi,2,0.3095574301904185,0.9420510498645402,1.7611474140172303,9.06095957630038,27.5744842447595,51.55,0.31,0.94,1.76,9,28,52,wk inc covid hosp,2025-06-07,2025-05-24,2025-05-21,"June 07, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
Missouri,0,0.14020551756165786,0.4044389929663206,1.0034940293480348,8.66666666666667,25,62.03,0.14,0.4,1,9,25,62,wk inc covid hosp,2025-05-24,2025-05-24,2025-05-21,"May 24, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
Missouri,1,0.08088779859326412,0.3851361058086967,1.1432142201181332,5,23.8068109471809,70.6666666666667,0.08,0.39,1.14,5,24,71,wk inc covid hosp,2025-05-31,2025-05-24,2025-05-21,"May 31, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
Missouri,2,0.07167491696551219,0.43140159249740917,1.3032642109346715,4.43051475080451,26.6666666666667,80.56,0.07,0.43,1.3,4,27,81,wk inc covid hosp,2025-06-07,2025-05-24,2025-05-21,"June 07, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
Montana,0,0.17707232164833084,0.7082892865933234,1.3280424123624812,2,8,15,0.18,0.71,1.33,2,8,15,wk inc covid hosp,2025-05-24,2025-05-24,2025-05-21,"May 24, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
Montana,1,0.18467853379860327,0.7082892865933234,1.505114734010812,2.08591079711914,8,17,0.18,0.71,1.51,2,8,17,wk inc covid hosp,2025-05-31,2025-05-24,2025-05-21,"May 31, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
Montana,2,0.17707232164833084,0.7082892865933234,1.5936508948349775,2,8,18,0.18,0.71,1.59,2,8,18,wk inc covid hosp,2025-06-07,2025-05-24,2025-05-21,"June 07, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
Nebraska,0,0.4857299867062039,0.9969889523559282,1.7987176629414101,9.57818246735764,19.6597746998494,35.4691834031911,0.49,1,1.8,10,20,35,wk inc covid hosp,2025-05-24,2025-05-24,2025-05-21,"May 24, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
Nebraska,1,0.35932217906733604,0.9635303752950811,1.9277369122570345,7.08552794735566,19,38.0133333333333,0.36,0.96,1.93,7,19,38,wk inc covid hosp,2025-05-31,2025-05-24,2025-05-21,"May 31, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
Nebraska,2,0.3211767917650269,0.86210612526402,1.8087324588872593,6.33333333333333,17,35.6666666666667,0.32,0.86,1.81,6,17,36,wk inc covid hosp,2025-06-07,2025-05-24,2025-05-21,"June 07, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
Nevada,0,0.4609195239748872,0.9427899354031762,1.579085569256186,14.6666666666667,30,50.247213402238,0.46,0.94,1.58,15,30,50,wk inc covid hosp,2025-05-24,2025-05-24,2025-05-21,"May 24, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
Nevada,1,0.39282913975132344,0.9166013260864224,1.6918008576588042,12.5,29.1666666666667,53.8338646010891,0.39,0.92,1.69,12,29,54,wk inc covid hosp,2025-05-31,2025-05-24,2025-05-21,"May 31, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
Nevada,2,0.251410649440847,0.8586823698660673,1.7913008772660348,8,27.3236594162047,57,0.25,0.86,1.79,8,27,57,wk inc covid hosp,2025-06-07,2025-05-24,2025-05-21,"June 07, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
New Hampshire,0,0.11697926953628987,0.49910560560881967,1.0967890691842068,1.63947265109997,6.995,15.3715755798515,0.12,0.5,1.1,2,7,15,wk inc covid hosp,2025-05-24,2025-05-24,2025-05-21,"May 24, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
New Hampshire,1,0.051838117939633624,0.4578405007371829,1.320007677450059,0.726514851592221,6.41666666666667,18.5,0.05,0.46,1.32,1,6,18,wk inc covid hosp,2025-05-31,2025-05-24,2025-05-21,"May 31, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
New Hampshire,2,0.002692663709992637,0.44309446902512795,1.2586451583902185,0.0377378703820065,6.21,17.64,0,0.44,1.26,0,6,18,wk inc covid hosp,2025-06-07,2025-05-24,2025-05-21,"June 07, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
New Jersey,0,0.7791624248094792,1.2455631494496942,2.1942219253505666,72.3333333333333,115.631518677112,203.7,0.78,1.25,2.19,72,116,204,wk inc covid hosp,2025-05-24,2025-05-24,2025-05-21,"May 24, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
New Jersey,1,0.6032225224331454,1.1745157242207738,2.2568331916298994,56,109.03585013879,209.5125,0.6,1.17,2.26,56,109,210,wk inc covid hosp,2025-05-31,2025-05-24,2025-05-21,"May 31, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
New Jersey,2,0.39137651753102853,1.085908258687239,2.320575500138795,36.3333333333333,100.81,215.43,0.39,1.09,2.32,36,101,215,wk inc covid hosp,2025-06-07,2025-05-24,2025-05-21,"June 07, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
New Mexico,0,0.26318988548510014,0.6583771227742963,1.2535168473060336,5.52950895429005,13.8322268310964,26.3358624848239,0.26,0.66,1.25,6,14,26,wk inc covid hosp,2025-05-24,2025-05-24,2025-05-21,"May 24, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
New Mexico,1,0.2180783566981758,0.6501313312138224,1.332725356718221,4.58173468131886,13.6589862136433,28,0.22,0.65,1.33,5,14,28,wk inc covid hosp,2025-05-31,2025-05-24,2025-05-21,"May 31, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
New Mexico,2,0.09424272165364563,0.6663626783591104,1.3370091167933866,1.98,14,28.09,0.09,0.67,1.34,2,14,28,wk inc covid hosp,2025-06-07,2025-05-24,2025-05-21,"June 07, 2025","May 21, 2025","May 24, 2025",CovidHub-ensemble
